dy =  1.87683
x 	 P5 	 err
   0.00000 	    0.00000 	    0.00000
   0.00010 	    0.00019 	   -0.00000
   0.00020 	    0.00038 	   -0.00000
   0.00030 	    0.00056 	   -0.00000
   0.00040 	    0.00075 	   -0.00000
   0.00050 	    0.00094 	   -0.00000
   0.00060 	    0.00113 	   -0.00000
   0.00070 	    0.00131 	   -0.00000
   0.00080 	    0.00150 	   -0.00000
   0.00090 	    0.00169 	   -0.00000
   0.00100 	    0.00188 	   -0.00000
   0.00110 	    0.00206 	   -0.00000
   0.00120 	    0.00225 	   -0.00000
   0.00130 	    0.00244 	   -0.00000
   0.00140 	    0.00263 	   -0.00000
   0.00150 	    0.00282 	   -0.00000
   0.00160 	    0.00300 	   -0.00000
   0.00170 	    0.00319 	   -0.00000
   0.00180 	    0.00338 	   -0.00000
   0.00190 	    0.00357 	   -0.00000
   0.00200 	    0.00375 	   -0.00000
   0.00210 	    0.00394 	   -0.00000
   0.00220 	    0.00413 	   -0.00000
   0.00230 	    0.00432 	   -0.00000
   0.00240 	    0.00450 	   -0.00000
   0.00250 	    0.00469 	   -0.00000
   0.00260 	    0.00488 	   -0.00000
   0.00270 	    0.00507 	   -0.00000
   0.00280 	    0.00525 	   -0.00001
   0.00290 	    0.00544 	   -0.00001
   0.00300 	    0.00563 	   -0.00001
   0.00310 	    0.00582 	   -0.00001
   0.00320 	    0.00601 	   -0.00001
   0.00330 	    0.00619 	   -0.00001
   0.00340 	    0.00638 	   -0.00001
   0.00350 	    0.00657 	   -0.00001
   0.00360 	    0.00676 	   -0.00001
   0.00370 	    0.00694 	   -0.00001
   0.00380 	    0.00713 	   -0.00001
   0.00390 	    0.00732 	   -0.00001
   0.00400 	    0.00751 	   -0.00001
   0.00410 	    0.00769 	   -0.00001
   0.00420 	    0.00788 	   -0.00001
   0.00430 	    0.00807 	   -0.00001
   0.00440 	    0.00826 	   -0.00001
   0.00450 	    0.00844 	   -0.00001
   0.00460 	    0.00863 	   -0.00001
   0.00470 	    0.00882 	   -0.00001
   0.00480 	    0.00901 	   -0.00001
   0.00490 	    0.00920 	   -0.00001
   0.00500 	    0.00938 	   -0.00001
   0.00510 	    0.00957 	   -0.00001
   0.00520 	    0.00976 	   -0.00001
   0.00530 	    0.00995 	   -0.00001
   0.00540 	    0.01013 	   -0.00001
   0.00550 	    0.01032 	   -0.00001
   0.00560 	    0.01051 	   -0.00001
   0.00570 	    0.01070 	   -0.00001
   0.00580 	    0.01088 	   -0.00001
   0.00590 	    0.01107 	   -0.00001
   0.00600 	    0.01126 	   -0.00001
   0.00610 	    0.01145 	   -0.00001
   0.00620 	    0.01163 	   -0.00001
   0.00630 	    0.01182 	   -0.00001
   0.00640 	    0.01201 	   -0.00001
   0.00650 	    0.01220 	   -0.00001
   0.00660 	    0.01238 	   -0.00001
   0.00670 	    0.01257 	   -0.00001
   0.00680 	    0.01276 	   -0.00001
   0.00690 	    0.01295 	   -0.00001
   0.00700 	    0.01313 	   -0.00001
   0.00710 	    0.01332 	   -0.00001
   0.00720 	    0.01351 	   -0.00001
   0.00730 	    0.01370 	   -0.00001
   0.00740 	    0.01389 	   -0.00001
   0.00750 	    0.01407 	   -0.00001
   0.00760 	    0.01426 	   -0.00001
   0.00770 	    0.01445 	   -0.00001
   0.00780 	    0.01464 	   -0.00001
   0.00790 	    0.01482 	   -0.00001
   0.00800 	    0.01501 	   -0.00001
   0.00810 	    0.01520 	   -0.00001
   0.00820 	    0.01539 	   -0.00002
   0.00830 	    0.01557 	   -0.00002
   0.00840 	    0.01576 	   -0.00002
   0.00850 	    0.01595 	   -0.00002
   0.00860 	    0.01614 	   -0.00002
   0.00870 	    0.01632 	   -0.00002
   0.00880 	    0.01651 	   -0.00002
   0.00890 	    0.01670 	   -0.00002
   0.00900 	    0.01689 	   -0.00002
   0.00910 	    0.01707 	   -0.00002
   0.00920 	    0.01726 	   -0.00002
   0.00930 	    0.01745 	   -0.00002
   0.00940 	    0.01763 	   -0.00002
   0.00950 	    0.01782 	   -0.00002
   0.00960 	    0.01801 	   -0.00002
   0.00970 	    0.01820 	   -0.00002
   0.00980 	    0.01838 	   -0.00002
   0.00990 	    0.01857 	   -0.00002
   0.01000 	    0.01876 	   -0.00002
   0.01010 	    0.01895 	   -0.00002
   0.01020 	    0.01913 	   -0.00002
   0.01030 	    0.01932 	   -0.00002
   0.01040 	    0.01951 	   -0.00002
   0.01050 	    0.01970 	   -0.00002
   0.01060 	    0.01988 	   -0.00002
   0.01070 	    0.02007 	   -0.00002
   0.01080 	    0.02026 	   -0.00002
   0.01090 	    0.02045 	   -0.00002
   0.01100 	    0.02063 	   -0.00002
   0.01110 	    0.02082 	   -0.00002
   0.01120 	    0.02101 	   -0.00002
   0.01130 	    0.02120 	   -0.00002
   0.01140 	    0.02138 	   -0.00002
   0.01150 	    0.02157 	   -0.00002
   0.01160 	    0.02176 	   -0.00002
   0.01170 	    0.02194 	   -0.00002
   0.01180 	    0.02213 	   -0.00002
   0.01190 	    0.02232 	   -0.00002
   0.01200 	    0.02251 	   -0.00002
   0.01210 	    0.02269 	   -0.00002
   0.01220 	    0.02288 	   -0.00002
   0.01230 	    0.02307 	   -0.00002
   0.01240 	    0.02326 	   -0.00002
   0.01250 	    0.02344 	   -0.00002
   0.01260 	    0.02363 	   -0.00002
   0.01270 	    0.02382 	   -0.00002
   0.01280 	    0.02401 	   -0.00002
   0.01290 	    0.02419 	   -0.00002
   0.01300 	    0.02438 	   -0.00002
   0.01310 	    0.02457 	   -0.00002
   0.01320 	    0.02475 	   -0.00002
   0.01330 	    0.02494 	   -0.00002
   0.01340 	    0.02513 	   -0.00002
   0.01350 	    0.02532 	   -0.00002
   0.01360 	    0.02550 	   -0.00002
   0.01370 	    0.02569 	   -0.00003
   0.01380 	    0.02588 	   -0.00003
   0.01390 	    0.02606 	   -0.00003
   0.01400 	    0.02625 	   -0.00003
   0.01410 	    0.02644 	   -0.00003
   0.01420 	    0.02663 	   -0.00003
   0.01430 	    0.02681 	   -0.00003
   0.01440 	    0.02700 	   -0.00003
   0.01450 	    0.02719 	   -0.00003
   0.01460 	    0.02737 	   -0.00003
   0.01470 	    0.02756 	   -0.00003
   0.01480 	    0.02775 	   -0.00003
   0.01490 	    0.02794 	   -0.00003
   0.01500 	    0.02812 	   -0.00003
   0.01510 	    0.02831 	   -0.00003
   0.01520 	    0.02850 	   -0.00003
   0.01530 	    0.02868 	   -0.00003
   0.01540 	    0.02887 	   -0.00003
   0.01550 	    0.02906 	   -0.00003
   0.01560 	    0.02925 	   -0.00003
   0.01570 	    0.02943 	   -0.00003
   0.01580 	    0.02962 	   -0.00003
   0.01590 	    0.02981 	   -0.00003
   0.01600 	    0.02999 	   -0.00003
   0.01610 	    0.03018 	   -0.00003
   0.01620 	    0.03037 	   -0.00003
   0.01630 	    0.03055 	   -0.00003
   0.01640 	    0.03074 	   -0.00003
   0.01650 	    0.03093 	   -0.00003
   0.01660 	    0.03112 	   -0.00003
   0.01670 	    0.03130 	   -0.00003
   0.01680 	    0.03149 	   -0.00003
   0.01690 	    0.03168 	   -0.00003
   0.01700 	    0.03186 	   -0.00003
   0.01710 	    0.03205 	   -0.00003
   0.01720 	    0.03224 	   -0.00003
   0.01730 	    0.03242 	   -0.00003
   0.01740 	    0.03261 	   -0.00003
   0.01750 	    0.03280 	   -0.00003
   0.01760 	    0.03298 	   -0.00003
   0.01770 	    0.03317 	   -0.00003
   0.01780 	    0.03336 	   -0.00003
   0.01790 	    0.03355 	   -0.00003
   0.01800 	    0.03373 	   -0.00003
   0.01810 	    0.03392 	   -0.00003
   0.01820 	    0.03411 	   -0.00003
   0.01830 	    0.03429 	   -0.00003
   0.01840 	    0.03448 	   -0.00003
   0.01850 	    0.03467 	   -0.00003
   0.01860 	    0.03485 	   -0.00003
   0.01870 	    0.03504 	   -0.00003
   0.01880 	    0.03523 	   -0.00003
   0.01890 	    0.03541 	   -0.00003
   0.01900 	    0.03560 	   -0.00003
   0.01910 	    0.03579 	   -0.00003
   0.01920 	    0.03597 	   -0.00004
   0.01930 	    0.03616 	   -0.00004
   0.01940 	    0.03635 	   -0.00004
   0.01950 	    0.03653 	   -0.00004
   0.01960 	    0.03672 	   -0.00004
   0.01970 	    0.03691 	   -0.00004
   0.01980 	    0.03709 	   -0.00004
   0.01990 	    0.03728 	   -0.00004
   0.02000 	    0.03747 	   -0.00004
   0.02010 	    0.03765 	   -0.00004
   0.02020 	    0.03784 	   -0.00004
   0.02030 	    0.03803 	   -0.00004
   0.02040 	    0.03821 	   -0.00004
   0.02050 	    0.03840 	   -0.00004
   0.02060 	    0.03859 	   -0.00004
   0.02070 	    0.03877 	   -0.00004
   0.02080 	    0.03896 	   -0.00004
   0.02090 	    0.03915 	   -0.00004
   0.02100 	    0.03933 	   -0.00004
   0.02110 	    0.03952 	   -0.00004
   0.02120 	    0.03971 	   -0.00004
   0.02130 	    0.03989 	   -0.00004
   0.02140 	    0.04008 	   -0.00004
   0.02150 	    0.04026 	   -0.00004
   0.02160 	    0.04045 	   -0.00004
   0.02170 	    0.04064 	   -0.00004
   0.02180 	    0.04082 	   -0.00004
   0.02190 	    0.04101 	   -0.00004
   0.02200 	    0.04120 	   -0.00004
   0.02210 	    0.04138 	   -0.00004
   0.02220 	    0.04157 	   -0.00004
   0.02230 	    0.04176 	   -0.00004
   0.02240 	    0.04194 	   -0.00004
   0.02250 	    0.04213 	   -0.00004
   0.02260 	    0.04232 	   -0.00004
   0.02270 	    0.04250 	   -0.00004
   0.02280 	    0.04269 	   -0.00004
   0.02290 	    0.04287 	   -0.00004
   0.02300 	    0.04306 	   -0.00004
   0.02310 	    0.04325 	   -0.00004
   0.02320 	    0.04343 	   -0.00004
   0.02330 	    0.04362 	   -0.00004
   0.02340 	    0.04381 	   -0.00004
   0.02350 	    0.04399 	   -0.00004
   0.02360 	    0.04418 	   -0.00004
   0.02370 	    0.04436 	   -0.00004
   0.02380 	    0.04455 	   -0.00004
   0.02390 	    0.04474 	   -0.00004
   0.02400 	    0.04492 	   -0.00004
   0.02410 	    0.04511 	   -0.00004
   0.02420 	    0.04530 	   -0.00004
   0.02430 	    0.04548 	   -0.00004
   0.02440 	    0.04567 	   -0.00004
   0.02450 	    0.04585 	   -0.00004
   0.02460 	    0.04604 	   -0.00004
   0.02470 	    0.04623 	   -0.00005
   0.02480 	    0.04641 	   -0.00005
   0.02490 	    0.04660 	   -0.00005
   0.02500 	    0.04678 	   -0.00005
   0.02510 	    0.04697 	   -0.00005
   0.02520 	    0.04716 	   -0.00005
   0.02530 	    0.04734 	   -0.00005
   0.02540 	    0.04753 	   -0.00005
   0.02550 	    0.04771 	   -0.00005
   0.02560 	    0.04790 	   -0.00005
   0.02570 	    0.04809 	   -0.00005
   0.02580 	    0.04827 	   -0.00005
   0.02590 	    0.04846 	   -0.00005
   0.02600 	    0.04864 	   -0.00005
   0.02610 	    0.04883 	   -0.00005
   0.02620 	    0.04902 	   -0.00005
   0.02630 	    0.04920 	   -0.00005
   0.02640 	    0.04939 	   -0.00005
   0.02650 	    0.04957 	   -0.00005
   0.02660 	    0.04976 	   -0.00005
   0.02670 	    0.04994 	   -0.00005
   0.02680 	    0.05013 	   -0.00005
   0.02690 	    0.05032 	   -0.00005
   0.02700 	    0.05050 	   -0.00005
   0.02710 	    0.05069 	   -0.00005
   0.02720 	    0.05087 	   -0.00005
   0.02730 	    0.05106 	   -0.00005
   0.02740 	    0.05125 	   -0.00005
   0.02750 	    0.05143 	   -0.00005
   0.02760 	    0.05162 	   -0.00005
   0.02770 	    0.05180 	   -0.00005
   0.02780 	    0.05199 	   -0.00005
   0.02790 	    0.05217 	   -0.00005
   0.02800 	    0.05236 	   -0.00005
   0.02810 	    0.05254 	   -0.00005
   0.02820 	    0.05273 	   -0.00005
   0.02830 	    0.05292 	   -0.00005
   0.02840 	    0.05310 	   -0.00005
   0.02850 	    0.05329 	   -0.00005
   0.02860 	    0.05347 	   -0.00005
   0.02870 	    0.05366 	   -0.00005
   0.02880 	    0.05384 	   -0.00005
   0.02890 	    0.05403 	   -0.00005
   0.02900 	    0.05421 	   -0.00005
   0.02910 	    0.05440 	   -0.00005
   0.02920 	    0.05459 	   -0.00005
   0.02930 	    0.05477 	   -0.00005
   0.02940 	    0.05496 	   -0.00005
   0.02950 	    0.05514 	   -0.00005
   0.02960 	    0.05533 	   -0.00005
   0.02970 	    0.05551 	   -0.00005
   0.02980 	    0.05570 	   -0.00005
   0.02990 	    0.05588 	   -0.00005
   0.03000 	    0.05607 	   -0.00005
   0.03010 	    0.05625 	   -0.00005
   0.03020 	    0.05644 	   -0.00006
   0.03030 	    0.05662 	   -0.00006
   0.03040 	    0.05681 	   -0.00006
   0.03050 	    0.05700 	   -0.00006
   0.03060 	    0.05718 	   -0.00006
   0.03070 	    0.05737 	   -0.00006
   0.03080 	    0.05755 	   -0.00006
   0.03090 	    0.05774 	   -0.00006
   0.03100 	    0.05792 	   -0.00006
   0.03110 	    0.05811 	   -0.00006
   0.03120 	    0.05829 	   -0.00006
   0.03130 	    0.05848 	   -0.00006
   0.03140 	    0.05866 	   -0.00006
   0.03150 	    0.05885 	   -0.00006
   0.03160 	    0.05903 	   -0.00006
   0.03170 	    0.05922 	   -0.00006
   0.03180 	    0.05940 	   -0.00006
   0.03190 	    0.05959 	   -0.00006
   0.03200 	    0.05977 	   -0.00006
   0.03210 	    0.05996 	   -0.00006
   0.03220 	    0.06014 	   -0.00006
   0.03230 	    0.06033 	   -0.00006
   0.03240 	    0.06051 	   -0.00006
   0.03250 	    0.06070 	   -0.00006
   0.03260 	    0.06088 	   -0.00006
   0.03270 	    0.06107 	   -0.00006
   0.03280 	    0.06125 	   -0.00006
   0.03290 	    0.06144 	   -0.00006
   0.03300 	    0.06162 	   -0.00006
   0.03310 	    0.06181 	   -0.00006
   0.03320 	    0.06199 	   -0.00006
   0.03330 	    0.06218 	   -0.00006
   0.03340 	    0.06236 	   -0.00006
   0.03350 	    0.06254 	   -0.00006
   0.03360 	    0.06273 	   -0.00006
   0.03370 	    0.06291 	   -0.00006
   0.03380 	    0.06310 	   -0.00006
   0.03390 	    0.06328 	   -0.00006
   0.03400 	    0.06347 	   -0.00006
   0.03410 	    0.06365 	   -0.00006
   0.03420 	    0.06384 	   -0.00006
   0.03430 	    0.06402 	   -0.00006
   0.03440 	    0.06421 	   -0.00006
   0.03450 	    0.06439 	   -0.00006
   0.03460 	    0.06458 	   -0.00006
   0.03470 	    0.06476 	   -0.00006
   0.03480 	    0.06495 	   -0.00006
   0.03490 	    0.06513 	   -0.00006
   0.03500 	    0.06531 	   -0.00006
   0.03510 	    0.06550 	   -0.00006
   0.03520 	    0.06568 	   -0.00006
   0.03530 	    0.06587 	   -0.00006
   0.03540 	    0.06605 	   -0.00006
   0.03550 	    0.06624 	   -0.00006
   0.03560 	    0.06642 	   -0.00006
   0.03570 	    0.06660 	   -0.00006
   0.03580 	    0.06679 	   -0.00007
   0.03590 	    0.06697 	   -0.00007
   0.03600 	    0.06716 	   -0.00007
   0.03610 	    0.06734 	   -0.00007
   0.03620 	    0.06753 	   -0.00007
   0.03630 	    0.06771 	   -0.00007
   0.03640 	    0.06789 	   -0.00007
   0.03650 	    0.06808 	   -0.00007
   0.03660 	    0.06826 	   -0.00007
   0.03670 	    0.06845 	   -0.00007
   0.03680 	    0.06863 	   -0.00007
   0.03690 	    0.06882 	   -0.00007
   0.03700 	    0.06900 	   -0.00007
   0.03710 	    0.06918 	   -0.00007
   0.03720 	    0.06937 	   -0.00007
   0.03730 	    0.06955 	   -0.00007
   0.03740 	    0.06974 	   -0.00007
   0.03750 	    0.06992 	   -0.00007
   0.03760 	    0.07010 	   -0.00007
   0.03770 	    0.07029 	   -0.00007
   0.03780 	    0.07047 	   -0.00007
   0.03790 	    0.07066 	   -0.00007
   0.03800 	    0.07084 	   -0.00007
   0.03810 	    0.07102 	   -0.00007
   0.03820 	    0.07121 	   -0.00007
   0.03830 	    0.07139 	   -0.00007
   0.03840 	    0.07158 	   -0.00007
   0.03850 	    0.07176 	   -0.00007
   0.03860 	    0.07194 	   -0.00007
   0.03870 	    0.07213 	   -0.00007
   0.03880 	    0.07231 	   -0.00007
   0.03890 	    0.07249 	   -0.00007
   0.03900 	    0.07268 	   -0.00007
   0.03910 	    0.07286 	   -0.00007
   0.03920 	    0.07304 	   -0.00007
   0.03930 	    0.07323 	   -0.00007
   0.03940 	    0.07341 	   -0.00007
   0.03950 	    0.07360 	   -0.00007
   0.03960 	    0.07378 	   -0.00007
   0.03970 	    0.07396 	   -0.00007
   0.03980 	    0.07415 	   -0.00007
   0.03990 	    0.07433 	   -0.00007
   0.04000 	    0.07451 	   -0.00007
   0.04010 	    0.07470 	   -0.00007
   0.04020 	    0.07488 	   -0.00007
   0.04030 	    0.07506 	   -0.00007
   0.04040 	    0.07525 	   -0.00007
   0.04050 	    0.07543 	   -0.00007
   0.04060 	    0.07561 	   -0.00007
   0.04070 	    0.07580 	   -0.00007
   0.04080 	    0.07598 	   -0.00007
   0.04090 	    0.07616 	   -0.00007
   0.04100 	    0.07635 	   -0.00007
   0.04110 	    0.07653 	   -0.00007
   0.04120 	    0.07671 	   -0.00007
   0.04130 	    0.07690 	   -0.00008
   0.04140 	    0.07708 	   -0.00008
   0.04150 	    0.07726 	   -0.00008
   0.04160 	    0.07745 	   -0.00008
   0.04170 	    0.07763 	   -0.00008
   0.04180 	    0.07781 	   -0.00008
   0.04190 	    0.07800 	   -0.00008
   0.04200 	    0.07818 	   -0.00008
   0.04210 	    0.07836 	   -0.00008
   0.04220 	    0.07855 	   -0.00008
   0.04230 	    0.07873 	   -0.00008
   0.04240 	    0.07891 	   -0.00008
   0.04250 	    0.07909 	   -0.00008
   0.04260 	    0.07928 	   -0.00008
   0.04270 	    0.07946 	   -0.00008
   0.04280 	    0.07964 	   -0.00008
   0.04290 	    0.07983 	   -0.00008
   0.04300 	    0.08001 	   -0.00008
   0.04310 	    0.08019 	   -0.00008
   0.04320 	    0.08037 	   -0.00008
   0.04330 	    0.08056 	   -0.00008
   0.04340 	    0.08074 	   -0.00008
   0.04350 	    0.08092 	   -0.00008
   0.04360 	    0.08111 	   -0.00008
   0.04370 	    0.08129 	   -0.00008
   0.04380 	    0.08147 	   -0.00008
   0.04390 	    0.08165 	   -0.00008
   0.04400 	    0.08184 	   -0.00008
   0.04410 	    0.08202 	   -0.00008
   0.04420 	    0.08220 	   -0.00008
   0.04430 	    0.08238 	   -0.00008
   0.04440 	    0.08257 	   -0.00008
   0.04450 	    0.08275 	   -0.00008
   0.04460 	    0.08293 	   -0.00008
   0.04470 	    0.08311 	   -0.00008
   0.04480 	    0.08330 	   -0.00008
   0.04490 	    0.08348 	   -0.00008
   0.04500 	    0.08366 	   -0.00008
   0.04510 	    0.08384 	   -0.00008
   0.04520 	    0.08403 	   -0.00008
   0.04530 	    0.08421 	   -0.00008
   0.04540 	    0.08439 	   -0.00008
   0.04550 	    0.08457 	   -0.00008
   0.04560 	    0.08475 	   -0.00008
   0.04570 	    0.08494 	   -0.00008
   0.04580 	    0.08512 	   -0.00008
   0.04590 	    0.08530 	   -0.00008
   0.04600 	    0.08548 	   -0.00008
   0.04610 	    0.08567 	   -0.00008
   0.04620 	    0.08585 	   -0.00008
   0.04630 	    0.08603 	   -0.00008
   0.04640 	    0.08621 	   -0.00008
   0.04650 	    0.08639 	   -0.00008
   0.04660 	    0.08658 	   -0.00008
   0.04670 	    0.08676 	   -0.00008
   0.04680 	    0.08694 	   -0.00008
   0.04690 	    0.08712 	   -0.00009
   0.04700 	    0.08730 	   -0.00009
   0.04710 	    0.08749 	   -0.00009
   0.04720 	    0.08767 	   -0.00009
   0.04730 	    0.08785 	   -0.00009
   0.04740 	    0.08803 	   -0.00009
   0.04750 	    0.08821 	   -0.00009
   0.04760 	    0.08839 	   -0.00009
   0.04770 	    0.08858 	   -0.00009
   0.04780 	    0.08876 	   -0.00009
   0.04790 	    0.08894 	   -0.00009
   0.04800 	    0.08912 	   -0.00009
   0.04810 	    0.08930 	   -0.00009
   0.04820 	    0.08948 	   -0.00009
   0.04830 	    0.08967 	   -0.00009
   0.04840 	    0.08985 	   -0.00009
   0.04850 	    0.09003 	   -0.00009
   0.04860 	    0.09021 	   -0.00009
   0.04870 	    0.09039 	   -0.00009
   0.04880 	    0.09057 	   -0.00009
   0.04890 	    0.09076 	   -0.00009
   0.04900 	    0.09094 	   -0.00009
   0.04910 	    0.09112 	   -0.00009
   0.04920 	    0.09130 	   -0.00009
   0.04930 	    0.09148 	   -0.00009
   0.04940 	    0.09166 	   -0.00009
   0.04950 	    0.09184 	   -0.00009
   0.04960 	    0.09202 	   -0.00009
   0.04970 	    0.09221 	   -0.00009
   0.04980 	    0.09239 	   -0.00009
   0.04990 	    0.09257 	   -0.00009
   0.05000 	    0.09275 	   -0.00009
   0.05010 	    0.09293 	   -0.00009
   0.05020 	    0.09311 	   -0.00009
   0.05030 	    0.09329 	   -0.00009
   0.05040 	    0.09347 	   -0.00009
   0.05050 	    0.09365 	   -0.00009
   0.05060 	    0.09384 	   -0.00009
   0.05070 	    0.09402 	   -0.00009
   0.05080 	    0.09420 	   -0.00009
   0.05090 	    0.09438 	   -0.00009
   0.05100 	    0.09456 	   -0.00009
   0.05110 	    0.09474 	   -0.00009
   0.05120 	    0.09492 	   -0.00009
   0.05130 	    0.09510 	   -0.00009
   0.05140 	    0.09528 	   -0.00009
   0.05150 	    0.09546 	   -0.00009
   0.05160 	    0.09564 	   -0.00009
   0.05170 	    0.09582 	   -0.00009
   0.05180 	    0.09601 	   -0.00009
   0.05190 	    0.09619 	   -0.00009
   0.05200 	    0.09637 	   -0.00009
   0.05210 	    0.09655 	   -0.00009
   0.05220 	    0.09673 	   -0.00009
   0.05230 	    0.09691 	   -0.00009
   0.05240 	    0.09709 	   -0.00009
   0.05250 	    0.09727 	   -0.00009
   0.05260 	    0.09745 	   -0.00010
   0.05270 	    0.09763 	   -0.00010
   0.05280 	    0.09781 	   -0.00010
   0.05290 	    0.09799 	   -0.00010
   0.05300 	    0.09817 	   -0.00010
   0.05310 	    0.09835 	   -0.00010
   0.05320 	    0.09853 	   -0.00010
   0.05330 	    0.09871 	   -0.00010
   0.05340 	    0.09889 	   -0.00010
   0.05350 	    0.09907 	   -0.00010
   0.05360 	    0.09925 	   -0.00010
   0.05370 	    0.09943 	   -0.00010
   0.05380 	    0.09961 	   -0.00010
   0.05390 	    0.09979 	   -0.00010
   0.05400 	    0.09997 	   -0.00010
   0.05410 	    0.10015 	   -0.00010
   0.05420 	    0.10033 	   -0.00010
   0.05430 	    0.10051 	   -0.00010
   0.05440 	    0.10069 	   -0.00010
   0.05450 	    0.10087 	   -0.00010
   0.05460 	    0.10105 	   -0.00010
   0.05470 	    0.10123 	   -0.00010
   0.05480 	    0.10141 	   -0.00010
   0.05490 	    0.10159 	   -0.00010
   0.05500 	    0.10177 	   -0.00010
   0.05510 	    0.10195 	   -0.00010
   0.05520 	    0.10213 	   -0.00010
   0.05530 	    0.10231 	   -0.00010
   0.05540 	    0.10249 	   -0.00010
   0.05550 	    0.10267 	   -0.00010
   0.05560 	    0.10285 	   -0.00010
   0.05570 	    0.10303 	   -0.00010
   0.05580 	    0.10321 	   -0.00010
   0.05590 	    0.10339 	   -0.00010
   0.05600 	    0.10357 	   -0.00010
   0.05610 	    0.10375 	   -0.00010
   0.05620 	    0.10393 	   -0.00010
   0.05630 	    0.10411 	   -0.00010
   0.05640 	    0.10429 	   -0.00010
   0.05650 	    0.10447 	   -0.00010
   0.05660 	    0.10465 	   -0.00010
   0.05670 	    0.10482 	   -0.00010
   0.05680 	    0.10500 	   -0.00010
   0.05690 	    0.10518 	   -0.00010
   0.05700 	    0.10536 	   -0.00010
   0.05710 	    0.10554 	   -0.00010
   0.05720 	    0.10572 	   -0.00010
   0.05730 	    0.10590 	   -0.00010
   0.05740 	    0.10608 	   -0.00010
   0.05750 	    0.10626 	   -0.00010
   0.05760 	    0.10644 	   -0.00010
   0.05770 	    0.10662 	   -0.00010
   0.05780 	    0.10679 	   -0.00010
   0.05790 	    0.10697 	   -0.00010
   0.05800 	    0.10715 	   -0.00010
   0.05810 	    0.10733 	   -0.00010
   0.05820 	    0.10751 	   -0.00010
   0.05830 	    0.10769 	   -0.00011
   0.05840 	    0.10787 	   -0.00011
   0.05850 	    0.10805 	   -0.00011
   0.05860 	    0.10823 	   -0.00011
   0.05870 	    0.10840 	   -0.00011
   0.05880 	    0.10858 	   -0.00011
   0.05890 	    0.10876 	   -0.00011
   0.05900 	    0.10894 	   -0.00011
   0.05910 	    0.10912 	   -0.00011
   0.05920 	    0.10930 	   -0.00011
   0.05930 	    0.10948 	   -0.00011
   0.05940 	    0.10965 	   -0.00011
   0.05950 	    0.10983 	   -0.00011
   0.05960 	    0.11001 	   -0.00011
   0.05970 	    0.11019 	   -0.00011
   0.05980 	    0.11037 	   -0.00011
   0.05990 	    0.11055 	   -0.00011
   0.06000 	    0.11072 	   -0.00011
   0.06010 	    0.11090 	   -0.00011
   0.06020 	    0.11108 	   -0.00011
   0.06030 	    0.11126 	   -0.00011
   0.06040 	    0.11144 	   -0.00011
   0.06050 	    0.11162 	   -0.00011
   0.06060 	    0.11179 	   -0.00011
   0.06070 	    0.11197 	   -0.00011
   0.06080 	    0.11215 	   -0.00011
   0.06090 	    0.11233 	   -0.00011
   0.06100 	    0.11251 	   -0.00011
   0.06110 	    0.11268 	   -0.00011
   0.06120 	    0.11286 	   -0.00011
   0.06130 	    0.11304 	   -0.00011
   0.06140 	    0.11322 	   -0.00011
   0.06150 	    0.11339 	   -0.00011
   0.06160 	    0.11357 	   -0.00011
   0.06170 	    0.11375 	   -0.00011
   0.06180 	    0.11393 	   -0.00011
   0.06190 	    0.11411 	   -0.00011
   0.06200 	    0.11428 	   -0.00011
   0.06210 	    0.11446 	   -0.00011
   0.06220 	    0.11464 	   -0.00011
   0.06230 	    0.11482 	   -0.00011
   0.06240 	    0.11499 	   -0.00011
   0.06250 	    0.11517 	   -0.00011
   0.06260 	    0.11535 	   -0.00011
   0.06270 	    0.11553 	   -0.00011
   0.06280 	    0.11570 	   -0.00011
   0.06290 	    0.11588 	   -0.00011
   0.06300 	    0.11606 	   -0.00011
   0.06310 	    0.11624 	   -0.00011
   0.06320 	    0.11641 	   -0.00011
   0.06330 	    0.11659 	   -0.00011
   0.06340 	    0.11677 	   -0.00011
   0.06350 	    0.11694 	   -0.00011
   0.06360 	    0.11712 	   -0.00011
   0.06370 	    0.11730 	   -0.00011
   0.06380 	    0.11748 	   -0.00011
   0.06390 	    0.11765 	   -0.00011
   0.06400 	    0.11783 	   -0.00011
   0.06410 	    0.11801 	   -0.00012
   0.06420 	    0.11818 	   -0.00012
   0.06430 	    0.11836 	   -0.00012
   0.06440 	    0.11854 	   -0.00012
   0.06450 	    0.11871 	   -0.00012
   0.06460 	    0.11889 	   -0.00012
   0.06470 	    0.11907 	   -0.00012
   0.06480 	    0.11924 	   -0.00012
   0.06490 	    0.11942 	   -0.00012
   0.06500 	    0.11960 	   -0.00012
   0.06510 	    0.11977 	   -0.00012
   0.06520 	    0.11995 	   -0.00012
   0.06530 	    0.12013 	   -0.00012
   0.06540 	    0.12030 	   -0.00012
   0.06550 	    0.12048 	   -0.00012
   0.06560 	    0.12066 	   -0.00012
   0.06570 	    0.12083 	   -0.00012
   0.06580 	    0.12101 	   -0.00012
   0.06590 	    0.12119 	   -0.00012
   0.06600 	    0.12136 	   -0.00012
   0.06610 	    0.12154 	   -0.00012
   0.06620 	    0.12172 	   -0.00012
   0.06630 	    0.12189 	   -0.00012
   0.06640 	    0.12207 	   -0.00012
