      x        P5        err
  -0.22500  -0.32674  -0.00000
  -0.22400  -0.32609  -0.00000
  -0.22300  -0.32543  -0.00000
  -0.22200  -0.32476  -0.00000
  -0.22100  -0.32408  -0.00000
  -0.22000  -0.32339  -0.00000
  -0.21900  -0.32268  -0.00000
  -0.21800  -0.32197  -0.00000
  -0.21700  -0.32125  -0.00000
  -0.21600  -0.32052  -0.00000
  -0.21500  -0.31978  -0.00000
  -0.21400  -0.31903  -0.00000
  -0.21300  -0.31827  -0.00000
  -0.21200  -0.31750  -0.00000
  -0.21100  -0.31672  -0.00000
  -0.21000  -0.31593  -0.00000
  -0.20900  -0.31513  -0.00000
  -0.20800  -0.31432  -0.00000
  -0.20700  -0.31350  -0.00000
  -0.20600  -0.31268  -0.00000
  -0.20500  -0.31184  -0.00000
  -0.20400  -0.31099  -0.00000
  -0.20300  -0.31014  -0.00000
  -0.20200  -0.30927  -0.00000
  -0.20100  -0.30840  -0.00000
  -0.20000  -0.30752  -0.00000
  -0.19900  -0.30662  -0.00000
  -0.19800  -0.30572  -0.00000
  -0.19700  -0.30481  -0.00000
  -0.19600  -0.30389  -0.00000
  -0.19500  -0.30296  -0.00000
  -0.19400  -0.30202  -0.00000
  -0.19300  -0.30108  -0.00000
  -0.19200  -0.30012  -0.00000
  -0.19100  -0.29915  -0.00000
  -0.19000  -0.29818  -0.00000
  -0.18900  -0.29720  -0.00000
  -0.18800  -0.29621  -0.00000
  -0.18700  -0.29520  -0.00000
  -0.18600  -0.29420  -0.00000
  -0.18500  -0.29318  -0.00000
  -0.18400  -0.29215  -0.00000
  -0.18300  -0.29111  -0.00000
  -0.18200  -0.29007  -0.00000
  -0.18100  -0.28902  -0.00000
  -0.18000  -0.28796  -0.00000
  -0.17900  -0.28688  -0.00000
  -0.17800  -0.28581  -0.00000
  -0.17700  -0.28472  -0.00000
  -0.17600  -0.28362  -0.00000
  -0.17500  -0.28252  -0.00000
  -0.17400  -0.28141  -0.00000
  -0.17300  -0.28029  -0.00000
  -0.17200  -0.27916  -0.00000
  -0.17100  -0.27802  -0.00000
  -0.17000  -0.27688  -0.00000
  -0.16900  -0.27572  -0.00000
  -0.16800  -0.27456  -0.00000
  -0.16700  -0.27339  -0.00000
  -0.16600  -0.27221  -0.00000
  -0.16500  -0.27103  -0.00000
  -0.16400  -0.26984  -0.00000
  -0.16300  -0.26863  -0.00000
  -0.16200  -0.26743  -0.00000
  -0.16100  -0.26621  -0.00000
  -0.16000  -0.26498  -0.00000
  -0.15900  -0.26375  -0.00000
  -0.15800  -0.26251  -0.00000
  -0.15700  -0.26126  -0.00000
  -0.15600  -0.26001  -0.00000
  -0.15500  -0.25874  -0.00000
  -0.15400  -0.25747  -0.00000
  -0.15300  -0.25619  -0.00000
  -0.15200  -0.25491  -0.00000
  -0.15100  -0.25361  -0.00000
  -0.15000  -0.25231  -0.00000
  -0.14900  -0.25101  -0.00000
  -0.14800  -0.24969  -0.00000
  -0.14700  -0.24837  -0.00000
  -0.14600  -0.24704  -0.00000
  -0.14500  -0.24570  -0.00000
  -0.14400  -0.24436  -0.00000
  -0.14300  -0.24301  -0.00000
  -0.14200  -0.24165  -0.00000
  -0.14100  -0.24028  -0.00000
  -0.14000  -0.23891  -0.00000
  -0.13900  -0.23753  -0.00000
  -0.13800  -0.23615  -0.00000
  -0.13700  -0.23475  -0.00000
  -0.13600  -0.23335  -0.00000
  -0.13500  -0.23195  -0.00000
  -0.13400  -0.23053  -0.00000
  -0.13300  -0.22911  -0.00000
  -0.13200  -0.22769  -0.00000
  -0.13100  -0.22626  -0.00000
  -0.13000  -0.22482  -0.00000
  -0.12900  -0.22337  -0.00000
  -0.12800  -0.22192  -0.00000
  -0.12700  -0.22046  -0.00000
  -0.12600  -0.21899  -0.00000
  -0.12500  -0.21752  -0.00000
  -0.12400  -0.21605  -0.00000
  -0.12300  -0.21456  -0.00000
  -0.12200  -0.21307  -0.00000
  -0.12100  -0.21158  -0.00000
  -0.12000  -0.21007  -0.00000
  -0.11900  -0.20857  -0.00000
  -0.11800  -0.20705  -0.00000
  -0.11700  -0.20553  -0.00000
  -0.11600  -0.20401  -0.00000
  -0.11500  -0.20247  -0.00000
  -0.11400  -0.20094  -0.00000
  -0.11300  -0.19939  -0.00000
  -0.11200  -0.19784  -0.00000
  -0.11100  -0.19629  -0.00000
  -0.11000  -0.19473  -0.00000
  -0.10900  -0.19316  -0.00000
  -0.10800  -0.19159  -0.00000
  -0.10700  -0.19001  -0.00000
  -0.10600  -0.18843  -0.00000
  -0.10500  -0.18684  -0.00000
  -0.10400  -0.18525  -0.00000
  -0.10300  -0.18365  -0.00000
  -0.10200  -0.18205  -0.00000
  -0.10100  -0.18044  -0.00000
  -0.10000  -0.17883  -0.00000
  -0.09900  -0.17721  -0.00000
  -0.09800  -0.17558  -0.00000
  -0.09700  -0.17395  -0.00000
  -0.09600  -0.17232  -0.00000
  -0.09500  -0.17068  -0.00000
  -0.09400  -0.16904  -0.00000
  -0.09300  -0.16739  -0.00000
  -0.09200  -0.16574  -0.00000
  -0.09100  -0.16408  -0.00000
  -0.09000  -0.16242  -0.00000
  -0.08900  -0.16075  -0.00000
  -0.08800  -0.15908  -0.00000
  -0.08700  -0.15740  -0.00000
  -0.08600  -0.15572  -0.00000
  -0.08500  -0.15403  -0.00000
  -0.08400  -0.15235  -0.00000
  -0.08300  -0.15065  -0.00000
  -0.08200  -0.14895  -0.00000
  -0.08100  -0.14725  -0.00000
  -0.08000  -0.14554  -0.00000
  -0.07900  -0.14383  -0.00000
  -0.07800  -0.14212  -0.00000
  -0.07700  -0.14040  -0.00000
  -0.07600  -0.13868  -0.00000
  -0.07500  -0.13695  -0.00000
  -0.07400  -0.13522  -0.00000
  -0.07300  -0.13349  -0.00000
  -0.07200  -0.13175  -0.00000
  -0.07100  -0.13001  -0.00000
  -0.07000  -0.12826  -0.00000
  -0.06900  -0.12651  -0.00000
  -0.06800  -0.12476  -0.00000
  -0.06700  -0.12300  -0.00000
  -0.06600  -0.12124  -0.00000
  -0.06500  -0.11948  -0.00000
  -0.06400  -0.11771  -0.00000
  -0.06300  -0.11594  -0.00000
  -0.06200  -0.11417  -0.00000
  -0.06100  -0.11239  -0.00000
  -0.06000  -0.11061  -0.00000
  -0.05900  -0.10883  -0.00000
  -0.05800  -0.10705  -0.00000
  -0.05700  -0.10526  -0.00000
  -0.05600  -0.10347  -0.00000
  -0.05500  -0.10167  -0.00000
  -0.05400  -0.09987  -0.00000
  -0.05300  -0.09807  -0.00000
  -0.05200  -0.09627  -0.00000
  -0.05100  -0.09447  -0.00000
  -0.05000  -0.09266  -0.00000
  -0.04900  -0.09085  -0.00000
  -0.04800  -0.08903  -0.00000
  -0.04700  -0.08722  -0.00000
  -0.04600  -0.08540  -0.00000
  -0.04500  -0.08358  -0.00000
  -0.04400  -0.08176  -0.00000
  -0.04300  -0.07993  -0.00000
  -0.04200  -0.07810  -0.00000
  -0.04100  -0.07627  -0.00000
  -0.04000  -0.07444  -0.00000
  -0.03900  -0.07261  -0.00000
  -0.03800  -0.07077  -0.00000
  -0.03700  -0.06893  -0.00000
  -0.03600  -0.06709  -0.00000
  -0.03500  -0.06525  -0.00000
  -0.03400  -0.06341  -0.00000
  -0.03300  -0.06156  -0.00000
  -0.03200  -0.05971  -0.00000
  -0.03100  -0.05786  -0.00000
  -0.03000  -0.05601  -0.00000
  -0.02900  -0.05416  -0.00000
  -0.02800  -0.05231  -0.00000
  -0.02700  -0.05045  -0.00000
  -0.02600  -0.04860  -0.00000
  -0.02500  -0.04674  -0.00000
  -0.02400  -0.04488  -0.00000
  -0.02300  -0.04302  -0.00000
  -0.02200  -0.04116  -0.00000
  -0.02100  -0.03929  -0.00000
  -0.02000  -0.03743  -0.00000
  -0.01900  -0.03556  -0.00000
  -0.01800  -0.03370  -0.00000
  -0.01700  -0.03183  -0.00000
  -0.01600  -0.02996  -0.00000
  -0.01500  -0.02810  -0.00000
  -0.01400  -0.02623  -0.00000
  -0.01300  -0.02436  -0.00000
  -0.01200  -0.02248  -0.00000
  -0.01100  -0.02061  -0.00000
  -0.01000  -0.01874  -0.00000
  -0.00900  -0.01687  -0.00000
  -0.00800  -0.01500  -0.00000
  -0.00700  -0.01312  -0.00000
  -0.00600  -0.01125  -0.00000
  -0.00500  -0.00937  -0.00000
  -0.00400  -0.00750  -0.00000
  -0.00300  -0.00562  -0.00000
  -0.00200  -0.00375  -0.00000
  -0.00100  -0.00187  -0.00000
   0.00000  -0.00000   0.00000
   0.00100   0.00187   0.00000
   0.00200   0.00375   0.00000
   0.00300   0.00562   0.00000
   0.00400   0.00750   0.00000
   0.00500   0.00937   0.00000
   0.00600   0.01125   0.00000
   0.00700   0.01312   0.00000
   0.00800   0.01500   0.00000
   0.00900   0.01687   0.00000
   0.01000   0.01874   0.00000
   0.01100   0.02061   0.00000
   0.01200   0.02248   0.00000
   0.01300   0.02436   0.00000
   0.01400   0.02623   0.00000
   0.01500   0.02810   0.00000
   0.01600   0.02996   0.00000
   0.01700   0.03183   0.00000
   0.01800   0.03370   0.00000
   0.01900   0.03556   0.00000
   0.02000   0.03743   0.00000
   0.02100   0.03929   0.00000
   0.02200   0.04116   0.00000
   0.02300   0.04302   0.00000
   0.02400   0.04488   0.00000
   0.02500   0.04674   0.00000
   0.02600   0.04860   0.00000
   0.02700   0.05045   0.00000
   0.02800   0.05231   0.00000
   0.02900   0.05416   0.00000
   0.03000   0.05601   0.00000
   0.03100   0.05786   0.00000
   0.03200   0.05971   0.00000
   0.03300   0.06156   0.00000
   0.03400   0.06341   0.00000
   0.03500   0.06525   0.00000
   0.03600   0.06709   0.00000
   0.03700   0.06893   0.00000
   0.03800   0.07077   0.00000
   0.03900   0.07261   0.00000
   0.04000   0.07444   0.00000
   0.04100   0.07627   0.00000
   0.04200   0.07810   0.00000
   0.04300   0.07993   0.00000
   0.04400   0.08176   0.00000
   0.04500   0.08358   0.00000
   0.04600   0.08540   0.00000
   0.04700   0.08722   0.00000
   0.04800   0.08903   0.00000
   0.04900   0.09085   0.00000
   0.05000   0.09266   0.00000
   0.05100   0.09447   0.00000
   0.05200   0.09627   0.00000
   0.05300   0.09807   0.00000
   0.05400   0.09987   0.00000
   0.05500   0.10167   0.00000
   0.05600   0.10347   0.00000
   0.05700   0.10526   0.00000
   0.05800   0.10705   0.00000
   0.05900   0.10883   0.00000
   0.06000   0.11061   0.00000
   0.06100   0.11239   0.00000
   0.06200   0.11417   0.00000
   0.06300   0.11594   0.00000
   0.06400   0.11771   0.00000
   0.06500   0.11948   0.00000
   0.06600   0.12124   0.00000
   0.06700   0.12300   0.00000
   0.06800   0.12476   0.00000
   0.06900   0.12651   0.00000
   0.07000   0.12826   0.00000
   0.07100   0.13001   0.00000
   0.07200   0.13175   0.00000
   0.07300   0.13349   0.00000
   0.07400   0.13522   0.00000
   0.07500   0.13695   0.00000
   0.07600   0.13868   0.00000
   0.07700   0.14040   0.00000
   0.07800   0.14212   0.00000
   0.07900   0.14383   0.00000
   0.08000   0.14554   0.00000
   0.08100   0.14725   0.00000
   0.08200   0.14895   0.00000
   0.08300   0.15065   0.00000
   0.08400   0.15235   0.00000
   0.08500   0.15403   0.00000
   0.08600   0.15572   0.00000
   0.08700   0.15740   0.00000
   0.08800   0.15908   0.00000
   0.08900   0.16075   0.00000
   0.09000   0.16242   0.00000
   0.09100   0.16408   0.00000
   0.09200   0.16574   0.00000
   0.09300   0.16739   0.00000
   0.09400   0.16904   0.00000
   0.09500   0.17068   0.00000
   0.09600   0.17232   0.00000
   0.09700   0.17395   0.00000
   0.09800   0.17558   0.00000
   0.09900   0.17721   0.00000
   0.10000   0.17883   0.00000
   0.10100   0.18044   0.00000
   0.10200   0.18205   0.00000
   0.10300   0.18365   0.00000
   0.10400   0.18525   0.00000
   0.10500   0.18684   0.00000
   0.10600   0.18843   0.00000
   0.10700   0.19001   0.00000
   0.10800   0.19159   0.00000
   0.10900   0.19316   0.00000
   0.11000   0.19473   0.00000
   0.11100   0.19629   0.00000
   0.11200   0.19784   0.00000
   0.11300   0.19939   0.00000
   0.11400   0.20094   0.00000
   0.11500   0.20247   0.00000
   0.11600   0.20401   0.00000
   0.11700   0.20553   0.00000
   0.11800   0.20705   0.00000
   0.11900   0.20857   0.00000
   0.12000   0.21007   0.00000
   0.12100   0.21158   0.00000
   0.12200   0.21307   0.00000
   0.12300   0.21456   0.00000
   0.12400   0.21605   0.00000
   0.12500   0.21752   0.00000
   0.12600   0.21899   0.00000
   0.12700   0.22046   0.00000
   0.12800   0.22192   0.00000
   0.12900   0.22337   0.00000
   0.13000   0.22482   0.00000
   0.13100   0.22626   0.00000
   0.13200   0.22769   0.00000
   0.13300   0.22911   0.00000
   0.13400   0.23053   0.00000
   0.13500   0.23195   0.00000
   0.13600   0.23335   0.00000
   0.13700   0.23475   0.00000
   0.13800   0.23615   0.00000
   0.13900   0.23753   0.00000
   0.14000   0.23891   0.00000
   0.14100   0.24028   0.00000
   0.14200   0.24165   0.00000
   0.14300   0.24301   0.00000
   0.14400   0.24436   0.00000
   0.14500   0.24570   0.00000
   0.14600   0.24704   0.00000
   0.14700   0.24837   0.00000
   0.14800   0.24969   0.00000
   0.14900   0.25101   0.00000
   0.15000   0.25231   0.00000
   0.15100   0.25361   0.00000
   0.15200   0.25491   0.00000
   0.15300   0.25619   0.00000
   0.15400   0.25747   0.00000
   0.15500   0.25874   0.00000
   0.15600   0.26001   0.00000
   0.15700   0.26126   0.00000
   0.15800   0.26251   0.00000
   0.15900   0.26375   0.00000
   0.16000   0.26498   0.00000
   0.16100   0.26621   0.00000
   0.16200   0.26743   0.00000
   0.16300   0.26863   0.00000
   0.16400   0.26984   0.00000
   0.16500   0.27103   0.00000
   0.16600   0.27221   0.00000
   0.16700   0.27339   0.00000
   0.16800   0.27456   0.00000
   0.16900   0.27572   0.00000
   0.17000   0.27688   0.00000
   0.17100   0.27802   0.00000
   0.17200   0.27916   0.00000
   0.17300   0.28029   0.00000
   0.17400   0.28141   0.00000
   0.17500   0.28252   0.00000
   0.17600   0.28362   0.00000
   0.17700   0.28472   0.00000
   0.17800   0.28581   0.00000
   0.17900   0.28688   0.00000
   0.18000   0.28796   0.00000
   0.18100   0.28902   0.00000
   0.18200   0.29007   0.00000
   0.18300   0.29111   0.00000
   0.18400   0.29215   0.00000
   0.18500   0.29318   0.00000
   0.18600   0.29420   0.00000
   0.18700   0.29520   0.00000
   0.18800   0.29621   0.00000
   0.18900   0.29720   0.00000
   0.19000   0.29818   0.00000
   0.19100   0.29915   0.00000
   0.19200   0.30012   0.00000
   0.19300   0.30108   0.00000
   0.19400   0.30202   0.00000
   0.19500   0.30296   0.00000
   0.19600   0.30389   0.00000
   0.19700   0.30481   0.00000
   0.19800   0.30572   0.00000
   0.19900   0.30662   0.00000
   0.20000   0.30752   0.00000
   0.20100   0.30840   0.00000
   0.20200   0.30927   0.00000
   0.20300   0.31014   0.00000
   0.20400   0.31099   0.00000
   0.20500   0.31184   0.00000
   0.20600   0.31268   0.00000
   0.20700   0.31350   0.00000
   0.20800   0.31432   0.00000
   0.20900   0.31513   0.00000
   0.21000   0.31593   0.00000
   0.21100   0.31672   0.00000
   0.21200   0.31750   0.00000
   0.21300   0.31827   0.00000
   0.21400   0.31903   0.00000
   0.21500   0.31978   0.00000
   0.21600   0.32052   0.00000
   0.21700   0.32125   0.00000
   0.21800   0.32197   0.00000
   0.21900   0.32268   0.00000
   0.22000   0.32339   0.00000
   0.22100   0.32408   0.00000
   0.22200   0.32476   0.00000
   0.22300   0.32543   0.00000
   0.22400   0.32609   0.00000
   0.22500   0.32674   0.00000
   0.22600   0.32739   0.00000
   0.22700   0.32802   0.00000
   0.22800   0.32864   0.00000
   0.22900   0.32925   0.00000
   0.23000   0.32985   0.00000
   0.23100   0.33045   0.00000
   0.23200   0.33103   0.00000
   0.23300   0.33160   0.00000
   0.23400   0.33216   0.00000
   0.23500   0.33271   0.00000
   0.23600   0.33325   0.00000
   0.23700   0.33378   0.00000
   0.23800   0.33430   0.00000
   0.23900   0.33481   0.00000
   0.24000   0.33531   0.00000
   0.24100   0.33580   0.00000
   0.24200   0.33627   0.00000
   0.24300   0.33674   0.00000
   0.24400   0.33720   0.00000
   0.24500   0.33764   0.00000
   0.24600   0.33808   0.00000
   0.24700   0.33851   0.00000
   0.24800   0.33892   0.00000
   0.24900   0.33932   0.00000
   0.25000   0.33972   0.00000
   0.25100   0.34010   0.00000
   0.25200   0.34047   0.00000
   0.25300   0.34083   0.00000
   0.25400   0.34119   0.00000
   0.25500   0.34153   0.00000
   0.25600   0.34185   0.00000
   0.25700   0.34217   0.00000
   0.25800   0.34248   0.00000
   0.25900   0.34278   0.00000
   0.26000   0.34306   0.00000
   0.26100   0.34334   0.00000
   0.26200   0.34360   0.00000
   0.26300   0.34386   0.00000
   0.26400   0.34410   0.00000
   0.26500   0.34433   0.00000
   0.26600   0.34455   0.00000
   0.26700   0.34476   0.00000
   0.26800   0.34496   0.00000
   0.26900   0.34514   0.00000
   0.27000   0.34532   0.00000
   0.27100   0.34548   0.00000
   0.27200   0.34564   0.00000
   0.27300   0.34578   0.00000
   0.27400   0.34591   0.00000
   0.27500   0.34603   0.00000
   0.27600   0.34614   0.00000
   0.27700   0.34624   0.00000
   0.27800   0.34633   0.00000
   0.27900   0.34640   0.00000
   0.28000   0.34647   0.00000
   0.28100   0.34652   0.00000
   0.28200   0.34656   0.00000
   0.28300   0.34660   0.00000
   0.28400   0.34662   0.00000
   0.28500   0.34662   0.00000
   0.28600   0.34662   0.00000
   0.28700   0.34661   0.00000
   0.28800   0.34658   0.00000
   0.28900   0.34654   0.00000
   0.29000   0.34649   0.00000
   0.29100   0.34644   0.00000
   0.29200   0.34636   0.00000
   0.29300   0.34628   0.00000
   0.29400   0.34619   0.00000
   0.29500   0.34608   0.00000
   0.29600   0.34596   0.00000
   0.29700   0.34584   0.00000
   0.29800   0.34570   0.00000
   0.29900   0.34555   0.00000
   0.30000   0.34538   0.00000
   0.30100   0.34521   0.00000
   0.30200   0.34502   0.00000
   0.30300   0.34482   0.00000
   0.30400   0.34462   0.00000
   0.30500   0.34440   0.00000
   0.30600   0.34416   0.00000
   0.30700   0.34392   0.00000
   0.30800   0.34367   0.00000
   0.30900   0.34340   0.00000
   0.31000   0.34312   0.00000
   0.31100   0.34283   0.00000
   0.31200   0.34253   0.00000
   0.31300   0.34222   0.00000
   0.31400   0.34189   0.00000
   0.31500   0.34156   0.00000
   0.31600   0.34121   0.00000
   0.31700   0.34085   0.00000
   0.31800   0.34048   0.00000
   0.31900   0.34009   0.00000
   0.32000   0.33970   0.00000
   0.32100   0.33929   0.00000
   0.32200   0.33888   0.00000
   0.32300   0.33845   0.00000
   0.32400   0.33801   0.00000
   0.32500   0.33755   0.00000
   0.32600   0.33709   0.00000
   0.32700   0.33661   0.00000
   0.32800   0.33613   0.00000
   0.32900   0.33563   0.00000
   0.33000   0.33512   0.00000
   0.33100   0.33459   0.00000
   0.33200   0.33406   0.00000
   0.33300   0.33351   0.00000
   0.33400   0.33296   0.00000
   0.33500   0.33239   0.00000
   0.33600   0.33181   0.00000
   0.33700   0.33121   0.00000
   0.33800   0.33061   0.00000
   0.33900   0.32999   0.00000
   0.34000   0.32937   0.00000
   0.34100   0.32873   0.00000
   0.34200   0.32808   0.00000
   0.34300   0.32741   0.00000
   0.34400   0.32674   0.00000
   0.34500   0.32605   0.00000
   0.34600   0.32536   0.00000
   0.34700   0.32465   0.00000
   0.34800   0.32393   0.00000
   0.34900   0.32319   0.00000
   0.35000   0.32245   0.00000
   0.35100   0.32170   0.00000
   0.35200   0.32093   0.00000
   0.35300   0.32015   0.00000
   0.35400   0.31936   0.00000
   0.35500   0.31856   0.00000
   0.35600   0.31774   0.00000
   0.35700   0.31692   0.00000
   0.35800   0.31608   0.00000
   0.35900   0.31523   0.00000
   0.36000   0.31437   0.00000
   0.36100   0.31350   0.00000
   0.36200   0.31262   0.00000
   0.36300   0.31172   0.00000
   0.36400   0.31082   0.00000
   0.36500   0.30990   0.00000
   0.36600   0.30897   0.00000
   0.36700   0.30803   0.00000
   0.36800   0.30708   0.00000
   0.36900   0.30612   0.00000
   0.37000   0.30514   0.00000
   0.37100   0.30415   0.00000
   0.37200   0.30316   0.00000
   0.37300   0.30215   0.00000
   0.37400   0.30113   0.00000
   0.37500   0.30009   0.00000
   0.37600   0.29905   0.00000
   0.37700   0.29800   0.00000
   0.37800   0.29693   0.00000
   0.37900   0.29585   0.00000
   0.38000   0.29476   0.00000
   0.38100   0.29366   0.00000
   0.38200   0.29255   0.00000
   0.38300   0.29143   0.00000
   0.38400   0.29030   0.00000
   0.38500   0.28915   0.00000
   0.38600   0.28799   0.00000
   0.38700   0.28683   0.00000
   0.38800   0.28565   0.00000
   0.38900   0.28446   0.00000
   0.39000   0.28326   0.00000
   0.39100   0.28204   0.00000
   0.39200   0.28082   0.00000
   0.39300   0.27959   0.00000
   0.39400   0.27834   0.00000
   0.39500   0.27708   0.00000
   0.39600   0.27582   0.00000
   0.39700   0.27454   0.00000
   0.39800   0.27325   0.00000
   0.39900   0.27195   0.00000
   0.40000   0.27064   0.00000
   0.40100   0.26931   0.00000
   0.40200   0.26798   0.00000
   0.40300   0.26664   0.00000
   0.40400   0.26528   0.00000
   0.40500   0.26392   0.00000
   0.40600   0.26254   0.00000
   0.40700   0.26115   0.00000
   0.40800   0.25975   0.00000
   0.40900   0.25834   0.00000
   0.41000   0.25692   0.00000
   0.41100   0.25549   0.00000
   0.41200   0.25405   0.00000
   0.41300   0.25260   0.00000
   0.41400   0.25114   0.00000
   0.41500   0.24967   0.00000
   0.41600   0.24818   0.00000
   0.41700   0.24669   0.00000
   0.41800   0.24519   0.00000
   0.41900   0.24367   0.00000
   0.42000   0.24215   0.00000
   0.42100   0.24061   0.00000
   0.42200   0.23906   0.00000
   0.42300   0.23751   0.00000
   0.42400   0.23594   0.00000
   0.42500   0.23437   0.00000
   0.42600   0.23278   0.00000
   0.42700   0.23118   0.00000
   0.42800   0.22957   0.00000
   0.42900   0.22796   0.00000
   0.43000   0.22633   0.00000
   0.43100   0.22469   0.00000
   0.43200   0.22304   0.00000
   0.43300   0.22139   0.00000
   0.43400   0.21972   0.00000
   0.43500   0.21804   0.00000
   0.43600   0.21636   0.00000
   0.43700   0.21466   0.00000
   0.43800   0.21295   0.00000
   0.43900   0.21123   0.00000
   0.44000   0.20951   0.00000
   0.44100   0.20777   0.00000
   0.44200   0.20603   0.00000
   0.44300   0.20427   0.00000
   0.44400   0.20251   0.00000
   0.44500   0.20073   0.00000
   0.44600   0.19895   0.00000
   0.44700   0.19716   0.00000
   0.44800   0.19535   0.00000
   0.44900   0.19354   0.00000
   0.45000   0.19172   0.00000
   0.45100   0.18989   0.00000
   0.45200   0.18805   0.00000
   0.45300   0.18620   0.00000
   0.45400   0.18434   0.00000
   0.45500   0.18247   0.00000
   0.45600   0.18060   0.00000
   0.45700   0.17871   0.00000
   0.45800   0.17682   0.00000
   0.45900   0.17492   0.00000
   0.46000   0.17300   0.00000
   0.46100   0.17108   0.00000
   0.46200   0.16915   0.00000
   0.46300   0.16721   0.00000
   0.46400   0.16527   0.00000
   0.46500   0.16331   0.00000
   0.46600   0.16135   0.00000
   0.46700   0.15937   0.00000
   0.46800   0.15739   0.00000
   0.46900   0.15540   0.00000
   0.47000   0.15341   0.00000
   0.47100   0.15140   0.00000
   0.47200   0.14938   0.00000
   0.47300   0.14736   0.00000
   0.47400   0.14533   0.00000
   0.47500   0.14329   0.00000
   0.47600   0.14124   0.00000
   0.47700   0.13919   0.00000
   0.47800   0.13713   0.00000
   0.47900   0.13505   0.00000
   0.48000   0.13298   0.00000
   0.48100   0.13089   0.00000
   0.48200   0.12879   0.00000
   0.48300   0.12669   0.00000
   0.48400   0.12458   0.00000
   0.48500   0.12247   0.00000
   0.48600   0.12034   0.00000
   0.48700   0.11821   0.00000
   0.48800   0.11607   0.00000
   0.48900   0.11392   0.00000
   0.49000   0.11177   0.00000
   0.49100   0.10961   0.00000
   0.49200   0.10744   0.00000
   0.49300   0.10526   0.00000
   0.49400   0.10308   0.00000
   0.49500   0.10089   0.00000
   0.49600   0.09869   0.00000
   0.49700   0.09649   0.00000
   0.49800   0.09428   0.00000
   0.49900   0.09206   0.00000
   0.50000   0.08984   0.00000
   0.50100   0.08761   0.00000
   0.50200   0.08538   0.00000
   0.50300   0.08313   0.00000
   0.50400   0.08088   0.00000
   0.50500   0.07863   0.00000
   0.50600   0.07637   0.00000
   0.50700   0.07410   0.00000
   0.50800   0.07182   0.00000
   0.50900   0.06955   0.00000
   0.51000   0.06726   0.00000
   0.51100   0.06497   0.00000
   0.51200   0.06267   0.00000
   0.51300   0.06037   0.00000
   0.51400   0.05806   0.00000
   0.51500   0.05574   0.00000
   0.51600   0.05342   0.00000
   0.51700   0.05110   0.00000
   0.51800   0.04877   0.00000
   0.51900   0.04643   0.00000
   0.52000   0.04409   0.00000
   0.52100   0.04174   0.00000
   0.52200   0.03939   0.00000
   0.52300   0.03703   0.00000
   0.52400   0.03467   0.00000
   0.52500   0.03231   0.00000
   0.52600   0.02993   0.00000
   0.52700   0.02756   0.00000
   0.52800   0.02518   0.00000
   0.52900   0.02279   0.00000
   0.53000   0.02040   0.00000
   0.53100   0.01801   0.00000
   0.53200   0.01561   0.00000
   0.53300   0.01321   0.00000
   0.53400   0.01080   0.00000
   0.53500   0.00839   0.00000
   0.53600   0.00598   0.00000
   0.53700   0.00356   0.00000
   0.53800   0.00114   0.00000
   0.53900  -0.00129   0.00000
   0.54000  -0.00372   0.00000
   0.54100  -0.00615   0.00000
   0.54200  -0.00859   0.00000
   0.54300  -0.01103   0.00000
   0.54400  -0.01347   0.00000
   0.54500  -0.01592   0.00000
   0.54600  -0.01837   0.00000
   0.54700  -0.02082   0.00000
   0.54800  -0.02328   0.00000
   0.54900  -0.02573   0.00000
   0.55000  -0.02820   0.00000
   0.55100  -0.03066   0.00000
   0.55200  -0.03313   0.00000
   0.55300  -0.03560   0.00000
   0.55400  -0.03807   0.00000
   0.55500  -0.04054   0.00000
   0.55600  -0.04302   0.00000
   0.55700  -0.04549   0.00000
   0.55800  -0.04797   0.00000
   0.55900  -0.05046   0.00000
   0.56000  -0.05294   0.00000
   0.56100  -0.05543   0.00000
   0.56200  -0.05791   0.00000
   0.56300  -0.06040   0.00000
   0.56400  -0.06289   0.00000
   0.56500  -0.06538   0.00000
   0.56600  -0.06788   0.00000
   0.56700  -0.07037   0.00000
   0.56800  -0.07286   0.00000
   0.56900  -0.07536   0.00000
   0.57000  -0.07786   0.00000
   0.57100  -0.08035   0.00000
   0.57200  -0.08285   0.00000
   0.57300  -0.08535   0.00000
   0.57400  -0.08785   0.00000
   0.57500  -0.09035   0.00000
   0.57600  -0.09285   0.00000
   0.57700  -0.09535   0.00000
   0.57800  -0.09785   0.00000
   0.57900  -0.10035   0.00000
   0.58000  -0.10285   0.00000
   0.58100  -0.10535   0.00000
   0.58200  -0.10785   0.00000
   0.58300  -0.11035   0.00000
   0.58400  -0.11284   0.00000
   0.58500  -0.11534   0.00000
   0.58600  -0.11784   0.00000
   0.58700  -0.12033   0.00000
   0.58800  -0.12283   0.00000
   0.58900  -0.12532   0.00000
   0.59000  -0.12781   0.00000
   0.59100  -0.13030   0.00000
   0.59200  -0.13279   0.00000
   0.59300  -0.13528   0.00000
   0.59400  -0.13777   0.00000
   0.59500  -0.14025  -0.00000
   0.59600  -0.14273  -0.00000
   0.59700  -0.14521  -0.00000
   0.59800  -0.14769  -0.00000
   0.59900  -0.15017  -0.00000
   0.60000  -0.15264  -0.00000
   0.60100  -0.15511  -0.00000
