t 	 u 	 du
  18.57000 	    2.42386 	    2.53620
  18.58000 	    2.44922 	    2.47168
  18.59000 	    2.47394 	    2.40905
  18.60000 	    2.49803 	    2.34832
  18.61000 	    2.52151 	    2.28945
  18.62000 	    2.54441 	    2.23245
  18.63000 	    2.56673 	    2.17728
  18.64000 	    2.58851 	    2.12394
  18.65000 	    2.60975 	    2.07241
  18.66000 	    2.63047 	    2.02266
  18.67000 	    2.65070 	    1.97468
  18.68000 	    2.67044 	    1.92843
  18.69000 	    2.68973 	    1.88390
  18.70000 	    2.70857 	    1.84107
  18.71000 	    2.72698 	    1.79990
  18.72000 	    2.74498 	    1.76038
  18.73000 	    2.76258 	    1.72249
  18.74000 	    2.77980 	    1.68619
  18.75000 	    2.79667 	    1.65147
  18.76000 	    2.81318 	    1.61830
  18.77000 	    2.82936 	    1.58666
  18.78000 	    2.84523 	    1.55652
  18.79000 	    2.86080 	    1.52787
  18.80000 	    2.87607 	    1.50069
  18.81000 	    2.89108 	    1.47494
  18.82000 	    2.90583 	    1.45062
  18.83000 	    2.92034 	    1.42771
  18.84000 	    2.93461 	    1.40618
  18.85000 	    2.94868 	    1.38602
  18.86000 	    2.96254 	    1.36721
  18.87000 	    2.97621 	    1.34974
  18.88000 	    2.98971 	    1.33359
  18.89000 	    3.00304 	    1.31875
  18.90000 	    3.01623 	    1.30520
  18.91000 	    3.02928 	    1.29293
  18.92000 	    3.04221 	    1.28194
  18.93000 	    3.05503 	    1.27221
  18.94000 	    3.06775 	    1.26373
  18.95000 	    3.08039 	    1.25649
  18.96000 	    3.09295 	    1.25049
  18.97000 	    3.10546 	    1.24572
  18.98000 	    3.11792 	    1.24217
  18.99000 	    3.13034 	    1.23985
  19.00000 	    3.14274 	    1.23875
  19.01000 	    3.15512 	    1.23886
  19.02000 	    3.16751 	    1.24019
  19.03000 	    3.17991 	    1.24273
  19.04000 	    3.19234 	    1.24649
  19.05000 	    3.20481 	    1.25147
  19.06000 	    3.21732 	    1.25766
  19.07000 	    3.22990 	    1.26508
  19.08000 	    3.24255 	    1.27374
  19.09000 	    3.25529 	    1.28362
  19.10000 	    3.26812 	    1.29475
  19.11000 	    3.28107 	    1.30713
  19.12000 	    3.29414 	    1.32077
  19.13000 	    3.30735 	    1.33568
  19.14000 	    3.32071 	    1.35186
  19.15000 	    3.33422 	    1.36934
  19.16000 	    3.34792 	    1.38812
  19.17000 	    3.36180 	    1.40822
  19.18000 	    3.37588 	    1.42965
  19.19000 	    3.39018 	    1.45242
  19.20000 	    3.40470 	    1.47656
  19.21000 	    3.41947 	    1.50207
  19.22000 	    3.43449 	    1.52898
  19.23000 	    3.44978 	    1.55730
  19.24000 	    3.46535 	    1.58706
  19.25000 	    3.48122 	    1.61827
  19.26000 	    3.49740 	    1.65095
  19.27000 	    3.51391 	    1.68512
  19.28000 	    3.53077 	    1.72081
  19.29000 	    3.54797 	    1.75803
  19.30000 	    3.56555 	    1.79681
  19.31000 	    3.58352 	    1.83717
  19.32000 	    3.60189 	    1.87912
  19.33000 	    3.62068 	    1.92270
  19.34000 	    3.63991 	    1.96792
  19.35000 	    3.65959 	    2.01481
  19.36000 	    3.67974 	    2.06338
  19.37000 	    3.70037 	    2.11366
  19.38000 	    3.72151 	    2.16567
  19.39000 	    3.74317 	    2.21942
  19.40000 	    3.76536 	    2.27494
  19.41000 	    3.78811 	    2.33224
  19.42000 	    3.81143 	    2.39134
  19.43000 	    3.83535 	    2.45225
  19.44000 	    3.85987 	    2.51497
  19.45000 	    3.88502 	    2.57953
  19.46000 	    3.91081 	    2.64593
  19.47000 	    3.93727 	    2.71416
  19.48000 	    3.96441 	    2.78424
  19.49000 	    3.99226 	    2.85615
  19.50000 	    4.02082 	    2.92990
  19.51000 	    4.05012 	    3.00546
  19.52000 	    4.08017 	    3.08282
  19.53000 	    4.11100 	    3.16196
  19.54000 	    4.14262 	    3.24285
  19.55000 	    4.17505 	    3.32545
  19.56000 	    4.20830 	    3.40972
  19.57000 	    4.24240 	    3.49562
  19.58000 	    4.27736 	    3.58309
  19.59000 	    4.31319 	    3.67205
  19.60000 	    4.34991 	    3.76243
  19.61000 	    4.38753 	    3.85416
  19.62000 	    4.42607 	    3.94713
  19.63000 	    4.46554 	    4.04124
  19.64000 	    4.50596 	    4.13636
  19.65000 	    4.54732 	    4.23238
  19.66000 	    4.58964 	    4.32915
  19.67000 	    4.63294 	    4.42651
  19.68000 	    4.67720 	    4.52430
  19.69000 	    4.72244 	    4.62234
  19.70000 	    4.76867 	    4.72043
  19.71000 	    4.81587 	    4.81838
  19.72000 	    4.86405 	    4.91595
  19.73000 	    4.91321 	    5.01293
  19.74000 	    4.96334 	    5.10905
  19.75000 	    5.01443 	    5.20408
  19.76000 	    5.06647 	    5.29774
  19.77000 	    5.11945 	    5.38975
  19.78000 	    5.17335 	    5.47984
  19.79000 	    5.22815 	    5.56770
  19.80000 	    5.28383 	    5.65304
  19.81000 	    5.34036 	    5.73555
  19.82000 	    5.39771 	    5.81494
  19.83000 	    5.45586 	    5.89089
  19.84000 	    5.51477 	    5.96310
  19.85000 	    5.57440 	    6.03128
  19.86000 	    5.63471 	    6.09514
  19.87000 	    5.69566 	    6.15439
  19.88000 	    5.75721 	    6.20876
  19.89000 	    5.81930 	    6.25801
  19.90000 	    5.88188 	    6.30191
  19.91000 	    5.94490 	    6.34023
  19.92000 	    6.00830 	    6.37278
  19.93000 	    6.07203 	    6.39941
  19.94000 	    6.13602 	    6.41997
  19.95000 	    6.20022 	    6.43436
  19.96000 	    6.26456 	    6.44249
  19.97000 	    6.32899 	    6.44431
  19.98000 	    6.39343 	    6.43982
  19.99000 	    6.45783 	    6.42903
