t 	 y1 	 y2 	 revisa
  74.15000 	   -0.93927 	    0.34653 	    1.00232
  74.20000 	   -0.92077 	    0.39306 	    1.00232
  74.25000 	   -0.89997 	    0.43861 	    1.00232
  74.30000 	   -0.87691 	    0.48306 	    1.00232
  74.35000 	   -0.85166 	    0.52630 	    1.00233
  74.40000 	   -0.82428 	    0.56823 	    1.00233
  74.45000 	   -0.79484 	    0.60873 	    1.00233
  74.50000 	   -0.76341 	    0.64771 	    1.00233
  74.55000 	   -0.73007 	    0.68507 	    1.00233
  74.60000 	   -0.69491 	    0.72072 	    1.00233
  74.65000 	   -0.65800 	    0.75457 	    1.00234
  74.70000 	   -0.61945 	    0.78652 	    1.00234
  74.75000 	   -0.57935 	    0.81651 	    1.00234
  74.80000 	   -0.53780 	    0.84446 	    1.00234
  74.85000 	   -0.49490 	    0.87029 	    1.00234
  74.90000 	   -0.45077 	    0.89395 	    1.00234
  74.95000 	   -0.40551 	    0.91537 	    1.00234
  75.00000 	   -0.35923 	    0.93450 	    1.00235
  75.05000 	   -0.31206 	    0.95130 	    1.00235
  75.10000 	   -0.26411 	    0.96571 	    1.00235
  75.15000 	   -0.21549 	    0.97771 	    1.00235
  75.20000 	   -0.16634 	    0.98726 	    1.00235
  75.25000 	   -0.11676 	    0.99434 	    1.00235
  75.30000 	   -0.06690 	    0.99894 	    1.00236
  75.35000 	   -0.01687 	    1.00104 	    1.00236
  75.40000 	    0.03320 	    1.00063 	    1.00236
  75.45000 	    0.08319 	    0.99772 	    1.00236
  75.50000 	    0.13297 	    0.99231 	    1.00236
  75.55000 	    0.18242 	    0.98442 	    1.00236
  75.60000 	    0.23142 	    0.97407 	    1.00237
  75.65000 	    0.27983 	    0.96128 	    1.00237
  75.70000 	    0.32755 	    0.94609 	    1.00237
  75.75000 	    0.37444 	    0.92853 	    1.00237
  75.80000 	    0.42040 	    0.90865 	    1.00237
  75.85000 	    0.46531 	    0.88649 	    1.00237
  75.90000 	    0.50905 	    0.86212 	    1.00237
  75.95000 	    0.55152 	    0.83559 	    1.00238
  76.00000 	    0.59261 	    0.80697 	    1.00238
  76.05000 	    0.63221 	    0.77633 	    1.00238
  76.10000 	    0.67024 	    0.74375 	    1.00238
  76.15000 	    0.70659 	    0.70930 	    1.00238
  76.20000 	    0.74117 	    0.67309 	    1.00238
  76.25000 	    0.77390 	    0.63519 	    1.00239
  76.30000 	    0.80469 	    0.59570 	    1.00239
  76.35000 	    0.83347 	    0.55472 	    1.00239
  76.40000 	    0.86017 	    0.51235 	    1.00239
  76.45000 	    0.88471 	    0.46870 	    1.00239
  76.50000 	    0.90704 	    0.42388 	    1.00239
  76.55000 	    0.92710 	    0.37800 	    1.00240
  76.60000 	    0.94484 	    0.33117 	    1.00240
  76.65000 	    0.96022 	    0.28352 	    1.00240
  76.70000 	    0.97319 	    0.23515 	    1.00240
  76.75000 	    0.98373 	    0.18620 	    1.00240
  76.80000 	    0.99181 	    0.13678 	    1.00240
  76.85000 	    0.99741 	    0.08702 	    1.00240
  76.90000 	    1.00052 	    0.03704 	    1.00241
  76.95000 	    1.00112 	   -0.01303 	    1.00241
  77.00000 	    0.99922 	   -0.06307 	    1.00241
  77.05000 	    0.99481 	   -0.11296 	    1.00241
  77.10000 	    0.98792 	   -0.16255 	    1.00241
  77.15000 	    0.97856 	   -0.21175 	    1.00241
  77.20000 	    0.96675 	   -0.26041 	    1.00242
  77.25000 	    0.95252 	   -0.30842 	    1.00242
  77.30000 	    0.93591 	   -0.35566 	    1.00242
  77.35000 	    0.91695 	   -0.40201 	    1.00242
  77.40000 	    0.89571 	   -0.44736 	    1.00242
  77.45000 	    0.87222 	   -0.49159 	    1.00242
  77.50000 	    0.84655 	   -0.53458 	    1.00242
  77.55000 	    0.81876 	   -0.57624 	    1.00243
  77.60000 	    0.78893 	   -0.61646 	    1.00243
  77.65000 	    0.75712 	   -0.65513 	    1.00243
  77.70000 	    0.72342 	   -0.69217 	    1.00243
  77.75000 	    0.68790 	   -0.72748 	    1.00243
  77.80000 	    0.65067 	   -0.76096 	    1.00243
  77.85000 	    0.61181 	   -0.79255 	    1.00244
  77.90000 	    0.57142 	   -0.82214 	    1.00244
  77.95000 	    0.52959 	   -0.84969 	    1.00244
  78.00000 	    0.48645 	   -0.87511 	    1.00244
  78.05000 	    0.44208 	   -0.89833 	    1.00244
  78.10000 	    0.39661 	   -0.91932 	    1.00244
  78.15000 	    0.35015 	   -0.93800 	    1.00245
  78.20000 	    0.30282 	   -0.95433 	    1.00245
  78.25000 	    0.25472 	   -0.96828 	    1.00245
  78.30000 	    0.20599 	   -0.97981 	    1.00245
  78.35000 	    0.15674 	   -0.98888 	    1.00245
  78.40000 	    0.10710 	   -0.99548 	    1.00245
  78.45000 	    0.05719 	   -0.99959 	    1.00245
  78.50000 	    0.00714 	   -1.00120 	    1.00246
  78.55000 	   -0.04293 	   -1.00031 	    1.00246
  78.60000 	   -0.09289 	   -0.99691 	    1.00246
  78.65000 	   -0.14262 	   -0.99102 	    1.00246
  78.70000 	   -0.19199 	   -0.98265 	    1.00246
  78.75000 	   -0.24088 	   -0.97182 	    1.00246
  78.80000 	   -0.28917 	   -0.95856 	    1.00247
  78.85000 	   -0.33674 	   -0.94291 	    1.00247
  78.90000 	   -0.38347 	   -0.92489 	    1.00247
  78.95000 	   -0.42923 	   -0.90456 	    1.00247
  79.00000 	   -0.47392 	   -0.88197 	    1.00247
  79.05000 	   -0.51743 	   -0.85717 	    1.00247
  79.10000 	   -0.55964 	   -0.83023 	    1.00247
  79.15000 	   -0.60045 	   -0.80121 	    1.00248
  79.20000 	   -0.63976 	   -0.77018 	    1.00248
  79.25000 	   -0.67747 	   -0.73723 	    1.00248
  79.30000 	   -0.71349 	   -0.70244 	    1.00248
  79.35000 	   -0.74772 	   -0.66589 	    1.00248
  79.40000 	   -0.78008 	   -0.62767 	    1.00248
  79.45000 	   -0.81048 	   -0.58788 	    1.00249
  79.50000 	   -0.83886 	   -0.54662 	    1.00249
  79.55000 	   -0.86515 	   -0.50399 	    1.00249
  79.60000 	   -0.88927 	   -0.46011 	    1.00249
  79.65000 	   -0.91116 	   -0.41507 	    1.00249
  79.70000 	   -0.93077 	   -0.36899 	    1.00249
  79.75000 	   -0.94806 	   -0.32199 	    1.00250
  79.80000 	   -0.96297 	   -0.27419 	    1.00250
  79.85000 	   -0.97548 	   -0.22569 	    1.00250
  79.90000 	   -0.98554 	   -0.17664 	    1.00250
  79.95000 	   -0.99314 	   -0.12714 	    1.00250
  80.00000 	   -0.99826 	   -0.07732 	    1.00250
  80.05000 	   -1.00088 	   -0.02731 	    1.00250
  80.10000 	   -1.00099 	    0.02276 	    1.00251
  80.15000 	   -0.99860 	    0.07279 	    1.00251
  80.20000 	   -0.99372 	    0.12262 	    1.00251
  80.25000 	   -0.98634 	    0.17216 	    1.00251
  80.30000 	   -0.97650 	    0.22126 	    1.00251
  80.35000 	   -0.96422 	    0.26981 	    1.00251
  80.40000 	   -0.94952 	    0.31768 	    1.00252
  80.45000 	   -0.93245 	    0.36476 	    1.00252
  80.50000 	   -0.91305 	    0.41093 	    1.00252
  80.55000 	   -0.89136 	    0.45607 	    1.00252
  80.60000 	   -0.86744 	    0.50006 	    1.00252
  80.65000 	   -0.84136 	    0.54281 	    1.00252
  80.70000 	   -0.81316 	    0.58420 	    1.00253
  80.75000 	   -0.78294 	    0.62413 	    1.00253
  80.80000 	   -0.75075 	    0.66249 	    1.00253
  80.85000 	   -0.71669 	    0.69920 	    1.00253
  80.90000 	   -0.68083 	    0.73416 	    1.00253
  80.95000 	   -0.64327 	    0.76729 	    1.00253
  81.00000 	   -0.60411 	    0.79849 	    1.00253
  81.05000 	   -0.56343 	    0.82770 	    1.00254
  81.10000 	   -0.52134 	    0.85484 	    1.00254
  81.15000 	   -0.47794 	    0.87984 	    1.00254
  81.20000 	   -0.43335 	    0.90263 	    1.00254
  81.25000 	   -0.38768 	    0.92317 	    1.00254
  81.30000 	   -0.34104 	    0.94140 	    1.00254
  81.35000 	   -0.29354 	    0.95728 	    1.00255
  81.40000 	   -0.24531 	    0.97076 	    1.00255
  81.45000 	   -0.19647 	    0.98181 	    1.00255
  81.50000 	   -0.14713 	    0.99041 	    1.00255
  81.55000 	   -0.09743 	    0.99652 	    1.00255
  81.60000 	   -0.04748 	    1.00015 	    1.00255
  81.65000 	    0.00259 	    1.00127 	    1.00255
  81.70000 	    0.05265 	    0.99989 	    1.00256
  81.75000 	    0.10258 	    0.99601 	    1.00256
  81.80000 	    0.15225 	    0.98964 	    1.00256
  81.85000 	    0.20154 	    0.98079 	    1.00256
  81.90000 	    0.25033 	    0.96948 	    1.00256
  81.95000 	    0.29849 	    0.95575 	    1.00256
  82.00000 	    0.34591 	    0.93964 	    1.00257
  82.05000 	    0.39246 	    0.92117 	    1.00257
  82.10000 	    0.43802 	    0.90039 	    1.00257
  82.15000 	    0.48249 	    0.87736 	    1.00257
  82.20000 	    0.52576 	    0.85214 	    1.00257
  82.25000 	    0.56771 	    0.82479 	    1.00257
  82.30000 	    0.60824 	    0.79537 	    1.00258
  82.35000 	    0.64725 	    0.76397 	    1.00258
  82.40000 	    0.68464 	    0.73065 	    1.00258
  82.45000 	    0.72031 	    0.69550 	    1.00258
  82.50000 	    0.75419 	    0.65862 	    1.00258
  82.55000 	    0.78618 	    0.62009 	    1.00258
  82.60000 	    0.81620 	    0.58000 	    1.00258
  82.65000 	    0.84418 	    0.53847 	    1.00259
  82.70000 	    0.87005 	    0.49559 	    1.00259
  82.75000 	    0.89374 	    0.45146 	    1.00259
  82.80000 	    0.91519 	    0.40621 	    1.00259
  82.85000 	    0.93436 	    0.35995 	    1.00259
  82.90000 	    0.95119 	    0.31278 	    1.00259
  82.95000 	    0.96564 	    0.26483 	    1.00260
  83.00000 	    0.97768 	    0.21621 	    1.00260
  83.05000 	    0.98726 	    0.16706 	    1.00260
  83.10000 	    0.99438 	    0.11749 	    1.00260
  83.15000 	    0.99901 	    0.06762 	    1.00260
  83.20000 	    1.00115 	    0.01759 	    1.00260
  83.25000 	    1.00077 	   -0.03249 	    1.00260
  83.30000 	    0.99790 	   -0.08249 	    1.00261
  83.35000 	    0.99253 	   -0.13228 	    1.00261
  83.40000 	    0.98467 	   -0.18174 	    1.00261
  83.45000 	    0.97435 	   -0.23075 	    1.00261
  83.50000 	    0.96160 	   -0.27918 	    1.00261
  83.55000 	    0.94644 	   -0.32691 	    1.00261
  83.60000 	    0.92891 	   -0.37382 	    1.00262
  83.65000 	    0.90906 	   -0.41980 	    1.00262
  83.70000 	    0.88693 	   -0.46473 	    1.00262
  83.75000 	    0.86259 	   -0.50850 	    1.00262
  83.80000 	    0.83608 	   -0.55099 	    1.00262
  83.85000 	    0.80749 	   -0.59210 	    1.00262
  83.90000 	    0.77687 	   -0.63174 	    1.00263
  83.95000 	    0.74431 	   -0.66979 	    1.00263
  84.00000 	    0.70989 	   -0.70617 	    1.00263
  84.05000 	    0.67370 	   -0.74078 	    1.00263
  84.10000 	    0.63582 	   -0.77354 	    1.00263
  84.15000 	    0.59635 	   -0.80437 	    1.00263
  84.20000 	    0.55538 	   -0.83318 	    1.00263
  84.25000 	    0.51303 	   -0.85991 	    1.00264
  84.30000 	    0.46939 	   -0.88448 	    1.00264
  84.35000 	    0.42458 	   -0.90685 	    1.00264
  84.40000 	    0.37871 	   -0.92694 	    1.00264
  84.45000 	    0.33189 	   -0.94472 	    1.00264
  84.50000 	    0.28424 	   -0.96013 	    1.00264
  84.55000 	    0.23588 	   -0.97314 	    1.00265
  84.60000 	    0.18692 	   -0.98372 	    1.00265
  84.65000 	    0.13750 	   -0.99184 	    1.00265
  84.70000 	    0.08774 	   -0.99747 	    1.00265
  84.75000 	    0.03776 	   -1.00061 	    1.00265
  84.80000 	   -0.01232 	   -1.00125 	    1.00265
  84.85000 	   -0.06237 	   -0.99938 	    1.00266
  84.90000 	   -0.11226 	   -0.99501 	    1.00266
  84.95000 	   -0.16187 	   -0.98816 	    1.00266
  85.00000 	   -0.21108 	   -0.97883 	    1.00266
  85.05000 	   -0.25975 	   -0.96705 	    1.00266
  85.10000 	   -0.30778 	   -0.95286 	    1.00266
  85.15000 	   -0.35504 	   -0.93628 	    1.00266
  85.20000 	   -0.40141 	   -0.91735 	    1.00267
  85.25000 	   -0.44677 	   -0.89614 	    1.00267
  85.30000 	   -0.49102 	   -0.87268 	    1.00267
  85.35000 	   -0.53404 	   -0.84704 	    1.00267
  85.40000 	   -0.57573 	   -0.81927 	    1.00267
  85.45000 	   -0.61597 	   -0.78946 	    1.00267
  85.50000 	   -0.65467 	   -0.75768 	    1.00268
  85.55000 	   -0.69174 	   -0.72400 	    1.00268
  85.60000 	   -0.72708 	   -0.68851 	    1.00268
  85.65000 	   -0.76059 	   -0.65129 	    1.00268
  85.70000 	   -0.79221 	   -0.61245 	    1.00268
  85.75000 	   -0.82184 	   -0.57207 	    1.00268
  85.80000 	   -0.84941 	   -0.53026 	    1.00268
  85.85000 	   -0.87487 	   -0.48713 	    1.00269
  85.90000 	   -0.89813 	   -0.44278 	    1.00269
  85.95000 	   -0.91914 	   -0.39732 	    1.00269
  86.00000 	   -0.93786 	   -0.35086 	    1.00269
  86.05000 	   -0.95423 	   -0.30353 	    1.00269
  86.10000 	   -0.96822 	   -0.25544 	    1.00269
  86.15000 	   -0.97978 	   -0.20671 	    1.00270
  86.20000 	   -0.98889 	   -0.15746 	    1.00270
  86.25000 	   -0.99553 	   -0.10782 	    1.00270
  86.30000 	   -0.99967 	   -0.05791 	    1.00270
  86.35000 	   -1.00132 	   -0.00786 	    1.00270
  86.40000 	   -1.00046 	    0.04222 	    1.00270
  86.45000 	   -0.99710 	    0.09219 	    1.00271
  86.50000 	   -0.99124 	    0.14193 	    1.00271
  86.55000 	   -0.98291 	    0.19131 	    1.00271
  86.60000 	   -0.97211 	    0.24022 	    1.00271
  86.65000 	   -0.95889 	    0.28853 	    1.00271
  86.70000 	   -0.94326 	    0.33611 	    1.00271
  86.75000 	   -0.92528 	    0.38285 	    1.00271
  86.80000 	   -0.90498 	    0.42864 	    1.00272
  86.85000 	   -0.88242 	    0.47335 	    1.00272
  86.90000 	   -0.85764 	    0.51688 	    1.00272
  86.95000 	   -0.83073 	    0.55912 	    1.00272
  87.00000 	   -0.80173 	    0.59995 	    1.00272
  87.05000 	   -0.77073 	    0.63929 	    1.00272
  87.10000 	   -0.73781 	    0.67703 	    1.00273
  87.15000 	   -0.70303 	    0.71307 	    1.00273
  87.20000 	   -0.66650 	    0.74733 	    1.00273
  87.25000 	   -0.62830 	    0.77972 	    1.00273
  87.30000 	   -0.58853 	    0.81016 	    1.00273
  87.35000 	   -0.54729 	    0.83858 	    1.00273
  87.40000 	   -0.50467 	    0.86489 	    1.00273
  87.45000 	   -0.46080 	    0.88905 	    1.00274
  87.50000 	   -0.41577 	    0.91097 	    1.00274
  87.55000 	   -0.36970 	    0.93062 	    1.00274
  87.60000 	   -0.32271 	    0.94795 	    1.00274
  87.65000 	   -0.27491 	    0.96290 	    1.00274
  87.70000 	   -0.22642 	    0.97544 	    1.00274
  87.75000 	   -0.17736 	    0.98554 	    1.00275
  87.80000 	   -0.12786 	    0.99318 	    1.00275
  87.85000 	   -0.07805 	    0.99833 	    1.00275
  87.90000 	   -0.02803 	    1.00098 	    1.00275
  87.95000 	    0.02205 	    1.00113 	    1.00275
  88.00000 	    0.07208 	    0.99878 	    1.00275
  88.05000 	    0.12193 	    0.99393 	    1.00276
  88.10000 	    0.17147 	    0.98659 	    1.00276
  88.15000 	    0.22059 	    0.97678 	    1.00276
  88.20000 	    0.26915 	    0.96453 	    1.00276
  88.25000 	    0.31704 	    0.94987 	    1.00276
  88.30000 	    0.36414 	    0.93283 	    1.00276
  88.35000 	    0.41033 	    0.91345 	    1.00276
  88.40000 	    0.45549 	    0.89180 	    1.00277
  88.45000 	    0.49951 	    0.86791 	    1.00277
  88.50000 	    0.54228 	    0.84185 	    1.00277
  88.55000 	    0.58369 	    0.81368 	    1.00277
  88.60000 	    0.62365 	    0.78348 	    1.00277
  88.65000 	    0.66204 	    0.75132 	    1.00277
  88.70000 	    0.69878 	    0.71728 	    1.00278
  88.75000 	    0.73377 	    0.68144 	    1.00278
  88.80000 	    0.76692 	    0.64390 	    1.00278
  88.85000 	    0.79816 	    0.60475 	    1.00278
  88.90000 	    0.82740 	    0.56409 	    1.00278
  88.95000 	    0.85457 	    0.52201 	    1.00278
  89.00000 	    0.87960 	    0.47863 	    1.00279
  89.05000 	    0.90243 	    0.43405 	    1.00279
  89.10000 	    0.92301 	    0.38839 	    1.00279
  89.15000 	    0.94127 	    0.34175 	    1.00279
  89.20000 	    0.95718 	    0.29426 	    1.00279
  89.25000 	    0.97070 	    0.24603 	    1.00279
  89.30000 	    0.98179 	    0.19719 	    1.00279
  89.35000 	    0.99042 	    0.14785 	    1.00280
  89.40000 	    0.99658 	    0.09815 	    1.00280
  89.45000 	    1.00024 	    0.04820 	    1.00280
  89.50000 	    1.00140 	   -0.00188 	    1.00280
  89.55000 	    1.00005 	   -0.05194 	    1.00280
  89.60000 	    0.99620 	   -0.10188 	    1.00280
  89.65000 	    0.98987 	   -0.15156 	    1.00281
  89.70000 	    0.98105 	   -0.20087 	    1.00281
  89.75000 	    0.96978 	   -0.24967 	    1.00281
  89.80000 	    0.95608 	   -0.29785 	    1.00281
  89.85000 	    0.94000 	   -0.34528 	    1.00281
  89.90000 	    0.92156 	   -0.39185 	    1.00281
  89.95000 	    0.90081 	   -0.43743 	    1.00281
  90.00000 	    0.87782 	   -0.48193 	    1.00282
  90.05000 	    0.85262 	   -0.52522 	    1.00282
  90.10000 	    0.82530 	   -0.56719 	    1.00282
  90.15000 	    0.79590 	   -0.60775 	    1.00282
  90.20000 	    0.76452 	   -0.64678 	    1.00282
  90.25000 	    0.73123 	   -0.68420 	    1.00282
  90.30000 	    0.69610 	   -0.71991 	    1.00283
  90.35000 	    0.65924 	   -0.75381 	    1.00283
  90.40000 	    0.62072 	   -0.78583 	    1.00283
  90.45000 	    0.58066 	   -0.81589 	    1.00283
  90.50000 	    0.53914 	   -0.84390 	    1.00283
  90.55000 	    0.49627 	   -0.86980 	    1.00283
  90.60000 	    0.45216 	   -0.89353 	    1.00284
  90.65000 	    0.40692 	   -0.91502 	    1.00284
  90.70000 	    0.36066 	   -0.93422 	    1.00284
  90.75000 	    0.31349 	   -0.95108 	    1.00284
  90.80000 	    0.26555 	   -0.96557 	    1.00284
  90.85000 	    0.21694 	   -0.97764 	    1.00284
  90.90000 	    0.16778 	   -0.98727 	    1.00284
  90.95000 	    0.11821 	   -0.99442 	    1.00285
  91.00000 	    0.06834 	   -0.99909 	    1.00285
  91.05000 	    0.01830 	   -1.00126 	    1.00285
  91.10000 	   -0.03178 	   -1.00092 	    1.00285
  91.15000 	   -0.08179 	   -0.99808 	    1.00285
  91.20000 	   -0.13159 	   -0.99274 	    1.00285
  91.25000 	   -0.18106 	   -0.98492 	    1.00286
  91.30000 	   -0.23008 	   -0.97464 	    1.00286
  91.35000 	   -0.27853 	   -0.96192 	    1.00286
  91.40000 	   -0.32628 	   -0.94679 	    1.00286
  91.45000 	   -0.37321 	   -0.92929 	    1.00286
  91.50000 	   -0.41920 	   -0.90947 	    1.00286
  91.55000 	   -0.46415 	   -0.88737 	    1.00287
  91.60000 	   -0.50794 	   -0.86305 	    1.00287
  91.65000 	   -0.55046 	   -0.83658 	    1.00287
  91.70000 	   -0.59160 	   -0.80801 	    1.00287
  91.75000 	   -0.63126 	   -0.77742 	    1.00287
  91.80000 	   -0.66934 	   -0.74488 	    1.00287
  91.85000 	   -0.70575 	   -0.71049 	    1.00287
  91.90000 	   -0.74039 	   -0.67431 	    1.00288
  91.95000 	   -0.77318 	   -0.63645 	    1.00288
  92.00000 	   -0.80404 	   -0.59699 	    1.00288
  92.05000 	   -0.83288 	   -0.55604 	    1.00288
  92.10000 	   -0.85964 	   -0.51371 	    1.00288
  92.15000 	   -0.88426 	   -0.47008 	    1.00288
  92.20000 	   -0.90665 	   -0.42528 	    1.00289
  92.25000 	   -0.92678 	   -0.37942 	    1.00289
  92.30000 	   -0.94460 	   -0.33260 	    1.00289
  92.35000 	   -0.96005 	   -0.28496 	    1.00289
  92.40000 	   -0.97309 	   -0.23660 	    1.00289
  92.45000 	   -0.98371 	   -0.18765 	    1.00289
  92.50000 	   -0.99186 	   -0.13823 	    1.00289
  92.55000 	   -0.99753 	   -0.08846 	    1.00290
  92.60000 	   -1.00071 	   -0.03848 	    1.00290
  92.65000 	   -1.00138 	    0.01161 	    1.00290
  92.70000 	   -0.99955 	    0.06166 	    1.00290
  92.75000 	   -0.99522 	    0.11156 	    1.00290
  92.80000 	   -0.98839 	    0.16118 	    1.00290
  92.85000 	   -0.97910 	    0.21040 	    1.00291
  92.90000 	   -0.96736 	    0.25909 	    1.00291
  92.95000 	   -0.95319 	    0.30714 	    1.00291
  93.00000 	   -0.93664 	    0.35441 	    1.00291
  93.05000 	   -0.91775 	    0.40080 	    1.00291
  93.10000 	   -0.89656 	    0.44619 	    1.00291
  93.15000 	   -0.87313 	    0.49046 	    1.00292
  93.20000 	   -0.84752 	    0.53350 	    1.00292
  93.25000 	   -0.81979 	    0.57521 	    1.00292
  93.30000 	   -0.79000 	    0.61548 	    1.00292
  93.35000 	   -0.75824 	    0.65421 	    1.00292
  93.40000 	   -0.72458 	    0.69131 	    1.00292
  93.45000 	   -0.68911 	    0.72667 	    1.00292
  93.50000 	   -0.65191 	    0.76022 	    1.00293
  93.55000 	   -0.61309 	    0.79187 	    1.00293
  93.60000 	   -0.57273 	    0.82153 	    1.00293
  93.65000 	   -0.53094 	    0.84914 	    1.00293
  93.70000 	   -0.48781 	    0.87463 	    1.00293
  93.75000 	   -0.44347 	    0.89792 	    1.00293
  93.80000 	   -0.39802 	    0.91897 	    1.00294
  93.85000 	   -0.35158 	    0.93773 	    1.00294
  93.90000 	   -0.30425 	    0.95413 	    1.00294
  93.95000 	   -0.25616 	    0.96815 	    1.00294
  94.00000 	   -0.20744 	    0.97975 	    1.00294
  94.05000 	   -0.15819 	    0.98890 	    1.00294
  94.10000 	   -0.10855 	    0.99557 	    1.00294
  94.15000 	   -0.05863 	    0.99975 	    1.00295
  94.20000 	   -0.00857 	    1.00144 	    1.00295
  94.25000 	    0.04151 	    1.00061 	    1.00295
  94.30000 	    0.09149 	    0.99729 	    1.00295
  94.35000 	    0.14124 	    0.99147 	    1.00295
  94.40000 	    0.19064 	    0.98316 	    1.00295
  94.45000 	    0.23956 	    0.97240 	    1.00296
  94.50000 	    0.28788 	    0.95921 	    1.00296
  94.55000 	    0.33548 	    0.94362 	    1.00296
  94.60000 	    0.38224 	    0.92566 	    1.00296
  94.65000 	    0.42804 	    0.90539 	    1.00296
  94.70000 	    0.47278 	    0.88286 	    1.00296
  94.75000 	    0.51633 	    0.85812 	    1.00297
  94.80000 	    0.55859 	    0.83123 	    1.00297
  94.85000 	    0.59946 	    0.80226 	    1.00297
  94.90000 	    0.63882 	    0.77128 	    1.00297
  94.95000 	    0.67658 	    0.73838 	    1.00297
  95.00000 	    0.71266 	    0.70363 	    1.00297
  95.05000 	    0.74695 	    0.66712 	    1.00297
  95.10000 	    0.77937 	    0.62893 	    1.00298
  95.15000 	    0.80984 	    0.58918 	    1.00298
  95.20000 	    0.83829 	    0.54795 	    1.00298
  95.25000 	    0.86464 	    0.50535 	    1.00298
  95.30000 	    0.88883 	    0.46149 	    1.00298
  95.35000 	    0.91079 	    0.41647 	    1.00298
  95.40000 	    0.93047 	    0.37041 	    1.00299
  95.45000 	    0.94783 	    0.32342 	    1.00299
  95.50000 	    0.96282 	    0.27563 	    1.00299
  95.55000 	    0.97540 	    0.22714 	    1.00299
  95.60000 	    0.98553 	    0.17809 	    1.00299
  95.65000 	    0.99321 	    0.12859 	    1.00299
  95.70000 	    0.99839 	    0.07877 	    1.00300
  95.75000 	    1.00108 	    0.02875 	    1.00300
  95.80000 	    1.00127 	   -0.02134 	    1.00300
  95.85000 	    0.99895 	   -0.07138 	    1.00300
  95.90000 	    0.99413 	   -0.12124 	    1.00300
  95.95000 	    0.98683 	   -0.17079 	    1.00300
  96.00000 	    0.97706 	   -0.21992 	    1.00300
  96.05000 	    0.96484 	   -0.26850 	    1.00301
  96.10000 	    0.95021 	   -0.31640 	    1.00301
  96.15000 	    0.93320 	   -0.36352 	    1.00301
  96.20000 	    0.91386 	   -0.40972 	    1.00301
  96.25000 	    0.89223 	   -0.45491 	    1.00301
  96.30000 	    0.86837 	   -0.49895 	    1.00301
  96.35000 	    0.84234 	   -0.54174 	    1.00302
  96.40000 	    0.81420 	   -0.58318 	    1.00302
  96.45000 	    0.78402 	   -0.62316 	    1.00302
  96.50000 	    0.75188 	   -0.66159 	    1.00302
  96.55000 	    0.71786 	   -0.69835 	    1.00302
  96.60000 	    0.68205 	   -0.73337 	    1.00302
  96.65000 	    0.64453 	   -0.76656 	    1.00302
  96.70000 	    0.60539 	   -0.79783 	    1.00303
  96.75000 	    0.56474 	   -0.82710 	    1.00303
  96.80000 	    0.52268 	   -0.85430 	    1.00303
  96.85000 	    0.47931 	   -0.87937 	    1.00303
  96.90000 	    0.43475 	   -0.90223 	    1.00303
  96.95000 	    0.38909 	   -0.92284 	    1.00303
  97.00000 	    0.34246 	   -0.94115 	    1.00304
  97.05000 	    0.29498 	   -0.95709 	    1.00304
  97.10000 	    0.24676 	   -0.97064 	    1.00304
  97.15000 	    0.19791 	   -0.98177 	    1.00304
  97.20000 	    0.14858 	   -0.99044 	    1.00304
  97.25000 	    0.09887 	   -0.99663 	    1.00304
  97.30000 	    0.04892 	   -1.00033 	    1.00305
  97.35000 	   -0.00116 	   -1.00152 	    1.00305
  97.40000 	   -0.05124 	   -1.00021 	    1.00305
  97.45000 	   -0.10118 	   -0.99640 	    1.00305
  97.50000 	   -0.15088 	   -0.99009 	    1.00305
  97.55000 	   -0.20019 	   -0.98131 	    1.00305
  97.60000 	   -0.24901 	   -0.97008 	    1.00305
  97.65000 	   -0.29720 	   -0.95641 	    1.00306
  97.70000 	   -0.34465 	   -0.94036 	    1.00306
  97.75000 	   -0.39124 	   -0.92195 	    1.00306
  97.80000 	   -0.43685 	   -0.90124 	    1.00306
  97.85000 	   -0.48136 	   -0.87827 	    1.00306
  97.90000 	   -0.52467 	   -0.85310 	    1.00306
  97.95000 	   -0.56667 	   -0.82580 	    1.00307
  98.00000 	   -0.60725 	   -0.79644 	    1.00307
  98.05000 	   -0.64632 	   -0.76508 	    1.00307
  98.10000 	   -0.68376 	   -0.73181 	    1.00307
  98.15000 	   -0.71950 	   -0.69670 	    1.00307
  98.20000 	   -0.75343 	   -0.65986 	    1.00307
  98.25000 	   -0.78548 	   -0.62136 	    1.00308
  98.30000 	   -0.81557 	   -0.58131 	    1.00308
  98.35000 	   -0.84362 	   -0.53980 	    1.00308
  98.40000 	   -0.86955 	   -0.49695 	    1.00308
  98.45000 	   -0.89331 	   -0.45285 	    1.00308
  98.50000 	   -0.91484 	   -0.40762 	    1.00308
  98.55000 	   -0.93408 	   -0.36137 	    1.00308
  98.60000 	   -0.95098 	   -0.31421 	    1.00309
  98.65000 	   -0.96550 	   -0.26627 	    1.00309
  98.70000 	   -0.97761 	   -0.21766 	    1.00309
  98.75000 	   -0.98727 	   -0.16851 	    1.00309
  98.80000 	   -0.99446 	   -0.11894 	    1.00309
  98.85000 	   -0.99916 	   -0.06906 	    1.00309
  98.90000 	   -1.00137 	   -0.01902 	    1.00310
  98.95000 	   -1.00107 	    0.03107 	    1.00310
  99.00000 	   -0.99826 	    0.08109 	    1.00310
  99.05000 	   -0.99296 	    0.13090 	    1.00310
