-35.0943	0.126033
-35.0942	0.126953
-35.0942	0.127873
-35.0941	0.128793
-35.094	0.129713
-35.0939	0.130632
-35.0938	0.131552
-35.0937	0.132472
-35.0936	0.133392
-35.0936	0.134312
-35.0935	0.135232
-35.0934	0.136151
-35.0933	0.137071
-35.0932	0.137991
-35.0931	0.138911
-35.093	0.139831
-35.0929	0.14075
-35.0928	0.14167
-35.0927	0.14259
-35.0926	0.14351
-35.0925	0.14443
-35.0924	0.14535
-35.0924	0.146269
-35.0923	0.147189
-35.0922	0.148109
-35.0921	0.149029
-35.092	0.149948
-35.0919	0.150868
-35.0918	0.151788
-35.0917	0.152708
-35.0916	0.153628
-35.0915	0.154547
-35.0914	0.155467
-35.0913	0.156387
-35.0912	0.157307
-35.091	0.158226
-35.0909	0.159146
-35.0908	0.160066
-35.0907	0.160986
-35.0906	0.161905
-35.0905	0.162825
-35.0904	0.163745
-35.0903	0.164665
-35.0902	0.165584
-35.0901	0.166504
-35.09	0.167424
-35.0899	0.168344
-35.0897	0.169263
-35.0896	0.170183
-35.0895	0.171103
-35.0894	0.172023
-35.0893	0.172942
-35.0892	0.173862
-35.0891	0.174782
-35.089	0.175701
-35.0888	0.176621
-35.0887	0.177541
-35.0886	0.178461
-35.0885	0.17938
-35.0884	0.1803
-35.0882	0.18122
-35.0881	0.182139
-35.088	0.183059
-35.0879	0.183979
-35.0878	0.184898
-35.0876	0.185818
-35.0875	0.186738
-35.0874	0.187657
-35.0873	0.188577
-35.0871	0.189497
-35.087	0.190416
-35.0869	0.191336
-35.0868	0.192256
-35.0866	0.193175
-35.0865	0.194095
-35.0864	0.195015
-35.0863	0.195934
-35.0861	0.196854
-35.086	0.197774
-35.0859	0.198693
-35.0857	0.199613
-35.0856	0.200532
-35.0855	0.201452
-35.0853	0.202372
-35.0852	0.203291
-35.0851	0.204211
-35.0849	0.20513
-35.0848	0.20605
-35.0847	0.20697
-35.0845	0.207889
-35.0844	0.208809
-35.0842	0.209728
-35.0841	0.210648
-35.084	0.211568
-35.0838	0.212487
-35.0837	0.213407
-35.0835	0.214326
-35.0834	0.215246
-35.0833	0.216165
-35.0831	0.217085
-35.083	0.218005
-35.0828	0.218924
-35.0827	0.219844
-35.0825	0.220763
-35.0824	0.221683
-35.0822	0.222602
-35.0821	0.223522
-35.0819	0.224441
-35.0818	0.225361
-35.0817	0.22628
-35.0815	0.2272
-35.0814	0.228119
-35.0812	0.229039
-35.081	0.229958
-35.0809	0.230878
-35.0807	0.231797
-35.0806	0.232717
-35.0804	0.233636
-35.0803	0.234556
-35.0801	0.235475
-35.08	0.236395
-35.0798	0.237314
-35.0797	0.238234
-35.0795	0.239153
-35.0793	0.240073
-35.0792	0.240992
-35.079	0.241912
-35.0789	0.242831
-35.0787	0.24375
-35.0785	0.24467
-35.0784	0.245589
-35.0782	0.246509
-35.0781	0.247428
-35.0779	0.248348
-35.0777	0.249267
-35.0776	0.250186
-35.0774	0.251106
-35.0772	0.252025
-35.0771	0.252945
-35.0769	0.253864
-35.0767	0.254783
-35.0766	0.255703
-35.0764	0.256622
-35.0762	0.257542
-35.076	0.258461
-35.0759	0.25938
-35.0757	0.2603
-35.0755	0.261219
-35.0754	0.262138
-35.0752	0.263058
-35.075	0.263977
-35.0748	0.264896
-35.0747	0.265816
-35.0745	0.266735
-35.0743	0.267654
-35.0741	0.268574
-35.074	0.269493
-35.0738	0.270412
-35.0736	0.271332
-35.0734	0.272251
-35.0732	0.27317
-35.0731	0.27409
-35.0729	0.275009
-35.0727	0.275928
-35.0725	0.276847
-35.0723	0.277767
-35.0721	0.278686
-35.072	0.279605
-35.0718	0.280525
-35.0716	0.281444
-35.0714	0.282363
-35.0712	0.283282
-35.071	0.284201
-35.0708	0.285121
-35.0706	0.28604
-35.0705	0.286959
-35.0703	0.287878
-35.0701	0.288798
-35.0699	0.289717
-35.0697	0.290636
-35.0695	0.291555
-35.0693	0.292474
-35.0691	0.293394
-35.0689	0.294313
-35.0687	0.295232
-35.0685	0.296151
-35.0683	0.29707
-35.0681	0.297989
-35.0679	0.298909
-35.0677	0.299828
-35.0675	0.300747
-35.0673	0.301666
-35.0671	0.302585
-35.0669	0.303504
-35.0667	0.304423
-35.0665	0.305343
-35.0663	0.306262
-35.0661	0.307181
-35.0659	0.3081
-35.0657	0.309019
-35.0655	0.309938
-35.0653	0.310857
-35.0651	0.311776
-35.0649	0.312695
-35.0647	0.313614
-35.0645	0.314534
-35.0643	0.315453
-35.0641	0.316372
-35.0639	0.317291
-35.0637	0.31821
-35.0634	0.319129
-35.0632	0.320048
-35.063	0.320967
-35.0628	0.321886
-35.0626	0.322805
-35.0624	0.323724
-35.0622	0.324643
-35.062	0.325562
-35.0617	0.326481
-35.0615	0.3274
-35.0613	0.328319
-35.0611	0.329238
-35.0609	0.330157
-35.0606	0.331076
-35.0604	0.331995
-35.0602	0.332914
-35.06	0.333833
-35.0598	0.334752
-35.0595	0.335671
-35.0593	0.33659
-35.0591	0.337508
-35.0589	0.338427
-35.0587	0.339346
-35.0584	0.340265
-35.0582	0.341184
-35.058	0.342103
-35.0577	0.343022
-35.0575	0.343941
-35.0573	0.34486
-35.0571	0.345779
-35.0568	0.346697
-35.0566	0.347616
-35.0564	0.348535
-35.0561	0.349454
-35.0559	0.350373
-35.0557	0.351292
-35.0554	0.35221
-35.0552	0.353129
-35.055	0.354048
-35.0547	0.354967
-35.0545	0.355886
-35.0543	0.356805
-35.054	0.357723
-35.0538	0.358642
-35.0536	0.359561
-35.0533	0.36048
-35.0531	0.361398
-35.0528	0.362317
-35.0526	0.363236
-35.0524	0.364155
-35.0521	0.365073
-35.0519	0.365992
-35.0516	0.366911
-35.0514	0.36783
-35.0512	0.368748
-35.0509	0.369667
-35.0507	0.370586
-35.0504	0.371504
-35.0502	0.372423
-35.0499	0.373342
-35.0497	0.374261
-35.0494	0.375179
-35.0492	0.376098
-35.0489	0.377017
-35.0487	0.377935
-35.0484	0.378854
-35.0482	0.379772
-35.0479	0.380691
-35.0477	0.38161
-35.0474	0.382528
-35.0472	0.383447
-35.0469	0.384366
-35.0467	0.385284
-35.0464	0.386203
-35.0462	0.387121
-35.0459	0.38804
-35.0456	0.388958
-35.0454	0.389877
-35.0451	0.390796
-35.0449	0.391714
-35.0446	0.392633
-35.0443	0.393551
-35.0441	0.39447
-35.0438	0.395388
-35.0436	0.396307
-35.0433	0.397225
-35.043	0.398144
-35.0428	0.399062
-35.0425	0.399981
-35.0422	0.400899
-35.042	0.401818
-35.0417	0.402736
-35.0414	0.403655
-35.0412	0.404573
-35.0409	0.405492
-35.0406	0.40641
-35.0404	0.407329
-35.0401	0.408247
-35.0398	0.409165
-35.0396	0.410084
-35.0393	0.411002
-35.039	0.411921
-35.0387	0.412839
-35.0385	0.413757
-35.0382	0.414676
-35.0379	0.415594
-35.0376	0.416512
-35.0374	0.417431
-35.0371	0.418349
-35.0368	0.419267
-35.0365	0.420186
-35.0363	0.421104
-35.036	0.422022
-35.0357	0.422941
-35.0354	0.423859
-35.0351	0.424777
-35.0349	0.425696
-35.0346	0.426614
-35.0343	0.427532
-35.034	0.428451
-35.0337	0.429369
-35.0334	0.430287
-35.0332	0.431205
-35.0329	0.432123
-35.0326	0.433042
-35.0323	0.43396
-35.032	0.434878
-35.0317	0.435796
-35.0314	0.436715
-35.0311	0.437633
-35.0308	0.438551
-35.0306	0.439469
-35.0303	0.440387
-35.03	0.441305
-35.0297	0.442224
-35.0294	0.443142
-35.0291	0.44406
-35.0288	0.444978
-35.0285	0.445896
-35.0282	0.446814
-35.0279	0.447732
-35.0276	0.44865
-35.0273	0.449569
-35.027	0.450487
-35.0267	0.451405
-35.0264	0.452323
-35.0261	0.453241
-35.0258	0.454159
-35.0255	0.455077
-35.0252	0.455995
-35.0249	0.456913
-35.0246	0.457831
-35.0243	0.458749
-35.024	0.459667
-35.0237	0.460585
-35.0234	0.461503
-35.0231	0.462421
-35.0228	0.463339
-35.0225	0.464257
-35.0222	0.465175
-35.0219	0.466093
-35.0215	0.467011
-35.0212	0.467929
-35.0209	0.468847
-35.0206	0.469765
-35.0203	0.470682
-35.02	0.4716
-35.0197	0.472518
-35.0194	0.473436
-35.0191	0.474354
-35.0187	0.475272
-35.0184	0.47619
-35.0181	0.477108
-35.0178	0.478025
-35.0175	0.478943
-35.0172	0.479861
-35.0168	0.480779
-35.0165	0.481697
-35.0162	0.482614
-35.0159	0.483532
-35.0156	0.48445
-35.0152	0.485368
-35.0149	0.486286
-35.0146	0.487203
-35.0143	0.488121
-35.0139	0.489039
-35.0136	0.489957
-35.0133	0.490874
-35.013	0.491792
-35.0126	0.49271
-35.0123	0.493627
-35.012	0.494545
-35.0117	0.495463
-35.0113	0.49638
-35.011	0.497298
-35.0107	0.498216
-35.0103	0.499133
-35.01	0.500051
-35.0097	0.500969
-35.0094	0.501886
-35.009	0.502804
-35.0087	0.503721
-35.0084	0.504639
-35.008	0.505557
-35.0077	0.506474
-35.0073	0.507392
-35.007	0.508309
-35.0067	0.509227
-35.0063	0.510144
-35.006	0.511062
-35.0057	0.511979
-35.0053	0.512897
-35.005	0.513815
-35.0046	0.514732
-35.0043	0.515649
-35.004	0.516567
-35.0036	0.517484
-35.0033	0.518402
-35.0029	0.519319
-35.0026	0.520237
-35.0022	0.521154
-35.0019	0.522072
-35.0015	0.522989
-35.0012	0.523906
-35.0008	0.524824
-35.0005	0.525741
-35.0001	0.526659
-34.9998	0.527576
-34.9994	0.528493
-34.9991	0.529411
-34.9987	0.530328
-34.9984	0.531245
-34.998	0.532163
-34.9977	0.53308
-34.9973	0.533997
-34.997	0.534915
-34.9966	0.535832
-34.9963	0.536749
-34.9959	0.537666
-34.9956	0.538584
-34.9952	0.539501
-34.9948	0.540418
-34.9945	0.541335
-34.9941	0.542253
-34.9938	0.54317
-34.9934	0.544087
-34.993	0.545004
-34.9927	0.545921
-34.9923	0.546839
-34.992	0.547756
-34.9916	0.548673
-34.9912	0.54959
-34.9909	0.550507
-34.9905	0.551424
-34.9901	0.552341
-34.9898	0.553258
-34.9894	0.554176
-34.989	0.555093
-34.9887	0.55601
-34.9883	0.556927
-34.9879	0.557844
-34.9876	0.558761
-34.9872	0.559678
-34.9868	0.560595
-34.9864	0.561512
-34.9861	0.562429
-34.9857	0.563346
-34.9853	0.564263
-34.9849	0.56518
-34.9846	0.566097
-34.9842	0.567014
-34.9838	0.567931
-34.9834	0.568848
-34.9831	0.569765
-34.9827	0.570682
-34.9823	0.571598
-34.9819	0.572515
-34.9815	0.573432
-34.9812	0.574349
-34.9808	0.575266
-34.9804	0.576183
-34.98	0.5771
-34.9796	0.578016
-34.9793	0.578933
-34.9789	0.57985
-34.9785	0.580767
-34.9781	0.581684
-34.9777	0.5826
-34.9773	0.583517
-34.9769	0.584434
-34.9765	0.585351
-34.9762	0.586268
-34.9758	0.587184
-34.9754	0.588101
-34.975	0.589018
-34.9746	0.589934
-34.9742	0.590851
-34.9738	0.591768
-34.9734	0.592684
-34.973	0.593601
-34.9726	0.594518
-34.9722	0.595434
-34.9718	0.596351
-34.9714	0.597268
-34.9711	0.598184
-34.9707	0.599101
-34.9703	0.600017
-34.9699	0.600934
-34.9695	0.601851
-34.9691	0.602767
-34.9687	0.603684
-34.9683	0.6046
-34.9679	0.605517
-34.9675	0.606433
-34.9671	0.60735
-34.9666	0.608266
-34.9662	0.609183
-34.9658	0.610099
-34.9654	0.611016
-34.965	0.611932
-34.9646	0.612849
-34.9642	0.613765
-34.9638	0.614681
-34.9634	0.615598
-34.963	0.616514
-34.9626	0.617431
-34.9622	0.618347
-34.9618	0.619263
-34.9614	0.62018
-34.9609	0.621096
-34.9605	0.622012
-34.9601	0.622929
-34.9597	0.623845
-34.9593	0.624761
-34.9589	0.625678
-34.9585	0.626594
-34.958	0.62751
-34.9576	0.628426
-34.9572	0.629343
-34.9568	0.630259
-34.9564	0.631175
-34.9559	0.632091
-34.9555	0.633007
-34.9551	0.633924
-34.9547	0.63484
-34.9543	0.635756
-34.9538	0.636672
-34.9534	0.637588
-34.953	0.638504
-34.9526	0.639421
-34.9521	0.640337
-34.9517	0.641253
-34.9513	0.642169
-34.9509	0.643085
-34.9504	0.644001
-34.95	0.644917
-34.9496	0.645833
-34.9492	0.646749
-34.9487	0.647665
-34.9483	0.648581
-34.9479	0.649497
-34.9474	0.650413
-34.947	0.651329
-34.9466	0.652245
-34.9461	0.653161
-34.9457	0.654077
-34.9453	0.654993
-34.9448	0.655909
-34.9444	0.656825
-34.944	0.657741
-34.9435	0.658656
-34.9431	0.659572
-34.9426	0.660488
-34.9422	0.661404
-34.9418	0.66232
-34.9413	0.663236
-34.9409	0.664151
-34.9404	0.665067
-34.94	0.665983
-34.9396	0.666899
-34.9391	0.667815
-34.9387	0.66873
-34.9382	0.669646
-34.9378	0.670562
-34.9373	0.671478
-34.9369	0.672393
-34.9364	0.673309
-34.936	0.674225
-34.9355	0.67514
-34.9351	0.676056
-34.9346	0.676972
-34.9342	0.677887
-34.9337	0.678803
-34.9333	0.679718
-34.9328	0.680634
-34.9324	0.68155
-34.9319	0.682465
-34.9315	0.683381
-34.931	0.684296
-34.9306	0.685212
-34.9301	0.686127
-34.9297	0.687043
-34.9292	0.687958
-34.9288	0.688874
-34.9283	0.689789
-34.9278	0.690705
-34.9274	0.69162
-34.9269	0.692536
-34.9265	0.693451
-34.926	0.694367
-34.9255	0.695282
-34.9251	0.696197
-34.9246	0.697113
-34.9241	0.698028
-34.9237	0.698943
-34.9232	0.699859
-34.9228	0.700774
-34.9223	0.701689
-34.9218	0.702605
-34.9214	0.70352
-34.9209	0.704435
-34.9204	0.705351
-34.9199	0.706266
-34.9195	0.707181
-34.919	0.708096
-34.9185	0.709012
-34.9181	0.709927
-34.9176	0.710842
-34.9171	0.711757
-34.9166	0.712672
-34.9162	0.713587
-34.9157	0.714503
-34.9152	0.715418
-34.9147	0.716333
-34.9143	0.717248
-34.9138	0.718163
-34.9133	0.719078
-34.9128	0.719993
-34.9124	0.720908
-34.9119	0.721823
-34.9114	0.722738
-34.9109	0.723653
-34.9104	0.724568
-34.91	0.725483
-34.9095	0.726398
-34.909	0.727313
-34.9085	0.728228
-34.908	0.729143
-34.9075	0.730058
-34.907	0.730973
-34.9066	0.731888
-34.9061	0.732803
-34.9056	0.733718
-34.9051	0.734633
-34.9046	0.735547
-34.9041	0.736462
-34.9036	0.737377
-34.9031	0.738292
-34.9027	0.739207
-34.9022	0.740122
-34.9017	0.741036
-34.9012	0.741951
-34.9007	0.742866
-34.9002	0.743781
-34.8997	0.744695
-34.8992	0.74561
-34.8987	0.746525
-34.8982	0.747439
-34.8977	0.748354
-34.8972	0.749269
-34.8967	0.750183
-34.8962	0.751098
-34.8957	0.752013
-34.8952	0.752927
-34.8947	0.753842
-34.8942	0.754756
-34.8937	0.755671
-34.8932	0.756585
-34.8927	0.7575
-34.8922	0.758414
-34.8917	0.759329
-34.8912	0.760243
-34.8907	0.761158
-34.8902	0.762072
-34.8897	0.762987
-34.8892	0.763901
-34.8886	0.764816
-34.8881	0.76573
-34.8876	0.766645
-34.8871	0.767559
-34.8866	0.768473
-34.8861	0.769388
-34.8856	0.770302
-34.8851	0.771216
-34.8846	0.772131
-34.884	0.773045
-34.8835	0.773959
-34.883	0.774874
-34.8825	0.775788
-34.882	0.776702
-34.8815	0.777616
-34.8809	0.778531
-34.8804	0.779445
-34.8799	0.780359
-34.8794	0.781273
-34.8789	0.782187
-34.8784	0.783101
-34.8778	0.784016
-34.8773	0.78493
-34.8768	0.785844
-34.8763	0.786758
-34.8757	0.787672
-34.8752	0.788586
-34.8747	0.7895
-34.8742	0.790414
-34.8736	0.791328
-34.8731	0.792242
-34.8726	0.793156
-34.8721	0.79407
-34.8715	0.794984
-34.871	0.795898
-34.8705	0.796812
-34.8699	0.797726
-34.8694	0.79864
-34.8689	0.799554
-34.8683	0.800468
-34.8678	0.801382
-34.8673	0.802296
-34.8667	0.803209
-34.8662	0.804123
-34.8657	0.805037
-34.8651	0.805951
-34.8646	0.806865
-34.8641	0.807778
-34.8635	0.808692
-34.863	0.809606
-34.8624	0.81052
-34.8619	0.811433
-34.8614	0.812347
-34.8608	0.813261
-34.8603	0.814174
-34.8597	0.815088
-34.8592	0.816002
-34.8587	0.816915
-34.8581	0.817829
-34.8576	0.818743
-34.857	0.819656
-34.8565	0.82057
-34.8559	0.821483
-34.8554	0.822397
-34.8548	0.82331
-34.8543	0.824224
-34.8537	0.825137
-34.8532	0.826051
-34.8526	0.826964
-34.8521	0.827878
-34.8515	0.828791
-34.851	0.829705
-34.8504	0.830618
-34.8499	0.831531
-34.8493	0.832445
-34.8488	0.833358
-34.8482	0.834272
-34.8477	0.835185
-34.8471	0.836098
-34.8465	0.837012
-34.846	0.837925
-34.8454	0.838838
-34.8449	0.839751
-34.8443	0.840665
-34.8437	0.841578
-34.8432	0.842491
-34.8426	0.843404
-34.8421	0.844318
-34.8415	0.845231
-34.8409	0.846144
-34.8404	0.847057
-34.8398	0.84797
-34.8392	0.848883
-34.8387	0.849796
-34.8381	0.850709
-34.8375	0.851623
-34.837	0.852536
-34.8364	0.853449
-34.8358	0.854362
-34.8353	0.855275
-34.8347	0.856188
-34.8341	0.857101
-34.8336	0.858014
-34.833	0.858927
-34.8324	0.859839
-34.8318	0.860752
-34.8313	0.861665
-34.8307	0.862578
-34.8301	0.863491
-34.8295	0.864404
-34.829	0.865317
-34.8284	0.86623
-34.8278	0.867142
-34.8272	0.868055
-34.8266	0.868968
-34.8261	0.869881
-34.8255	0.870793
-34.8249	0.871706
-34.8243	0.872619
-34.8237	0.873532
-34.8232	0.874444
-34.8226	0.875357
-34.822	0.87627
-34.8214	0.877182
-34.8208	0.878095
-34.8202	0.879008
-34.8197	0.87992
-34.8191	0.880833
-34.8185	0.881745
-34.8179	0.882658
-34.8173	0.88357
-34.8167	0.884483
-34.8161	0.885395
-34.8155	0.886308
-34.8149	0.88722
-34.8144	0.888133
-34.8138	0.889045
-34.8132	0.889958
-34.8126	0.89087
-34.812	0.891782
-34.8114	0.892695
-34.8108	0.893607
-34.8102	0.89452
-34.8096	0.895432
-34.809	0.896344
-34.8084	0.897256
-34.8078	0.898169
-34.8072	0.899081
-34.8066	0.899993
-34.806	0.900905
-34.8054	0.901818
-34.8048	0.90273
-34.8042	0.903642
-34.8036	0.904554
-34.803	0.905466
-34.8024	0.906379
-34.8018	0.907291
-34.8012	0.908203
-34.8006	0.909115
-34.8	0.910027
-34.7994	0.910939
-34.7988	0.911851
-34.7981	0.912763
-34.7975	0.913675
-34.7969	0.914587
-34.7963	0.915499
-34.7957	0.916411
-34.7951	0.917323
-34.7945	0.918235
-34.7939	0.919147
-34.7933	0.920059
-34.7926	0.920971
-34.792	0.921882
-34.7914	0.922794
-34.7908	0.923706
-34.7902	0.924618
-34.7896	0.92553
-34.7889	0.926441
-34.7883	0.927353
-34.7877	0.928265
-34.7871	0.929177
-34.7865	0.930088
-34.7858	0.931
-34.7852	0.931912
-34.7846	0.932823
-34.784	0.933735
-34.7834	0.934647
-34.7827	0.935558
-34.7821	0.93647
-34.7815	0.937381
-34.7809	0.938293
-34.7802	0.939205
-34.7796	0.940116
-34.779	0.941028
-34.7783	0.941939
-34.7777	0.942851
-34.7771	0.943762
-34.7765	0.944673
-34.7758	0.945585
-34.7752	0.946496
-34.7746	0.947408
-34.7739	0.948319
-34.7733	0.94923
-34.7727	0.950142
-34.772	0.951053
-34.7714	0.951964
-34.7708	0.952876
-34.7701	0.953787
-34.7695	0.954698
-34.7689	0.955609
-34.7682	0.956521
-34.7676	0.957432
-34.7669	0.958343
-34.7663	0.959254
-34.7657	0.960165
-34.765	0.961077
-34.7644	0.961988
-34.7637	0.962899
-34.7631	0.96381
-34.7624	0.964721
-34.7618	0.965632
-34.7612	0.966543
-34.7605	0.967454
-34.7599	0.968365
-34.7592	0.969276
-34.7586	0.970187
-34.7579	0.971098
-34.7573	0.972009
-34.7566	0.97292
-34.756	0.973831
-34.7553	0.974742
-34.7547	0.975652
-34.754	0.976563
-34.7534	0.977474
-34.7527	0.978385
-34.7521	0.979296
-34.7514	0.980207
-34.7508	0.981117
-34.7501	0.982028
-34.7494	0.982939
-34.7488	0.983849
-34.7481	0.98476
-34.7475	0.985671
-34.7468	0.986581
-34.7461	0.987492
-34.7455	0.988403
-34.7448	0.989313
-34.7442	0.990224
-34.7435	0.991134
-34.7428	0.992045
-34.7422	0.992956
-34.7415	0.993866
-34.7409	0.994777
-34.7402	0.995687
-34.7395	0.996597
-34.7389	0.997508
-34.7382	0.998418
-34.7375	0.999329
-34.7369	1.00024
-34.7362	1.00115
-34.7355	1.00206
-34.7348	1.00297
-34.7342	1.00388
-34.7335	1.00479
-34.7328	1.0057
-34.7322	1.00661
-34.7315	1.00752
-34.7308	1.00843
-34.7301	1.00934
-34.7295	1.01025
-34.7288	1.01116
-34.7281	1.01207
-34.7274	1.01298
-34.7268	1.01389
-34.7261	1.0148
-34.7254	1.01571
-34.7247	1.01662
-34.724	1.01753
-34.7234	1.01844
-34.7227	1.01935
-34.722	1.02026
-34.7213	1.02117
-34.7206	1.02208
-34.72	1.02299
-34.7193	1.0239
-34.7186	1.02481
-34.7179	1.02572
-34.7172	1.02663
-34.7165	1.02754
-34.7158	1.02845
-34.7152	1.02936
-34.7145	1.03027
-34.7138	1.03118
-34.7131	1.03209
-34.7124	1.033
-34.7117	1.03391
-34.711	1.03482
-34.7103	1.03573
-34.7096	1.03664
-34.7089	1.03755
-34.7082	1.03846
-34.7075	1.03937
-34.7069	1.04028
-34.7062	1.04119
-34.7055	1.0421
-34.7048	1.04301
-34.7041	1.04392
-34.7034	1.04483
-34.7027	1.04574
-34.702	1.04664
-34.7013	1.04755
-34.7006	1.04846
-34.6999	1.04937
-34.6992	1.05028
-34.6985	1.05119
-34.6978	1.0521
-34.6971	1.05301
-34.6964	1.05392
-34.6956	1.05483
-34.6949	1.05574
-34.6942	1.05665
-34.6935	1.05756
-34.6928	1.05847
-34.6921	1.05938
-34.6914	1.06028
-34.6907	1.06119
-34.69	1.0621
-34.6893	1.06301
-34.6886	1.06392
-34.6878	1.06483
-34.6871	1.06574
-34.6864	1.06665
-34.6857	1.06756
-34.685	1.06847
-34.6843	1.06937
-34.6836	1.07028
-34.6828	1.07119
-34.6821	1.0721
-34.6814	1.07301
-34.6807	1.07392
-34.68	1.07483
-34.6793	1.07574
-34.6785	1.07665
-34.6778	1.07755
-34.6771	1.07846
-34.6764	1.07937
-34.6756	1.08028
-34.6749	1.08119
-34.6742	1.0821
-34.6735	1.08301
-34.6728	1.08392
-34.672	1.08482
-34.6713	1.08573
-34.6706	1.08664
-34.6698	1.08755
-34.6691	1.08846
-34.6684	1.08937
-34.6677	1.09028
-34.6669	1.09118
-34.6662	1.09209
-34.6655	1.093
-34.6647	1.09391
-34.664	1.09482
-34.6633	1.09573
-34.6625	1.09664
-34.6618	1.09754
-34.6611	1.09845
-34.6603	1.09936
-34.6596	1.10027
-34.6589	1.10118
-34.6581	1.10209
-34.6574	1.10299
-34.6566	1.1039
-34.6559	1.10481
-34.6552	1.10572
-34.6544	1.10663
-34.6537	1.10753
-34.6529	1.10844
-34.6522	1.10935
-34.6515	1.11026
-34.6507	1.11117
-34.65	1.11207
-34.6492	1.11298
-34.6485	1.11389
-34.6477	1.1148
-34.647	1.11571
-34.6462	1.11661
-34.6455	1.11752
-34.6447	1.11843
-34.644	1.11934
-34.6432	1.12025
-34.6425	1.12115
-34.6417	1.12206
-34.641	1.12297
-34.6402	1.12388
-34.6395	1.12479
-34.6387	1.12569
-34.638	1.1266
-34.6372	1.12751
-34.6365	1.12842
-34.6357	1.12932
-34.6349	1.13023
-34.6342	1.13114
-34.6334	1.13205
-34.6327	1.13295
-34.6319	1.13386
-34.6312	1.13477
-34.6304	1.13568
-34.6296	1.13658
-34.6289	1.13749
-34.6281	1.1384
-34.6273	1.13931
-34.6266	1.14021
-34.6258	1.14112
-34.625	1.14203
-34.6243	1.14294
-34.6235	1.14384
-34.6227	1.14475
-34.622	1.14566
-34.6212	1.14657
-34.6204	1.14747
-34.6197	1.14838
-34.6189	1.14929
-34.6181	1.1502
-34.6174	1.1511
-34.6166	1.15201
-34.6158	1.15292
-34.615	1.15382
-34.6143	1.15473
-34.6135	1.15564
-34.6127	1.15654
-34.6119	1.15745
-34.6112	1.15836
-34.6104	1.15927
-34.6096	1.16017
-34.6088	1.16108
-34.6081	1.16199
-34.6073	1.16289
-34.6065	1.1638
-34.6057	1.16471
-34.6049	1.16561
-34.6042	1.16652
-34.6034	1.16743
-34.6026	1.16833
-34.6018	1.16924
-34.601	1.17015
