      x         y          u
  -3.80000  -2.40000   7.55519e+01
  -3.60000  -2.40000   7.21351e+01
  -3.40000  -2.40000   6.87308e+01
  -3.20000  -2.40000   6.53473e+01
  -3.00000  -2.40000   6.19955e+01
  -2.80000  -2.40000   5.86895e+01
  -2.60000  -2.40000   5.54453e+01
  -2.40000  -2.40000   5.22797e+01
  -2.20000  -2.40000   4.92071e+01
  -2.00000  -2.40000   4.62392e+01
  -1.80000  -2.40000   4.33840e+01
  -1.60000  -2.40000   4.06467e+01
  -1.40000  -2.40000   3.80302e+01
  -1.20000  -2.40000   3.55355e+01
  -1.00000  -2.40000   3.31622e+01
  -0.80000  -2.40000   3.09087e+01
  -0.60000  -2.40000   2.87725e+01
  -0.40000  -2.40000   2.67502e+01
  -0.20000  -2.40000   2.48377e+01
   0.00000  -2.40000   2.30301e+01
   0.20000  -2.40000   2.13221e+01
   0.40000  -2.40000   1.97080e+01
   0.60000  -2.40000   1.81819e+01
   0.80000  -2.40000   1.67379e+01
   1.00000  -2.40000   1.53703e+01
   1.20000  -2.40000   1.40737e+01
   1.40000  -2.40000   1.28429e+01
   1.60000  -2.40000   1.16729e+01
   1.80000  -2.40000   1.05595e+01
   2.00000  -2.40000   9.49839e+00
   2.20000  -2.40000   8.48601e+00
   2.40000  -2.40000   7.51904e+00
   2.60000  -2.40000   6.59461e+00
   2.80000  -2.40000   5.71026e+00
   3.00000  -2.40000   4.86396e+00
   3.20000  -2.40000   4.05397e+00
   3.40000  -2.40000   3.27855e+00
   3.60000  -2.40000   2.53537e+00
   3.80000  -2.40000   1.82069e+00
   4.00000  -2.40000   1.12999e+00
   4.20000  -2.40000   4.74057e-01
   4.40000  -2.40000   0.00000e+00
   4.60000  -2.40000  -1.00000e+99
   4.80000  -2.40000  -1.00000e+99
   5.00000  -2.40000  -1.00000e+99
  -5.00000  -2.20000  -1.00000e+99
  -4.80000  -2.20000  -1.00000e+99
  -4.60000  -2.20000  -1.00000e+99
  -4.40000  -2.20000   8.60000e+01
  -4.20000  -2.20000   8.26858e+01
  -4.00000  -2.20000   7.93104e+01
  -3.80000  -2.20000   7.59313e+01
  -3.60000  -2.20000   7.25629e+01
  -3.40000  -2.20000   6.92137e+01
  -3.20000  -2.20000   6.58923e+01
  -3.00000  -2.20000   6.26083e+01
  -2.80000  -2.20000   5.93732e+01
  -2.60000  -2.20000   5.61998e+01
  -2.40000  -2.20000   5.31006e+01
  -2.20000  -2.20000   5.00873e+01
  -2.00000  -2.20000   4.71696e+01
  -1.80000  -2.20000   4.43549e+01
  -1.60000  -2.20000   4.16482e+01
  -1.40000  -2.20000   3.90529e+01
  -1.20000  -2.20000   3.65705e+01
  -1.00000  -2.20000   3.42012e+01
  -0.80000  -2.20000   3.19443e+01
  -0.60000  -2.20000   2.97978e+01
  -0.40000  -2.20000   2.77591e+01
  -0.20000  -2.20000   2.58249e+01
   0.00000  -2.20000   2.39910e+01
   0.20000  -2.20000   2.22529e+01
   0.40000  -2.20000   2.06059e+01
   0.60000  -2.20000   1.90449e+01
   0.80000  -2.20000   1.75648e+01
   1.00000  -2.20000   1.61605e+01
   1.20000  -2.20000   1.48271e+01
   1.40000  -2.20000   1.35599e+01
   1.60000  -2.20000   1.23545e+01
   1.80000  -2.20000   1.12067e+01
   2.00000  -2.20000   1.01126e+01
   2.20000  -2.20000   9.06873e+00
   2.40000  -2.20000   8.07192e+00
   2.60000  -2.20000   7.11925e+00
   2.80000  -2.20000   6.20819e+00
   3.00000  -2.20000   5.33643e+00
   3.20000  -2.20000   4.50180e+00
   3.40000  -2.20000   3.70205e+00
   3.60000  -2.20000   2.93439e+00
   3.80000  -2.20000   2.19484e+00
   4.00000  -2.20000   1.47697e+00
   4.20000  -2.20000   7.66247e-01
   4.40000  -2.20000   0.00000e+00
   4.60000  -2.20000  -1.00000e+99
   4.80000  -2.20000  -1.00000e+99
   5.00000  -2.20000  -1.00000e+99
  -5.00000  -2.00000  -1.00000e+99
  -4.80000  -2.00000  -1.00000e+99
  -4.60000  -2.00000   9.00000e+01
  -4.40000  -2.00000   8.64225e+01
  -4.20000  -2.00000   8.30176e+01
  -4.00000  -2.00000   7.96492e+01
  -3.80000  -2.00000   7.63000e+01
  -3.60000  -2.00000   7.29714e+01
  -3.40000  -2.00000   6.96691e+01
  -3.20000  -2.00000   6.63999e+01
  -3.00000  -2.00000   6.31722e+01
  -2.80000  -2.00000   5.99956e+01
  -2.60000  -2.00000   5.68800e+01
  -2.40000  -2.00000   5.38357e+01
  -2.20000  -2.00000   5.08721e+01
  -2.00000  -2.00000   4.79973e+01
  -1.80000  -2.00000   4.52178e+01
  -1.60000  -2.00000   4.25386e+01
  -1.40000  -2.00000   3.99628e+01
  -1.20000  -2.00000   3.74924e+01
  -1.00000  -2.00000   3.51282e+01
  -0.80000  -2.00000   3.28696e+01
  -0.60000  -2.00000   3.07155e+01
  -0.40000  -2.00000   2.86639e+01
  -0.20000  -2.00000   2.67118e+01
   0.00000  -2.00000   2.48561e+01
   0.20000  -2.00000   2.30929e+01
   0.40000  -2.00000   2.14181e+01
   0.60000  -2.00000   1.98273e+01
   0.80000  -2.00000   1.83161e+01
   1.00000  -2.00000   1.68799e+01
   1.20000  -2.00000   1.55145e+01
   1.40000  -2.00000   1.42154e+01
   1.60000  -2.00000   1.29786e+01
   1.80000  -2.00000   1.18002e+01
   2.00000  -2.00000   1.06767e+01
   2.20000  -2.00000   9.60457e+00
   2.40000  -2.00000   8.58076e+00
   2.60000  -2.00000   7.60242e+00
   2.80000  -2.00000   6.66692e+00
   3.00000  -2.00000   5.77184e+00
   3.20000  -2.00000   4.91484e+00
   3.40000  -2.00000   4.09354e+00
   3.60000  -2.00000   3.30534e+00
   3.80000  -2.00000   2.54736e+00
   4.00000  -2.00000   1.81683e+00
   4.20000  -2.00000   1.11397e+00
   4.40000  -2.00000   4.58762e-01
   4.60000  -2.00000   0.00000e+00
   4.80000  -2.00000  -1.00000e+99
   5.00000  -2.00000  -1.00000e+99
  -5.00000  -1.80000  -1.00000e+99
  -4.80000  -1.80000  -1.00000e+99
  -4.60000  -1.80000   9.00000e+01
  -4.40000  -1.80000   8.66725e+01
  -4.20000  -1.80000   8.33129e+01
  -4.00000  -1.80000   7.99689e+01
  -3.80000  -1.80000   7.66480e+01
  -3.60000  -1.80000   7.33539e+01
  -3.40000  -1.80000   7.00913e+01
  -3.20000  -1.80000   6.68661e+01
  -3.00000  -1.80000   6.36853e+01
  -2.80000  -1.80000   6.05569e+01
  -2.60000  -1.80000   5.74891e+01
  -2.40000  -1.80000   5.44903e+01
  -2.20000  -1.80000   5.15682e+01
  -2.00000  -1.80000   4.87298e+01
  -1.80000  -1.80000   4.59808e+01
  -1.60000  -1.80000   4.33256e+01
  -1.40000  -1.80000   4.07675e+01
  -1.20000  -1.80000   3.83085e+01
  -1.00000  -1.80000   3.59496e+01
  -0.80000  -1.80000   3.36907e+01
  -0.60000  -1.80000   3.15311e+01
  -0.40000  -1.80000   2.94692e+01
  -0.20000  -1.80000   2.75027e+01
   0.00000  -1.80000   2.56290e+01
   0.20000  -1.80000   2.38447e+01
   0.40000  -1.80000   2.21464e+01
   0.60000  -1.80000   2.05303e+01
   0.80000  -1.80000   1.89925e+01
   1.00000  -1.80000   1.75289e+01
   1.20000  -1.80000   1.61356e+01
   1.40000  -1.80000   1.48087e+01
   1.60000  -1.80000   1.35444e+01
   1.80000  -1.80000   1.23392e+01
   2.00000  -1.80000   1.11895e+01
   2.20000  -1.80000   1.00922e+01
   2.40000  -1.80000   9.04428e+00
   2.60000  -1.80000   8.04286e+00
   2.80000  -1.80000   7.08535e+00
   3.00000  -1.80000   6.16927e+00
   3.20000  -1.80000   5.29226e+00
   3.40000  -1.80000   4.45198e+00
   3.60000  -1.80000   3.64613e+00
   3.80000  -1.80000   2.87248e+00
   4.00000  -1.80000   2.12905e+00
   4.20000  -1.80000   1.41406e+00
   4.40000  -1.80000   7.21084e-01
   4.60000  -1.80000   0.00000e+00
   4.80000  -1.80000  -1.00000e+99
   5.00000  -1.80000  -1.00000e+99
  -5.00000  -1.60000  -1.00000e+99
  -4.80000  -1.60000   9.40000e+01
  -4.60000  -1.60000   9.03782e+01
  -4.40000  -1.60000   8.69548e+01
  -4.20000  -1.60000   8.35924e+01
  -4.00000  -1.60000   8.02655e+01
  -3.80000  -1.60000   7.69693e+01
  -3.60000  -1.60000   7.37050e+01
  -3.40000  -1.60000   7.04762e+01
  -3.20000  -1.60000   6.72879e+01
  -3.00000  -1.60000   6.41462e+01
  -2.80000  -1.60000   6.10577e+01
  -2.60000  -1.60000   5.80294e+01
  -2.40000  -1.60000   5.50683e+01
  -2.20000  -1.60000   5.21809e+01
  -2.00000  -1.60000   4.93731e+01
  -1.80000  -1.60000   4.66501e+01
  -1.60000  -1.60000   4.40158e+01
  -1.40000  -1.60000   4.14733e+01
  -1.20000  -1.60000   3.90247e+01
  -1.00000  -1.60000   3.66711e+01
  -0.80000  -1.60000   3.44127e+01
  -0.60000  -1.60000   3.22492e+01
  -0.40000  -1.60000   3.01792e+01
  -0.20000  -1.60000   2.82011e+01
   0.00000  -1.60000   2.63126e+01
   0.20000  -1.60000   2.45108e+01
   0.40000  -1.60000   2.27928e+01
   0.60000  -1.60000   2.11553e+01
   0.80000  -1.60000   1.95948e+01
   1.00000  -1.60000   1.81078e+01
   1.20000  -1.60000   1.66906e+01
   1.40000  -1.60000   1.53396e+01
   1.60000  -1.60000   1.40515e+01
   1.80000  -1.60000   1.28227e+01
   2.00000  -1.60000   1.16502e+01
   2.20000  -1.60000   1.05307e+01
   2.40000  -1.60000   9.46141e+00
   2.60000  -1.60000   8.43953e+00
   2.80000  -1.60000   7.46246e+00
   3.00000  -1.60000   6.52774e+00
   3.20000  -1.60000   5.63303e+00
   3.40000  -1.60000   4.77608e+00
   3.60000  -1.60000   3.95480e+00
   3.80000  -1.60000   3.16740e+00
   4.00000  -1.60000   2.41289e+00
   4.20000  -1.60000   1.69214e+00
   4.40000  -1.60000   1.01153e+00
   4.60000  -1.60000   3.99000e-01
   4.80000  -1.60000   0.00000e+00
   5.00000  -1.60000  -1.00000e+99
  -5.00000  -1.40000  -1.00000e+99
  -4.80000  -1.40000   9.40000e+01
  -4.60000  -1.40000   9.05580e+01
  -4.40000  -1.40000   8.71760e+01
  -4.20000  -1.40000   8.38367e+01
  -4.00000  -1.40000   8.05315e+01
  -3.80000  -1.40000   7.72588e+01
  -3.60000  -1.40000   7.40207e+01
  -3.40000  -1.40000   7.08207e+01
  -3.20000  -1.40000   6.76633e+01
  -3.00000  -1.40000   6.45540e+01
  -2.80000  -1.40000   6.14985e+01
  -2.60000  -1.40000   5.85027e+01
  -2.40000  -1.40000   5.55727e+01
  -2.20000  -1.40000   5.27141e+01
  -2.00000  -1.40000   4.99320e+01
  -1.80000  -1.40000   4.72308e+01
  -1.60000  -1.40000   4.46144e+01
  -1.40000  -1.40000   4.20855e+01
  -1.20000  -1.40000   3.96461e+01
  -1.00000  -1.40000   3.72976e+01
  -0.80000  -1.40000   3.50402e+01
  -0.60000  -1.40000   3.28739e+01
  -0.40000  -1.40000   3.07977e+01
  -0.20000  -1.40000   2.88102e+01
   0.00000  -1.40000   2.69095e+01
   0.20000  -1.40000   2.50934e+01
   0.40000  -1.40000   2.33590e+01
   0.60000  -1.40000   2.17036e+01
   0.80000  -1.40000   2.01240e+01
   1.00000  -1.40000   1.86171e+01
   1.20000  -1.40000   1.71795e+01
   1.40000  -1.40000   1.58080e+01
   1.60000  -1.40000   1.44993e+01
   1.80000  -1.40000   1.32503e+01
   2.00000  -1.40000   1.20579e+01
   2.20000  -1.40000   1.09192e+01
   2.40000  -1.40000   9.83127e+00
   2.60000  -1.40000   8.79151e+00
   2.80000  -1.40000   7.79734e+00
   3.00000  -1.40000   6.84632e+00
   3.20000  -1.40000   5.93614e+00
   3.40000  -1.40000   5.06459e+00
   3.60000  -1.40000   4.22964e+00
   3.80000  -1.40000   3.42952e+00
   4.00000  -1.40000   2.66299e+00
   4.20000  -1.40000   1.93011e+00
   4.40000  -1.40000   1.23392e+00
   4.60000  -1.40000   5.84476e-01
   4.80000  -1.40000   0.00000e+00
   5.00000  -1.40000  -1.00000e+99
  -5.00000  -1.20000  -1.00000e+99
  -4.80000  -1.20000   9.40000e+01
  -4.60000  -1.20000   9.06780e+01
  -4.40000  -1.20000   8.73545e+01
  -4.20000  -1.20000   8.40469e+01
  -4.00000  -1.20000   8.07649e+01
  -3.80000  -1.20000   7.75140e+01
  -3.60000  -1.20000   7.42984e+01
  -3.40000  -1.20000   7.11226e+01
  -3.20000  -1.20000   6.79909e+01
  -3.00000  -1.20000   6.49082e+01
  -2.80000  -1.20000   6.18796e+01
  -2.60000  -1.20000   5.89105e+01
  -2.40000  -1.20000   5.60059e+01
  -2.20000  -1.20000   5.31709e+01
  -2.00000  -1.20000   5.04100e+01
  -1.80000  -1.20000   4.77271e+01
  -1.60000  -1.20000   4.51257e+01
  -1.40000  -1.20000   4.26083e+01
  -1.20000  -1.20000   4.01770e+01
  -1.00000  -1.20000   3.78331e+01
  -0.80000  -1.20000   3.55770e+01
  -0.60000  -1.20000   3.34087e+01
  -0.40000  -1.20000   3.13277e+01
  -0.20000  -1.20000   2.93328e+01
   0.00000  -1.20000   2.74223e+01
   0.20000  -1.20000   2.55943e+01
   0.40000  -1.20000   2.38465e+01
   0.60000  -1.20000   2.21762e+01
   0.80000  -1.20000   2.05808e+01
   1.00000  -1.20000   1.90572e+01
   1.20000  -1.20000   1.76025e+01
   1.40000  -1.20000   1.62137e+01
   1.60000  -1.20000   1.48876e+01
   1.80000  -1.20000   1.36214e+01
   2.00000  -1.20000   1.24122e+01
   2.20000  -1.20000   1.12570e+01
   2.40000  -1.20000   1.01531e+01
   2.60000  -1.20000   9.09805e+00
   2.80000  -1.20000   8.08919e+00
   3.00000  -1.20000   7.12418e+00
   3.20000  -1.20000   6.20071e+00
   3.40000  -1.20000   5.31660e+00
   3.60000  -1.20000   4.46974e+00
   3.80000  -1.20000   3.65808e+00
   4.00000  -1.20000   2.87950e+00
   4.20000  -1.20000   2.13142e+00
   4.40000  -1.20000   1.40957e+00
   4.60000  -1.20000   7.04995e-01
   4.80000  -1.20000   0.00000e+00
   5.00000  -1.20000  -1.00000e+99
  -5.00000  -1.00000  -1.00000e+99
  -4.80000  -1.00000   9.40000e+01
  -4.60000  -1.00000   9.07995e+01
  -4.40000  -1.00000   8.75171e+01
  -4.20000  -1.00000   8.42316e+01
  -4.00000  -1.00000   8.09672e+01
  -3.80000  -1.00000   7.77337e+01
  -3.60000  -1.00000   7.45366e+01
  -3.40000  -1.00000   7.13804e+01
  -3.20000  -1.00000   6.82695e+01
  -3.00000  -1.00000   6.52083e+01
  -2.80000  -1.00000   6.22015e+01
  -2.60000  -1.00000   5.92538e+01
  -2.40000  -1.00000   5.63698e+01
  -2.20000  -1.00000   5.35539e+01
  -2.00000  -1.00000   5.08101e+01
  -1.80000  -1.00000   4.81422e+01
  -1.60000  -1.00000   4.55531e+01
  -1.40000  -1.00000   4.30454e+01
  -1.20000  -1.00000   4.06209e+01
  -1.00000  -1.00000   3.82809e+01
  -0.80000  -1.00000   3.60261e+01
  -0.60000  -1.00000   3.38566e+01
  -0.40000  -1.00000   3.17719e+01
  -0.20000  -1.00000   2.97711e+01
   0.00000  -1.00000   2.78528e+01
   0.20000  -1.00000   2.60154e+01
   0.40000  -1.00000   2.42566e+01
   0.60000  -1.00000   2.25743e+01
   0.80000  -1.00000   2.09659e+01
   1.00000  -1.00000   1.94287e+01
   1.20000  -1.00000   1.79599e+01
   1.40000  -1.00000   1.65567e+01
   1.60000  -1.00000   1.52163e+01
   1.80000  -1.00000   1.39359e+01
   2.00000  -1.00000   1.27125e+01
   2.20000  -1.00000   1.15436e+01
   2.40000  -1.00000   1.04264e+01
   2.60000  -1.00000   9.35851e+00
   2.80000  -1.00000   8.33735e+00
   3.00000  -1.00000   7.36061e+00
   3.20000  -1.00000   6.42603e+00
   3.40000  -1.00000   5.53145e+00
   3.60000  -1.00000   4.67472e+00
   3.80000  -1.00000   3.85363e+00
   4.00000  -1.00000   3.06557e+00
   4.20000  -1.00000   2.30653e+00
   4.40000  -1.00000   1.56797e+00
   4.60000  -1.00000   8.25944e-01
   4.80000  -1.00000   0.00000e+00
   5.00000  -1.00000  -1.00000e+99
  -5.00000  -0.80000   9.80000e+01
  -4.80000  -0.80000   9.43838e+01
  -4.60000  -0.80000   9.10030e+01
  -4.40000  -0.80000   8.76828e+01
  -4.20000  -0.80000   8.43951e+01
  -4.00000  -0.80000   8.11388e+01
  -3.80000  -0.80000   7.79172e+01
  -3.60000  -0.80000   7.47340e+01
  -3.40000  -0.80000   7.15931e+01
  -3.20000  -0.80000   6.84985e+01
  -3.00000  -0.80000   6.54542e+01
  -2.80000  -0.80000   6.24645e+01
  -2.60000  -0.80000   5.95336e+01
  -2.40000  -0.80000   5.66657e+01
  -2.20000  -0.80000   5.38649e+01
  -2.00000  -0.80000   5.11347e+01
  -1.80000  -0.80000   4.84786e+01
  -1.60000  -0.80000   4.58994e+01
  -1.40000  -0.80000   4.33994e+01
  -1.20000  -0.80000   4.09804e+01
  -1.00000  -0.80000   3.86438e+01
  -0.80000  -0.80000   3.63903e+01
  -0.60000  -0.80000   3.42199e+01
  -0.40000  -0.80000   3.21325e+01
  -0.20000  -0.80000   3.01271e+01
   0.00000  -0.80000   2.82028e+01
   0.20000  -0.80000   2.63579e+01
   0.40000  -0.80000   2.45906e+01
   0.60000  -0.80000   2.28987e+01
   0.80000  -0.80000   2.12800e+01
   1.00000  -0.80000   1.97319e+01
   1.20000  -0.80000   1.82519e+01
   1.40000  -0.80000   1.68373e+01
   1.60000  -0.80000   1.54853e+01
   1.80000  -0.80000   1.41934e+01
   2.00000  -0.80000   1.29587e+01
   2.20000  -0.80000   1.17786e+01
   2.40000  -0.80000   1.06507e+01
   2.60000  -0.80000   9.57235e+00
   2.80000  -0.80000   8.54122e+00
   3.00000  -0.80000   7.55499e+00
   3.20000  -0.80000   6.61148e+00
   3.40000  -0.80000   5.70854e+00
   3.60000  -0.80000   4.84414e+00
   3.80000  -0.80000   4.01622e+00
   4.00000  -0.80000   3.22267e+00
   4.20000  -0.80000   2.46121e+00
   4.40000  -0.80000   1.72984e+00
   4.60000  -0.80000   1.03083e+00
   4.80000  -0.80000   3.93897e-01
   5.00000  -0.80000   0.00000e+00
  -5.00000  -0.60000   9.80000e+01
  -4.80000  -0.60000   9.45320e+01
  -4.60000  -0.60000   9.11460e+01
  -4.40000  -0.60000   8.78160e+01
  -4.20000  -0.60000   8.45273e+01
  -4.00000  -0.60000   8.12759e+01
  -3.80000  -0.60000   7.80624e+01
  -3.60000  -0.60000   7.48893e+01
  -3.40000  -0.60000   7.17597e+01
  -3.20000  -0.60000   6.86773e+01
  -3.00000  -0.60000   6.56457e+01
  -2.80000  -0.60000   6.26688e+01
  -2.60000  -0.60000   5.97506e+01
  -2.40000  -0.60000   5.68949e+01
  -2.20000  -0.60000   5.41053e+01
  -2.00000  -0.60000   5.13855e+01
  -1.80000  -0.60000   4.87383e+01
  -1.60000  -0.60000   4.61666e+01
  -1.40000  -0.60000   4.36726e+01
  -1.20000  -0.60000   4.12579e+01
  -1.00000  -0.60000   3.89240e+01
  -0.80000  -0.60000   3.66714e+01
  -0.60000  -0.60000   3.45006e+01
  -0.40000  -0.60000   3.24111e+01
  -0.20000  -0.60000   3.04025e+01
   0.00000  -0.60000   2.84736e+01
   0.20000  -0.60000   2.66232e+01
   0.40000  -0.60000   2.48494e+01
   0.60000  -0.60000   2.31503e+01
   0.80000  -0.60000   2.15237e+01
   1.00000  -0.60000   1.99674e+01
   1.20000  -0.60000   1.84788e+01
   1.40000  -0.60000   1.70554e+01
   1.60000  -0.60000   1.56946e+01
   1.80000  -0.60000   1.43938e+01
   2.00000  -0.60000   1.31504e+01
   2.20000  -0.60000   1.19618e+01
   2.40000  -0.60000   1.08255e+01
   2.60000  -0.60000   9.73913e+00
   2.80000  -0.60000   8.70032e+00
   3.00000  -0.60000   7.70681e+00
   3.20000  -0.60000   6.75645e+00
   3.40000  -0.60000   5.84721e+00
   3.60000  -0.60000   4.97716e+00
   3.80000  -0.60000   4.14452e+00
   4.00000  -0.60000   3.34774e+00
   4.20000  -0.60000   2.58583e+00
   4.40000  -0.60000   1.85940e+00
   4.60000  -0.60000   1.17364e+00
   4.80000  -0.60000   5.44766e-01
   5.00000  -0.60000   0.00000e+00
  -5.00000  -0.40000   9.80000e+01
  -4.80000  -0.40000   9.45984e+01
  -4.60000  -0.40000   9.12329e+01
  -4.40000  -0.40000   8.79081e+01
  -4.20000  -0.40000   8.46224e+01
  -4.00000  -0.40000   8.13750e+01
  -3.80000  -0.40000   7.81672e+01
  -3.60000  -0.40000   7.50010e+01
  -3.40000  -0.40000   7.18793e+01
  -3.20000  -0.40000   6.88053e+01
  -3.00000  -0.40000   6.57826e+01
  -2.80000  -0.40000   6.28146e+01
  -2.60000  -0.40000   5.99052e+01
  -2.40000  -0.40000   5.70580e+01
  -2.20000  -0.40000   5.42764e+01
  -2.00000  -0.40000   5.15637e+01
  -1.80000  -0.40000   4.89229e+01
  -1.60000  -0.40000   4.63564e+01
  -1.40000  -0.40000   4.38666e+01
  -1.20000  -0.40000   4.14550e+01
  -1.00000  -0.40000   3.91230e+01
  -0.80000  -0.40000   3.68712e+01
  -0.60000  -0.40000   3.47000e+01
  -0.40000  -0.40000   3.26092e+01
  -0.20000  -0.40000   3.05983e+01
   0.00000  -0.40000   2.86664e+01
   0.20000  -0.40000   2.68120e+01
   0.40000  -0.40000   2.50337e+01
   0.60000  -0.40000   2.33296e+01
   0.80000  -0.40000   2.16975e+01
   1.00000  -0.40000   2.01354e+01
   1.20000  -0.40000   1.86407e+01
   1.40000  -0.40000   1.72111e+01
   1.60000  -0.40000   1.58441e+01
   1.80000  -0.40000   1.45370e+01
   2.00000  -0.40000   1.32874e+01
   2.20000  -0.40000   1.20927e+01
   2.40000  -0.40000   1.09506e+01
   2.60000  -0.40000   9.85852e+00
   2.80000  -0.40000   8.81426e+00
   3.00000  -0.40000   7.81560e+00
   3.20000  -0.40000   6.86043e+00
   3.40000  -0.40000   5.94678e+00
   3.60000  -0.40000   5.07285e+00
   3.80000  -0.40000   4.23703e+00
   4.00000  -0.40000   3.43801e+00
   4.20000  -0.40000   2.67503e+00
   4.40000  -0.40000   1.94831e+00
   4.60000  -0.40000   1.25959e+00
   4.80000  -0.40000   6.11531e-01
   5.00000  -0.40000   0.00000e+00
  -5.00000  -0.20000   9.80000e+01
  -4.80000  -0.20000   9.46288e+01
  -4.60000  -0.20000   9.12791e+01
  -4.40000  -0.20000   8.79611e+01
  -4.20000  -0.20000   8.46790e+01
  -4.00000  -0.20000   8.14348e+01
  -3.80000  -0.20000   7.82305e+01
  -3.60000  -0.20000   7.50684e+01
  -3.40000  -0.20000   7.19513e+01
  -3.20000  -0.20000   6.88823e+01
  -3.00000  -0.20000   6.58648e+01
  -2.80000  -0.20000   6.29021e+01
  -2.60000  -0.20000   5.99979e+01
  -2.40000  -0.20000   5.71557e+01
  -2.20000  -0.20000   5.43788e+01
  -2.00000  -0.20000   5.16703e+01
  -1.80000  -0.20000   4.90332e+01
  -1.60000  -0.20000   4.64699e+01
  -1.40000  -0.20000   4.39826e+01
  -1.20000  -0.20000   4.15729e+01
  -1.00000  -0.20000   3.92420e+01
  -0.80000  -0.20000   3.69907e+01
  -0.60000  -0.20000   3.48193e+01
  -0.40000  -0.20000   3.27278e+01
  -0.20000  -0.20000   3.07155e+01
   0.00000  -0.20000   2.87817e+01
   0.20000  -0.20000   2.69251e+01
   0.40000  -0.20000   2.51441e+01
   0.60000  -0.20000   2.34370e+01
   0.80000  -0.20000   2.18017e+01
   1.00000  -0.20000   2.02361e+01
   1.20000  -0.20000   1.87379e+01
   1.40000  -0.20000   1.73046e+01
   1.60000  -0.20000   1.59338e+01
   1.80000  -0.20000   1.46230e+01
   2.00000  -0.20000   1.33697e+01
   2.20000  -0.20000   1.21714e+01
   2.40000  -0.20000   1.10257e+01
   2.60000  -0.20000   9.93027e+00
   2.80000  -0.20000   8.88277e+00
   3.00000  -0.20000   7.88103e+00
   3.20000  -0.20000   6.92300e+00
   3.40000  -0.20000   6.00675e+00
   3.60000  -0.20000   5.13053e+00
   3.80000  -0.20000   4.29280e+00
   4.00000  -0.20000   3.49228e+00
   4.20000  -0.20000   2.72801e+00
   4.40000  -0.20000   1.99924e+00
   4.60000  -0.20000   1.30491e+00
   4.80000  -0.20000   6.41771e-01
   5.00000  -0.20000   0.00000e+00
  -5.00000   0.00000   9.80000e+01
  -4.80000   0.00000   9.46378e+01
  -4.60000   0.00000   9.12936e+01
  -4.40000   0.00000   8.79784e+01
  -4.20000   0.00000   8.46978e+01
  -4.00000   0.00000   8.14548e+01
  -3.80000   0.00000   7.82517e+01
  -3.60000   0.00000   7.50910e+01
  -3.40000   0.00000   7.19754e+01
  -3.20000   0.00000   6.89080e+01
  -3.00000   0.00000   6.58922e+01
  -2.80000   0.00000   6.29313e+01
  -2.60000   0.00000   6.00288e+01
  -2.40000   0.00000   5.71882e+01
  -2.20000   0.00000   5.44129e+01
  -2.00000   0.00000   5.17059e+01
  -1.80000   0.00000   4.90700e+01
  -1.60000   0.00000   4.65077e+01
  -1.40000   0.00000   4.40212e+01
  -1.20000   0.00000   4.16121e+01
  -1.00000   0.00000   3.92816e+01
  -0.80000   0.00000   3.70305e+01
  -0.60000   0.00000   3.48591e+01
  -0.40000   0.00000   3.27673e+01
  -0.20000   0.00000   3.07546e+01
   0.00000   0.00000   2.88202e+01
   0.20000   0.00000   2.69628e+01
   0.40000   0.00000   2.51809e+01
   0.60000   0.00000   2.34728e+01
   0.80000   0.00000   2.18364e+01
   1.00000   0.00000   2.02697e+01
   1.20000   0.00000   1.87703e+01
   1.40000   0.00000   1.73358e+01
   1.60000   0.00000   1.59637e+01
   1.80000   0.00000   1.46517e+01
   2.00000   0.00000   1.33972e+01
   2.20000   0.00000   1.21977e+01
   2.40000   0.00000   1.10508e+01
   2.60000   0.00000   9.95423e+00
   2.80000   0.00000   8.90564e+00
   3.00000   0.00000   7.90289e+00
   3.20000   0.00000   6.94391e+00
   3.40000   0.00000   6.02679e+00
   3.60000   0.00000   5.14981e+00
   3.80000   0.00000   4.31144e+00
   4.00000   0.00000   3.51038e+00
   4.20000   0.00000   2.74554e+00
   4.40000   0.00000   2.01576e+00
   4.60000   0.00000   1.31906e+00
   4.80000   0.00000   6.50650e-01
   5.00000   0.00000   0.00000e+00
  -5.00000   0.20000   9.80000e+01
  -4.80000   0.20000   9.46288e+01
  -4.60000   0.20000   9.12791e+01
  -4.40000   0.20000   8.79612e+01
  -4.20000   0.20000   8.46790e+01
  -4.00000   0.20000   8.14348e+01
  -3.80000   0.20000   7.82306e+01
  -3.60000   0.20000   7.50685e+01
  -3.40000   0.20000   7.19514e+01
  -3.20000   0.20000   6.88824e+01
  -3.00000   0.20000   6.58648e+01
  -2.80000   0.20000   6.29022e+01
  -2.60000   0.20000   5.99980e+01
  -2.40000   0.20000   5.71558e+01
  -2.20000   0.20000   5.43789e+01
  -2.00000   0.20000   5.16704e+01
  -1.80000   0.20000   4.90333e+01
  -1.60000   0.20000   4.64701e+01
  -1.40000   0.20000   4.39827e+01
  -1.20000   0.20000   4.15730e+01
  -1.00000   0.20000   3.92421e+01
  -0.80000   0.20000   3.69908e+01
  -0.60000   0.20000   3.48194e+01
  -0.40000   0.20000   3.27279e+01
  -0.20000   0.20000   3.07157e+01
   0.00000   0.20000   2.87819e+01
   0.20000   0.20000   2.69252e+01
   0.40000   0.20000   2.51442e+01
