      x         y          u
   1.00000   1.00000   2.25358e+01
   1.25000   1.00000   2.08215e+01
   1.50000   1.00000   1.92356e+01
   1.75000   1.00000   1.77682e+01
   2.00000   1.00000   1.64105e+01
   2.25000   1.00000   1.51540e+01
   2.50000   1.00000   1.39909e+01
   2.75000   1.00000   1.29142e+01
   3.00000   1.00000   1.19171e+01
   3.25000   1.00000   1.09935e+01
   3.50000   1.00000   1.01378e+01
   3.75000   1.00000   9.34461e+00
   4.00000   1.00000   8.60909e+00
   4.25000   1.00000   7.92670e+00
   4.50000   1.00000   7.29325e+00
   4.75000   1.00000   6.70481e+00
   5.00000   1.00000   6.15776e+00
   5.25000   1.00000   5.64874e+00
   5.50000   1.00000   5.17459e+00
   5.75000   1.00000   4.73241e+00
   6.00000   1.00000   4.31945e+00
   6.25000   1.00000   3.93318e+00
   6.50000   1.00000   3.57121e+00
   6.75000   1.00000   3.23130e+00
   7.00000   1.00000   2.91136e+00
   7.25000   1.00000   2.60941e+00
   7.50000   1.00000   2.32359e+00
   7.75000   1.00000   2.05213e+00
   8.00000   1.00000   1.79336e+00
   8.25000   1.00000   1.54567e+00
   8.50000   1.00000   1.30754e+00
   8.75000   1.00000   1.07750e+00
   9.00000   1.00000   8.54111e-01
   9.25000   1.00000   6.36007e-01
   9.50000   1.00000   4.21834e-01
   9.75000   1.00000   2.10268e-01
  10.00000   1.00000   0.00000e+00
   0.00000   1.25000   3.82683e+01
   0.25000   1.25000   3.53674e+01
   0.50000   1.25000   3.26846e+01
   0.75000   1.25000   3.02032e+01
   1.00000   1.25000   2.79081e+01
   1.25000   1.25000   2.57851e+01
   1.50000   1.25000   2.38211e+01
   1.75000   1.25000   2.20040e+01
   2.00000   1.25000   2.03226e+01
   2.25000   1.25000   1.87666e+01
   2.50000   1.25000   1.73262e+01
   2.75000   1.25000   1.59928e+01
   3.00000   1.25000   1.47580e+01
   3.25000   1.25000   1.36143e+01
   3.50000   1.25000   1.25546e+01
   3.75000   1.25000   1.15723e+01
   4.00000   1.25000   1.06614e+01
   4.25000   1.25000   9.81637e+00
   4.50000   1.25000   9.03190e+00
   4.75000   1.25000   8.30318e+00
   5.00000   1.25000   7.62573e+00
   5.25000   1.25000   6.99535e+00
   5.50000   1.25000   6.40818e+00
   5.75000   1.25000   5.86058e+00
   6.00000   1.25000   5.34918e+00
   6.25000   1.25000   4.87082e+00
   6.50000   1.25000   4.42256e+00
   6.75000   1.25000   4.00162e+00
   7.00000   1.25000   3.60541e+00
   7.25000   1.25000   3.23148e+00
   7.50000   1.25000   2.87752e+00
   7.75000   1.25000   2.54135e+00
   8.00000   1.25000   2.22089e+00
   8.25000   1.25000   1.91415e+00
   8.50000   1.25000   1.61925e+00
   8.75000   1.25000   1.33437e+00
   9.00000   1.25000   1.05773e+00
   9.25000   1.25000   7.87628e-01
   9.50000   1.25000   5.22397e-01
   9.75000   1.25000   2.60394e-01
  10.00000   1.25000   0.00000e+00
   0.00000   1.50000   4.53990e+01
   0.25000   1.50000   4.19576e+01
   0.50000   1.50000   3.87748e+01
   0.75000   1.50000   3.58311e+01
   1.00000   1.50000   3.31084e+01
   1.25000   1.50000   3.05898e+01
   1.50000   1.50000   2.82598e+01
   1.75000   1.50000   2.61041e+01
   2.00000   1.50000   2.41094e+01
   2.25000   1.50000   2.22634e+01
   2.50000   1.50000   2.05547e+01
   2.75000   1.50000   1.89728e+01
   3.00000   1.50000   1.75080e+01
   3.25000   1.50000   1.61511e+01
   3.50000   1.50000   1.48939e+01
   3.75000   1.50000   1.37286e+01
   4.00000   1.50000   1.26480e+01
   4.25000   1.50000   1.16455e+01
   4.50000   1.50000   1.07149e+01
   4.75000   1.50000   9.85037e+00
   5.00000   1.50000   9.04668e+00
   5.25000   1.50000   8.29885e+00
   5.50000   1.50000   7.60226e+00
   5.75000   1.50000   6.95263e+00
   6.00000   1.50000   6.34594e+00
   6.25000   1.50000   5.77845e+00
   6.50000   1.50000   5.24665e+00
   6.75000   1.50000   4.74728e+00
   7.00000   1.50000   4.27724e+00
   7.25000   1.50000   3.83363e+00
   7.50000   1.50000   3.41372e+00
   7.75000   1.50000   3.01490e+00
   8.00000   1.50000   2.63473e+00
   8.25000   1.50000   2.27084e+00
   8.50000   1.50000   1.92099e+00
   8.75000   1.50000   1.58301e+00
   9.00000   1.50000   1.25482e+00
   9.25000   1.50000   9.34394e-01
   9.50000   1.50000   6.19740e-01
   9.75000   1.50000   3.08916e-01
  10.00000   1.50000   0.00000e+00
   0.00000   1.75000   5.22499e+01
   0.25000   1.75000   4.82891e+01
   0.50000   1.75000   4.46260e+01
   0.75000   1.75000   4.12381e+01
   1.00000   1.75000   3.81045e+01
   1.25000   1.75000   3.52059e+01
   1.50000   1.75000   3.25243e+01
   1.75000   1.75000   3.00433e+01
   2.00000   1.75000   2.77476e+01
   2.25000   1.75000   2.56230e+01
   2.50000   1.75000   2.36565e+01
   2.75000   1.75000   2.18359e+01
   3.00000   1.75000   2.01500e+01
   3.25000   1.75000   1.85884e+01
   3.50000   1.75000   1.71415e+01
   3.75000   1.75000   1.58003e+01
   4.00000   1.75000   1.45567e+01
   4.25000   1.75000   1.34029e+01
   4.50000   1.75000   1.23318e+01
   4.75000   1.75000   1.13368e+01
   5.00000   1.75000   1.04119e+01
   5.25000   1.75000   9.55119e+00
   5.50000   1.75000   8.74948e+00
   5.75000   1.75000   8.00182e+00
   6.00000   1.75000   7.30357e+00
   6.25000   1.75000   6.65045e+00
   6.50000   1.75000   6.03840e+00
   6.75000   1.75000   5.46367e+00
   7.00000   1.75000   4.92270e+00
   7.25000   1.75000   4.41215e+00
   7.50000   1.75000   3.92887e+00
   7.75000   1.75000   3.46987e+00
   8.00000   1.75000   3.03232e+00
   8.25000   1.75000   2.61352e+00
   8.50000   1.75000   2.21088e+00
   8.75000   1.75000   1.82190e+00
   9.00000   1.75000   1.44419e+00
   9.25000   1.75000   1.07540e+00
   9.50000   1.75000   7.13264e-01
   9.75000   1.75000   3.55534e-01
  10.00000   1.75000   0.00000e+00
   0.00000   2.00000   5.87785e+01
   0.25000   2.00000   5.43228e+01
   0.50000   2.00000   5.02021e+01
   0.75000   2.00000   4.63909e+01
   1.00000   2.00000   4.28657e+01
   1.25000   2.00000   3.96049e+01
   1.50000   2.00000   3.65883e+01
   1.75000   2.00000   3.37973e+01
   2.00000   2.00000   3.12147e+01
   2.25000   2.00000   2.88247e+01
   2.50000   2.00000   2.66124e+01
   2.75000   2.00000   2.45643e+01
   3.00000   2.00000   2.26678e+01
   3.25000   2.00000   2.09110e+01
   3.50000   2.00000   1.92833e+01
   3.75000   2.00000   1.77746e+01
   4.00000   2.00000   1.63756e+01
   4.25000   2.00000   1.50776e+01
   4.50000   2.00000   1.38727e+01
   4.75000   2.00000   1.27534e+01
   5.00000   2.00000   1.17129e+01
   5.25000   2.00000   1.07446e+01
   5.50000   2.00000   9.84277e+00
   5.75000   2.00000   9.00168e+00
   6.00000   2.00000   8.21619e+00
   6.25000   2.00000   7.48145e+00
   6.50000   2.00000   6.79293e+00
   6.75000   2.00000   6.14638e+00
   7.00000   2.00000   5.53782e+00
   7.25000   2.00000   4.96347e+00
   7.50000   2.00000   4.41980e+00
   7.75000   2.00000   3.90345e+00
   8.00000   2.00000   3.41123e+00
   8.25000   2.00000   2.94010e+00
   8.50000   2.00000   2.48714e+00
   8.75000   2.00000   2.04956e+00
   9.00000   2.00000   1.62465e+00
   9.25000   2.00000   1.20978e+00
   9.50000   2.00000   8.02391e-01
   9.75000   2.00000   3.99961e-01
  10.00000   2.00000   0.00000e+00
   0.00000   2.25000   6.49448e+01
   0.25000   2.25000   6.00217e+01
   0.50000   2.25000   5.54687e+01
   0.75000   2.25000   5.12576e+01
   1.00000   2.25000   4.73627e+01
   1.25000   2.25000   4.37597e+01
   1.50000   2.25000   4.04266e+01
   1.75000   2.25000   3.73429e+01
   2.00000   2.25000   3.44894e+01
   2.25000   2.25000   3.18486e+01
   2.50000   2.25000   2.94043e+01
   2.75000   2.25000   2.71413e+01
   3.00000   2.25000   2.50458e+01
   3.25000   2.25000   2.31048e+01
   3.50000   2.25000   2.13063e+01
   3.75000   2.25000   1.96393e+01
   4.00000   2.25000   1.80935e+01
   4.25000   2.25000   1.66594e+01
   4.50000   2.25000   1.53281e+01
   4.75000   2.25000   1.40914e+01
   5.00000   2.25000   1.29417e+01
   5.25000   2.25000   1.18719e+01
   5.50000   2.25000   1.08754e+01
   5.75000   2.25000   9.94604e+00
   6.00000   2.25000   9.07815e+00
   6.25000   2.25000   8.26633e+00
   6.50000   2.25000   7.50558e+00
   6.75000   2.25000   6.79121e+00
   7.00000   2.25000   6.11879e+00
   7.25000   2.25000   5.48419e+00
   7.50000   2.25000   4.88349e+00
   7.75000   2.25000   4.31297e+00
   8.00000   2.25000   3.76911e+00
   8.25000   2.25000   3.24855e+00
   8.50000   2.25000   2.74807e+00
   8.75000   2.25000   2.26458e+00
   9.00000   2.25000   1.79509e+00
   9.25000   2.25000   1.33670e+00
   9.50000   2.25000   8.86572e-01
   9.75000   2.25000   4.41921e-01
  10.00000   2.25000   0.00000e+00
   0.00000   2.50000   7.07107e+01
   0.25000   2.50000   6.53505e+01
   0.50000   2.50000   6.03932e+01
   0.75000   2.50000   5.58084e+01
   1.00000   2.50000   5.15676e+01
   1.25000   2.50000   4.76448e+01
   1.50000   2.50000   4.40158e+01
   1.75000   2.50000   4.06582e+01
   2.00000   2.50000   3.75514e+01
   2.25000   2.50000   3.46762e+01
   2.50000   2.50000   3.20148e+01
   2.75000   2.50000   2.95510e+01
   3.00000   2.50000   2.72694e+01
   3.25000   2.50000   2.51561e+01
   3.50000   2.50000   2.31979e+01
   3.75000   2.50000   2.13829e+01
   4.00000   2.50000   1.96999e+01
   4.25000   2.50000   1.81384e+01
   4.50000   2.50000   1.66889e+01
   4.75000   2.50000   1.53424e+01
   5.00000   2.50000   1.40907e+01
   5.25000   2.50000   1.29259e+01
   5.50000   2.50000   1.18409e+01
   5.75000   2.50000   1.08291e+01
   6.00000   2.50000   9.88415e+00
   6.25000   2.50000   9.00025e+00
   6.50000   2.50000   8.17196e+00
   6.75000   2.50000   7.39416e+00
   7.00000   2.50000   6.66205e+00
   7.25000   2.50000   5.97111e+00
   7.50000   2.50000   5.31707e+00
   7.75000   2.50000   4.69590e+00
   8.00000   2.50000   4.10375e+00
   8.25000   2.50000   3.53697e+00
   8.50000   2.50000   2.99206e+00
   8.75000   2.50000   2.46564e+00
   9.00000   2.50000   1.95447e+00
   9.25000   2.50000   1.45538e+00
   9.50000   2.50000   9.65287e-01
   9.75000   2.50000   4.81158e-01
  10.00000   2.50000   0.00000e+00
   0.00000   2.75000   7.60406e+01
   0.25000   2.75000   7.02764e+01
   0.50000   2.75000   6.49455e+01
   0.75000   2.75000   6.00150e+01
   1.00000   2.75000   5.54546e+01
   1.25000   2.75000   5.12361e+01
   1.50000   2.75000   4.73335e+01
   1.75000   2.75000   4.37229e+01
   2.00000   2.75000   4.03819e+01
   2.25000   2.75000   3.72900e+01
   2.50000   2.75000   3.44280e+01
   2.75000   2.75000   3.17784e+01
   3.00000   2.75000   2.93249e+01
   3.25000   2.75000   2.70523e+01
   3.50000   2.75000   2.49465e+01
   3.75000   2.75000   2.29947e+01
   4.00000   2.75000   2.11848e+01
   4.25000   2.75000   1.95057e+01
   4.50000   2.75000   1.79469e+01
   4.75000   2.75000   1.64989e+01
   5.00000   2.75000   1.51528e+01
   5.25000   2.75000   1.39002e+01
   5.50000   2.75000   1.27335e+01
   5.75000   2.75000   1.16454e+01
   6.00000   2.75000   1.06292e+01
   6.25000   2.75000   9.67869e+00
   6.50000   2.75000   8.78797e+00
   6.75000   2.75000   7.95154e+00
   7.00000   2.75000   7.16424e+00
   7.25000   2.75000   6.42122e+00
   7.50000   2.75000   5.71788e+00
   7.75000   2.75000   5.04988e+00
   8.00000   2.75000   4.41310e+00
   8.25000   2.75000   3.80360e+00
   8.50000   2.75000   3.21761e+00
   8.75000   2.75000   2.65151e+00
   9.00000   2.75000   2.10180e+00
   9.25000   2.75000   1.56509e+00
   9.50000   2.75000   1.03805e+00
   9.75000   2.75000   5.17428e-01
  10.00000   2.75000   0.00000e+00
   0.00000   3.00000   8.09017e+01
   0.25000   3.00000   7.47690e+01
   0.50000   3.00000   6.90973e+01
   0.75000   3.00000   6.38516e+01
   1.00000   3.00000   5.89997e+01
   1.25000   3.00000   5.45115e+01
   1.50000   3.00000   5.03595e+01
   1.75000   3.00000   4.65180e+01
   2.00000   3.00000   4.29635e+01
   2.25000   3.00000   3.96739e+01
   2.50000   3.00000   3.66290e+01
   2.75000   3.00000   3.38100e+01
   3.00000   3.00000   3.11996e+01
   3.25000   3.00000   2.87817e+01
   3.50000   3.00000   2.65413e+01
   3.75000   3.00000   2.44648e+01
   4.00000   3.00000   2.25392e+01
   4.25000   3.00000   2.07527e+01
   4.50000   3.00000   1.90943e+01
   4.75000   3.00000   1.75537e+01
   5.00000   3.00000   1.61215e+01
   5.25000   3.00000   1.47889e+01
   5.50000   3.00000   1.35475e+01
   5.75000   3.00000   1.23899e+01
   6.00000   3.00000   1.13087e+01
   6.25000   3.00000   1.02975e+01
   6.50000   3.00000   9.34979e+00
   6.75000   3.00000   8.45989e+00
   7.00000   3.00000   7.62226e+00
   7.25000   3.00000   6.83174e+00
   7.50000   3.00000   6.08343e+00
   7.75000   3.00000   5.37273e+00
   8.00000   3.00000   4.69524e+00
   8.25000   3.00000   4.04677e+00
   8.50000   3.00000   3.42332e+00
   8.75000   3.00000   2.82103e+00
   9.00000   3.00000   2.23618e+00
   9.25000   3.00000   1.66515e+00
   9.50000   3.00000   1.10442e+00
   9.75000   3.00000   5.50509e-01
  10.00000   3.00000   0.00000e+00
   0.00000   3.25000   8.52640e+01
   0.25000   3.25000   7.88006e+01
   0.50000   3.25000   7.28231e+01
   0.75000   3.25000   6.72946e+01
   1.00000   3.25000   6.21810e+01
   1.25000   3.25000   5.74508e+01
   1.50000   3.25000   5.30750e+01
   1.75000   3.25000   4.90264e+01
   2.00000   3.25000   4.52801e+01
   2.25000   3.25000   4.18131e+01
   2.50000   3.25000   3.86041e+01
   2.75000   3.25000   3.56331e+01
   3.00000   3.25000   3.28820e+01
   3.25000   3.25000   3.03337e+01
   3.50000   3.25000   2.79725e+01
   3.75000   3.25000   2.57840e+01
   4.00000   3.25000   2.37545e+01
   4.25000   3.25000   2.18717e+01
   4.50000   3.25000   2.01239e+01
   4.75000   3.25000   1.85003e+01
   5.00000   3.25000   1.69908e+01
   5.25000   3.25000   1.55863e+01
   5.50000   3.25000   1.42781e+01
   5.75000   3.25000   1.30580e+01
   6.00000   3.25000   1.19186e+01
   6.25000   3.25000   1.08527e+01
   6.50000   3.25000   9.85398e+00
   6.75000   3.25000   8.91609e+00
   7.00000   3.25000   8.03329e+00
   7.25000   3.25000   7.20014e+00
   7.50000   3.25000   6.41149e+00
   7.75000   3.25000   5.66246e+00
   8.00000   3.25000   4.94843e+00
   8.25000   3.25000   4.26499e+00
   8.50000   3.25000   3.60792e+00
   8.75000   3.25000   2.97315e+00
   9.00000   3.25000   2.35677e+00
   9.25000   3.25000   1.75495e+00
   9.50000   3.25000   1.16397e+00
   9.75000   3.25000   5.80196e-01
  10.00000   3.25000   0.00000e+00
   0.00000   3.50000   8.91007e+01
   0.25000   3.50000   8.23464e+01
   0.50000   3.50000   7.60999e+01
   0.75000   3.50000   7.03227e+01
   1.00000   3.50000   6.49790e+01
   1.25000   3.50000   6.00360e+01
   1.50000   3.50000   5.54632e+01
   1.75000   3.50000   5.12324e+01
   2.00000   3.50000   4.73176e+01
   2.25000   3.50000   4.36946e+01
   2.50000   3.50000   4.03412e+01
   2.75000   3.50000   3.72365e+01
   3.00000   3.50000   3.43616e+01
   3.25000   3.50000   3.16986e+01
   3.50000   3.50000   2.92312e+01
   3.75000   3.50000   2.69442e+01
   4.00000   3.50000   2.48235e+01
   4.25000   3.50000   2.28559e+01
   4.50000   3.50000   2.10294e+01
   4.75000   3.50000   1.93328e+01
   5.00000   3.50000   1.77554e+01
   5.25000   3.50000   1.62877e+01
   5.50000   3.50000   1.49206e+01
   5.75000   3.50000   1.36456e+01
   6.00000   3.50000   1.24549e+01
   6.25000   3.50000   1.13411e+01
   6.50000   3.50000   1.02974e+01
   6.75000   3.50000   9.31732e+00
   7.00000   3.50000   8.39480e+00
   7.25000   3.50000   7.52415e+00
   7.50000   3.50000   6.70001e+00
   7.75000   3.50000   5.91728e+00
   8.00000   3.50000   5.17112e+00
   8.25000   3.50000   4.45693e+00
   8.50000   3.50000   3.77028e+00
   8.75000   3.50000   3.10695e+00
   9.00000   3.50000   2.46282e+00
   9.25000   3.50000   1.83392e+00
   9.50000   3.50000   1.21636e+00
   9.75000   3.50000   6.06306e-01
  10.00000   3.50000   0.00000e+00
   0.00000   3.75000   9.23880e+01
   0.25000   3.75000   8.53846e+01
   0.50000   3.75000   7.89076e+01
   0.75000   3.75000   7.29172e+01
   1.00000   3.75000   6.73763e+01
   1.25000   3.75000   6.22510e+01
   1.50000   3.75000   5.75095e+01
   1.75000   3.75000   5.31226e+01
   2.00000   3.75000   4.90634e+01
   2.25000   3.75000   4.53068e+01
   2.50000   3.75000   4.18296e+01
   2.75000   3.75000   3.86104e+01
   3.00000   3.75000   3.56294e+01
   3.25000   3.75000   3.28682e+01
   3.50000   3.75000   3.03097e+01
   3.75000   3.75000   2.79383e+01
   4.00000   3.75000   2.57394e+01
   4.25000   3.75000   2.36992e+01
   4.50000   3.75000   2.18053e+01
   4.75000   3.75000   2.00461e+01
   5.00000   3.75000   1.84105e+01
   5.25000   3.75000   1.68887e+01
   5.50000   3.75000   1.54711e+01
   5.75000   3.75000   1.41491e+01
   6.00000   3.75000   1.29145e+01
   6.25000   3.75000   1.17596e+01
   6.50000   3.75000   1.06774e+01
   6.75000   3.75000   9.66111e+00
   7.00000   3.75000   8.70455e+00
   7.25000   3.75000   7.80178e+00
   7.50000   3.75000   6.94723e+00
   7.75000   3.75000   6.13562e+00
   8.00000   3.75000   5.36193e+00
   8.25000   3.75000   4.62138e+00
   8.50000   3.75000   3.90940e+00
   8.75000   3.75000   3.22159e+00
   9.00000   3.75000   2.55370e+00
   9.25000   3.75000   1.90159e+00
   9.50000   3.75000   1.26124e+00
   9.75000   3.75000   6.28678e-01
  10.00000   3.75000   0.00000e+00
   0.00000   4.00000   9.51057e+01
   0.25000   4.00000   8.78962e+01
   0.50000   4.00000   8.12288e+01
   0.75000   4.00000   7.50621e+01
   1.00000   4.00000   6.93583e+01
   1.25000   4.00000   6.40822e+01
   1.50000   4.00000   5.92012e+01
   1.75000   4.00000   5.46853e+01
   2.00000   4.00000   5.05067e+01
   2.25000   4.00000   4.66395e+01
   2.50000   4.00000   4.30600e+01
   2.75000   4.00000   3.97462e+01
   3.00000   4.00000   3.66775e+01
   3.25000   4.00000   3.38350e+01
   3.50000   4.00000   3.12014e+01
   3.75000   4.00000   2.87602e+01
   4.00000   4.00000   2.64965e+01
   4.25000   4.00000   2.43964e+01
   4.50000   4.00000   2.24468e+01
   4.75000   4.00000   2.06358e+01
   5.00000   4.00000   1.89521e+01
   5.25000   4.00000   1.73855e+01
   5.50000   4.00000   1.59263e+01
   5.75000   4.00000   1.45653e+01
   6.00000   4.00000   1.32944e+01
   6.25000   4.00000   1.21055e+01
   6.50000   4.00000   1.09915e+01
   6.75000   4.00000   9.94534e+00
   7.00000   4.00000   8.96064e+00
   7.25000   4.00000   8.03131e+00
   7.50000   4.00000   7.15162e+00
   7.75000   4.00000   6.31613e+00
   8.00000   4.00000   5.51968e+00
   8.25000   4.00000   4.75735e+00
   8.50000   4.00000   4.02442e+00
   8.75000   4.00000   3.31638e+00
   9.00000   4.00000   2.62883e+00
   9.25000   4.00000   1.95754e+00
   9.50000   4.00000   1.29835e+00
   9.75000   4.00000   6.47175e-01
  10.00000   4.00000   0.00000e+00
   0.00000   4.25000   9.72370e+01
   0.25000   4.25000   8.98660e+01
   0.50000   4.25000   8.30491e+01
   0.75000   4.25000   7.67443e+01
   1.00000   4.25000   7.09127e+01
   1.25000   4.25000   6.55183e+01
   1.50000   4.25000   6.05279e+01
   1.75000   4.25000   5.59109e+01
   2.00000   4.25000   5.16386e+01
   2.25000   4.25000   4.76848e+01
   2.50000   4.25000   4.40251e+01
   2.75000   4.25000   4.06369e+01
   3.00000   4.25000   3.74995e+01
   3.25000   4.25000   3.45933e+01
   3.50000   4.25000   3.19006e+01
   3.75000   4.25000   2.94048e+01
   4.00000   4.25000   2.70904e+01
   4.25000   4.25000   2.49432e+01
   4.50000   4.25000   2.29499e+01
   4.75000   4.25000   2.10983e+01
   5.00000   4.25000   1.93769e+01
   5.25000   4.25000   1.77752e+01
   5.50000   4.25000   1.62832e+01
   5.75000   4.25000   1.48918e+01
   6.00000   4.25000   1.35924e+01
   6.25000   4.25000   1.23769e+01
   6.50000   4.25000   1.12378e+01
   6.75000   4.25000   1.01682e+01
   7.00000   4.25000   9.16148e+00
   7.25000   4.25000   8.21133e+00
   7.50000   4.25000   7.31192e+00
   7.75000   4.25000   6.45770e+00
   8.00000   4.25000   5.64340e+00
   8.25000   4.25000   4.86398e+00
   8.50000   4.25000   4.11463e+00
   8.75000   4.25000   3.39071e+00
   9.00000   4.25000   2.68776e+00
   9.25000   4.25000   2.00142e+00
