0.000000 1.225000
0.500000 1.212292
1.000000 1.183333
1.500000 1.138125
2.000000 1.076667
2.500000 0.998958
3.000000 0.905000
3.500000 0.794792
4.000000 0.668333
4.500000 0.525625
5.000000 0.366667
5.500000 0.191458
