   0.100000          4.604505E-04          2.369271E-05
   0.200000          8.354780E-04          8.922701E-05
   0.300000          1.119640E-03          1.877450E-04
   0.400000          1.312455E-03          3.100973E-04
   0.500000          1.417729E-03          4.473070E-04
   0.600000          1.442789E-03          5.909606E-04
   0.700000          1.397648E-03          7.335184E-04
   0.800000          1.294171E-03          8.685417E-04
   0.900000          1.145268E-03          9.908366E-04
   1.000000          9.641511E-04          1.096522E-03
   1.100000          7.636812E-04          1.183024E-03
   1.200000          5.558230E-04          1.249015E-03
   1.300000          3.512164E-04          1.294301E-03
   1.400000          1.588689E-04          1.319672E-03
   1.500000         -1.403340E-05          1.326728E-03
   1.600000         -1.622044E-04          1.317695E-03
   1.700000         -2.822378E-04          1.295230E-03
   1.800000         -3.725027E-04          1.262244E-03
   1.900000         -4.329717E-04          1.221727E-03
   2.000000         -4.649991E-04          1.176601E-03
   2.100000         -4.710653E-04          1.129595E-03
   2.200000         -4.545060E-04          1.083144E-03
   2.300000         -4.192381E-04          1.039319E-03
   2.400000         -3.694981E-04          9.997797E-04
   2.500000         -3.096015E-04          9.657578E-04
   2.600000         -2.437325E-04          9.380578E-04
   2.700000         -1.757685E-04          9.170801E-04
   2.799999         -1.091437E-04          9.028582E-04
   2.899999         -4.675217E-05          8.951087E-04
   2.999999          9.110926E-06          8.932884E-04
   3.099999          5.677196E-05          8.966557E-04
   3.199999          9.516962E-05          9.043324E-04
   3.299999          1.238188E-04          9.153632E-04
   3.399999          1.427525E-04          9.287710E-04
   3.499999          1.524486E-04          9.436047E-04
   3.599999          1.537455E-04          9.589798E-04
   3.699999          1.477529E-04          9.741102E-04
   3.799999          1.357634E-04          9.883301E-04
   3.899998          1.191665E-04          1.001109E-03
   3.999998          9.937143E-05          1.012057E-03
   4.099998          7.773880E-05          1.020922E-03
   4.199998          5.552482E-05          1.027586E-03
   4.299998          3.383757E-05          1.032045E-03
   4.399998          1.360644E-05          1.034402E-03
   4.499998         -4.435938E-06          1.034840E-03
   4.599998         -1.976022E-05          1.033606E-03
   4.699998         -3.203640E-05          1.030990E-03
   4.799998         -4.112142E-05          1.027306E-03
   4.899998         -4.703973E-05          1.022872E-03
   4.999998         -4.995877E-05          1.017998E-03
