   0.100000          4.958333E-04          2.489583E-05
   0.200000          9.669783E-04          9.834201E-05
   0.300000          1.389977E-03          2.166816E-04
   0.400000          1.743768E-03          3.740223E-04
   0.500000          2.010736E-03          5.625301E-04
   0.600000          2.177589E-03          7.728193E-04
   0.700000          2.236020E-03          9.944193E-04
   0.800000          2.183119E-03          1.216297E-03
   0.900000          2.021522E-03          1.427405E-03
   1.000000          1.759273E-03          1.617232E-03
   1.100000          1.409430E-03          1.776326E-03
   1.200000          9.894127E-04          1.896768E-03
   1.300000          5.201332E-04          1.972558E-03
   1.400000          2.495721E-05          1.999926E-03
   1.500000         -4.714605E-04          1.977507E-03
   1.600000         -9.444035E-04          1.906418E-03
   1.700000         -1.370324E-03          1.790198E-03
   1.800000         -1.728015E-03          1.634635E-03
   1.900000         -1.999668E-03          1.447474E-03
   2.000000         -2.171757E-03          1.238033E-03
   2.100000         -2.235714E-03          1.016741E-03
   2.200000         -2.188355E-03          7.946162E-04
   2.300000         -2.032038E-03          5.827175E-04
   2.400000         -1.774546E-03          3.915957E-04
   2.500000         -1.428700E-03          2.307667E-04
   2.600000         -1.011720E-03          1.082380E-04
   2.700000         -5.443667E-04          3.011028E-05
   2.799999         -4.991053E-05          2.734616E-07
   2.899999          4.470298E-04          2.021303E-05
   2.999999          9.217116E-04          8.893610E-05
   3.099999          1.350501E-03          2.030209E-04
   3.199999          1.712048E-03          3.567870E-04
   3.299999          1.988351E-03          5.425784E-04
   3.399999          2.165655E-03          7.511445E-04
   3.499999          2.235130E-03          9.721007E-04
   3.599999          2.193318E-03          1.194446E-03
   3.699999          2.042301E-03          1.407109E-03
   3.799999          1.789598E-03          1.599502E-03
   3.899998          1.447792E-03          1.762045E-03
   3.999998          1.033900E-03          1.886646E-03
   4.099998          5.685319E-04          1.967101E-03
   4.199998          7.485715E-05          1.999403E-03
   4.299998         -4.225439E-04          1.981946E-03
   4.399998         -8.989057E-04          1.915597E-03
   4.499998         -1.330510E-03          1.803661E-03
   4.599998         -1.695868E-03          1.651711E-03
   4.699998         -1.976788E-03          1.467313E-03
   4.799998         -2.159283E-03          1.259647E-03
   4.899998         -2.234268E-03          1.039054E-03
   4.999998         -2.198008E-03          8.165167E-04
