   0.100000          4.836432E-04          2.448438E-05
   0.200000          9.202120E-04          9.515142E-05
   0.300000          1.290800E-03          2.063169E-04
   0.400000          1.580626E-03          3.506071E-04
   0.500000          1.779554E-03          5.193988E-04
   0.600000          1.882355E-03          7.032999E-04
   0.700000          1.888725E-03          8.926421E-04
   0.800000          1.803057E-03          1.077965E-03
   0.900000          1.634000E-03          1.250463E-03
   1.000000          1.393830E-03          1.402385E-03
   1.100000          1.097681E-03          1.527356E-03
   1.200000          7.626638E-04          1.620621E-03
   1.300000          4.069454E-04          1.679197E-03
   1.400000          4.881085E-05          1.701931E-03
   1.500000         -2.942290E-04          1.689466E-03
   1.600000         -6.062504E-04          1.644124E-03
   1.700000         -8.736122E-04          1.569712E-03
   1.800000         -1.085508E-03          1.471259E-03
   1.900000         -1.234351E-03          1.354721E-03
   2.000000         -1.315989E-03          1.226639E-03
   2.100000         -1.329733E-03          1.093796E-03
   2.200000         -1.278228E-03          9.628762E-04
   2.300000         -1.167156E-03          8.401439E-04
   2.400000         -1.004817E-03          7.311605E-04
   2.500000         -8.015946E-04          6.405483E-04
   2.600000         -5.693531E-04          5.718121E-04
   2.700000         -3.207863E-04          5.272233E-04
   2.799999         -6.876216E-05          5.077697E-04
   2.899999          1.743109E-04          5.131704E-04
   2.999999          3.970645E-04          5.419510E-04
   3.099999          5.896712E-04          5.915735E-04
   3.199999          7.442471E-04          6.586117E-04
   3.299999          8.551398E-04          7.389604E-04
   3.399999          9.190940E-04          8.280683E-04
   3.499999          9.352929E-04          9.211806E-04
   3.599999          9.052785E-04          1.013580E-03
   3.699999          8.327622E-04          1.100814E-03
   3.799999          7.233386E-04          1.178898E-03
   3.899998          5.841217E-04          1.244485E-03
   3.999998          4.233257E-04          1.295000E-03
   4.099998          2.498122E-04          1.328725E-03
   4.199998          7.262809E-05          1.344840E-03
   4.299998         -9.944248E-05          1.343422E-03
   4.399998         -2.582922E-04          1.325395E-03
   4.499998         -3.968510E-04          1.292444E-03
   4.599998         -5.093793E-04          1.246897E-03
   4.699998         -5.916815E-04          1.191580E-03
   4.799998         -6.412346E-04          1.129657E-03
   4.899998         -6.572290E-04          1.064456E-03
   4.999998         -6.405246E-04          9.993053E-04
